% header=SampleName	SampleID	Comments	AcqMethod	ProcMethod	RackCode	PlateCode	VialPos	SmplInjVol	DilutFact	WghtToVol	Type	RackPos	PlatePos	SetName	OutputFile
141209_0_OxicWTEcoli13CGlcM9_Broth-6-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	8	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_1000x
141216_0_OxicWTEcoli13CGlcM9_Filtrate-1-100.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	9	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_100x
141209_0_OxicWTEcoli13CGlcM9_Broth-1-100.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	10	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_100x
141209_0_OxicWTEcoli13CGlcM9_Broth-2-100.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	11	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_100x
141209_0_OxicWTEcoli13CGlcM9_Broth-3-100.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	12	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_100x
141216_0_OxicWTEcoli13CGlcM9_Filtrate-4-100.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	13	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_100x
141209_0_OxicWTEcoli13CGlcM9_Broth-4-100.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	14	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_100x
141209_0_OxicWTEcoli13CGlcM9_Broth-5-100.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	15	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_100x
141209_0_OxicWTEcoli13CGlcM9_Broth-6-100.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	16	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_100x
141216_0_OxicWTEcoli13CGlcM9_Filtrate-1-10.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	17	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_10x
141209_0_OxicWTEcoli13CGlcM9_Broth-1-10.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	18	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_10x
141209_0_OxicWTEcoli13CGlcM9_Broth-2-10.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	19	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_10x
141209_0_OxicWTEcoli13CGlcM9_Broth-3-10.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	20	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_10x
141216_0_OxicWTEcoli13CGlcM9_Filtrate-4-10.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	21	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_10x
141209_0_OxicWTEcoli13CGlcM9_Broth-4-10.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	22	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_10x
141209_0_OxicWTEcoli13CGlcM9_Broth-5-10.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	23	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_10x
141209_0_OxicWTEcoli13CGlcM9_Broth-6-10.0x			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	24	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_10x
141216_0_OxicWTEcoli13CGlcM9_Filtrate-1			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	25	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_1x
141209_0_OxicWTEcoli13CGlcM9_Broth-1			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	26	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_1x
141209_0_OxicWTEcoli13CGlcM9_Broth-2			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	33	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_1x
141209_0_OxicWTEcoli13CGlcM9_Broth-3			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	40	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_1x
141216_0_OxicWTEcoli13CGlcM9_Filtrate-4			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	47	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_1x
141209_0_OxicWTEcoli13CGlcM9_Broth-4			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	48	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_1x
141209_0_OxicWTEcoli13CGlcM9_Broth-5			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	49	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_1x
141209_0_OxicWTEcoli13CGlcM9_Broth-6			140720_McCloskey2013_13CFlux	none	CStk1-03	VT54	50	10	1	0	Unknown	3	1	141216_WTEColi_113C80_U13C20_02	14121602\141216_WTEColi_113C80_U13C20_02_1x
