id,experiment_id,sample_name,sample_id,component_group_name,component_name,calculated_concentration,calculated_concentration_units,used_,comment_
17419,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-2,r5p,r5p.r5p_1.Light,0.02427736,mM,t,
17421,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-2-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-2,utp,utp.utp_1.Light,0.187173348,mM,t,
17422,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,23dpg,23dpg.23dpg_1.Light,0.037185875,mM,t,
17423,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,5oxpro,5oxpro.5oxpro_1.Light,0.101539229,mM,t,
17424,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,6pgc,6pgc.6pgc_1.Light,0.198559052,mM,t,
17425,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,accoa,accoa.accoa_1.Light,0.985880146,mM,t,
17426,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,ade,ade.ade_1.Light,0.008594123,mM,t,
17427,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,adn,adn.adn_1.Light,0.010985985,mM,t,
17428,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,adp,adp.adp_1.Light,0.134020457,mM,t,
17429,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,adpglc,adpglc.adpglc_1.Light,0.0011641,mM,t,
17765,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-3,131206_0_OxicEvo09EcoliGlcM9_Broth-3,hxan,hxan.hxan_1.Light,0.000782168,mM,f,High % extracellular
17828,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Filtrate-1,131206_0_OxicEvo09EcoliGlcM9_Filtrate-1,hxan,hxan.hxan_1.Light,0.00059578,mM,f,High % extracellular
17891,ALEWt01,131206_0_OxicWTEcoliGlcM9_Broth-1,131206_0_OxicWTEcoliGlcM9_Broth-1,hxan,hxan.hxan_1.Light,0.001065673,mM,f,High % extracellular
18065,ALEWt01,131206_0_OxicWTEcoliGlcM9_Broth-3,131206_0_OxicWTEcoliGlcM9_Broth-3,hxan,hxan.hxan_1.Light,0.00065081,mM,f,High % extracellular
17430,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,akg,akg.akg_1.Light,0.033975383,mM,t,
17431,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,amp,amp.amp_1.Light,0.045029112,mM,t,
17432,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,arg-L,arg-L.arg-L_1.Light,0.658492272,mM,t,
17433,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,asn-L,asn-L.asn-L_1.Light,0.224958617,mM,t,
17434,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,camp,camp.camp_1.Light,0.00528078,mM,t,
17435,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,cit,cit.cit_2.Light,0.506521632,mM,t,
17436,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,citr-L,citr-L.citr-L_1.Light,0.021857408,mM,t,
17437,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,coa,coa.coa_1.Light,0.147494304,mM,t,
17438,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,ctp,ctp.ctp_1.Light,0.130313262,mM,t,
17439,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,dadp,dadp.dadp_1.Light,0.008115425,mM,t,
17440,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,damp,damp.damp_1.Light,0.000851829,mM,t,
17441,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,datp,datp.datp_1.Light,0.045017979,mM,t,
17442,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,dcdp,dcdp.dcdp_1.Light,0.018485711,mM,t,
17443,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,dcmp,dcmp.dcmp_1.Light,0.001842971,mM,t,
17444,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,dctp,dctp.dctp_1.Light,0.047820713,mM,t,
17445,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,dgdp,dgdp.dgdp_1.Light,0.004827197,mM,t,
17446,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,dhap,dhap.dhap_1.Light,0.217461754,mM,t,
17447,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,dtdpglu,dtdpglu.dtdpglu_1.Light,0.000101052,mM,t,
17448,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,dtmp,dtmp.dtmp_1.Light,0.004966642,mM,t,
17449,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,dttp,dttp.dttp_1.Light,0.053421876,mM,t,
17450,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,dump,dump.dump_1.Light,0.004499308,mM,t,
17451,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,dutp,dutp.dutp_1.Light,0.003421281,mM,t,
17452,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,fad,fad.fad_1.Light,0.019093813,mM,t,
17453,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,fdp,fdp.fdp_2.Light,0.893877294,mM,t,
17454,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,fum,fum.fum_1.Light,0.358382408,mM,t,
17455,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,g1p,g1p.g1p_1.Light,0.032510777,mM,t,
17456,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,gam6p,gam6p.gam6p_1.Light,0.078665732,mM,t,
17457,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,gdp,gdp.gdp_1.Light,0.080222185,mM,t,
17458,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,gln-L,gln-L.gln-L_1.Light,1.326674003,mM,t,
17459,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,gmp,gmp.gmp_1.Light,0.072041237,mM,t,
17461,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,gtp,gtp.gtp_1.Light,0.674447154,mM,t,
17462,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,gua,gua.gua_1.Light,0.000907276,mM,t,
17463,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,his-L,his-L.his-L_1.Light,0.015707052,mM,t,
17466,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,imp,imp.imp_1.Light,0.016295971,mM,t,
17467,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,ins,ins.ins_1.Light,0.001489598,mM,t,
17468,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,itp,itp.itp_1.Light,0.006145568,mM,t,
17470,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,met-L,met-L.met-L_1.Light,0.031051185,mM,t,
17471,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,mmal,mmal.mmal_1.Light,0.004339409,mM,t,
17472,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,nadh,nadh.nadh_1.Light,0.002657756,mM,t,
17473,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,nadp,nadp.nadp_1.Light,0.089615943,mM,t,
17474,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,nadph,nadph.nadph_1.Light,0.002042428,mM,t,
17476,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,oxa,oxa.oxa_1.Light,0.982282755,mM,t,
17477,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,phe-L,phe-L.phe-L_1.Light,0.032766942,mM,t,
17478,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_2.Light,0.517025505,mM,t,
17076,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-2,131206_0_OxicEvo04EcoliGlcM9_Broth-2,hxan,hxan.hxan_1.Light,0.000980549,mM,f,High % extracellular
18125,ALEWt01,131206_0_OxicWTEcoliGlcM9_Filtrate-1,131206_0_OxicWTEcoliGlcM9_Filtrate-1,hxan,hxan.hxan_1.Light,0.000930704,mM,f,High % extracellular
16691,ALEWt01,131206_0_OxicEvo03EcoliGlcM9_Broth-1,131206_0_OxicEvo03EcoliGlcM9_Broth-1,icit,icit.icit_2.Light,0.005740803,mM,t,Broth samples only due to high filtrate
17480,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,ru5p-D,ru5p-D.ru5p-D_1.Light,0.020301687,mM,t,
17481,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,s7p,s7p.s7p_1.Light,0.061603489,mM,t,
17482,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,ser-L,ser-L.ser-L_1.Light,0.21992501,mM,t,
17483,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,succ,succ.succ_1.Light,0.265079468,mM,t,
17484,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,thr-L,thr-L.thr-L_1.Light,0.19645793,mM,t,
17485,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,thym,thym.thym_1.Light,0.00811856,mM,t,
17486,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,trp-L,trp-L.trp-L_1.Light,0.006386408,mM,t,
17487,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,tyr-L,tyr-L.tyr-L_1.Light,0.027005737,mM,t,
17488,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,udp,udp.udp_1.Light,0.056263937,mM,t,
17489,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,ump,ump.ump_1.Light,0.027785668,mM,t,
17490,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,ura,ura.ura_1.Light,0.00677634,mM,t,
17491,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3,131206_0_OxicEvo08EcoliGlcM9_Broth-3,uri,uri.uri_1.Light,0.011141518,mM,t,
17493,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,acon-C,acon-C.acon-C_1.Light,0.071305387,mM,t,
17494,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,atp,atp.atp_1.Light,4.243759728,mM,t,
17495,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,cmp,cmp.cmp_1.Light,0.03886928,mM,t,
17496,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,f6p,f6p.f6p_1.Light,0.109514847,mM,t,
17497,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,g6p,g6p.g6p_2.Light,0.575667131,mM,t,
17498,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,glu-L,glu-L.glu-L_1.Light,7.740222585,mM,t,
17500,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,glyclt,glyclt.glyclt_1.Light,0.47092144,mM,t,
17501,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,gthox,gthox.gthox_1.Light,0.269800034,mM,t,
17502,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,mal-L,mal-L.mal-L_1.Light,0.365702671,mM,t,
17503,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,nad,nad.nad_1.Light,0.438418142,mM,t,
17504,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,pep,pep.pep_1.Light,0.057584097,mM,t,
17505,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,phpyr,phpyr.phpyr_1.Light,0.081395638,mM,t,
17506,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,r5p,r5p.r5p_1.Light,0.036703866,mM,t,
17508,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-3-10x,131206_0_OxicEvo08EcoliGlcM9_Broth-3,utp,utp.utp_1.Light,0.198197359,mM,t,
17509,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,23dpg,23dpg.23dpg_1.Light,0.003253698,mM,t,
17510,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,6pgc,6pgc.6pgc_1.Light,0.01526477,mM,t,
17511,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,accoa,accoa.accoa_1.Light,0.004585517,mM,t,
17512,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,ade,ade.ade_1.Light,0.005695996,mM,t,
17513,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,adn,adn.adn_1.Light,0.000449308,mM,t,
17514,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,adp,adp.adp_1.Light,0.001025778,mM,t,
17515,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,arg-L,arg-L.arg-L_1.Light,0.169041405,mM,t,
17516,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,asn-L,asn-L.asn-L_1.Light,0.059676587,mM,t,
17517,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,camp,camp.camp_1.Light,0.003278319,mM,t,
17518,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,cit,cit.cit_2.Light,0.233447698,mM,t,
17519,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,coa,coa.coa_1.Light,0.011792819,mM,t,
17520,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,dtmp,dtmp.dtmp_1.Light,0.000311229,mM,t,
17521,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,dttp,dttp.dttp_1.Light,0.000790643,mM,t,
17522,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,fad,fad.fad_1.Light,0.001333863,mM,t,
17523,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,fum,fum.fum_1.Light,0.039526415,mM,t,
17525,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,gua,gua.gua_1.Light,0.000444423,mM,t,
17575,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,dump,dump.dump_1.Light,0.006007074,mM,t,
16865,ALEWt01,131206_0_OxicEvo03EcoliGlcM9_Broth-3,131206_0_OxicEvo03EcoliGlcM9_Broth-3,icit,icit.icit_2.Light,0.004225761,mM,t,Broth samples only due to high filtrate
16990,ALEWt01,131206_0_OxicEvo04EcoliGlcM9_Broth-1,131206_0_OxicEvo04EcoliGlcM9_Broth-1,icit,icit.icit_2.Light,0.003545408,mM,t,Broth samples only due to high filtrate
17290,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-1,131206_0_OxicEvo08EcoliGlcM9_Broth-1,icit,icit.icit_2.Light,0.002751562,mM,t,Broth samples only due to high filtrate
17378,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Broth-2,131206_0_OxicEvo08EcoliGlcM9_Broth-2,icit,icit.icit_2.Light,0.003166104,mM,t,Broth samples only due to high filtrate
17529,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,mmal,mmal.mmal_1.Light,0.00153461,mM,t,
17530,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,nadp,nadp.nadp_1.Light,0.00026787,mM,t,
17532,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,oxa,oxa.oxa_1.Light,0.550868845,mM,t,
17533,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,phe-L,phe-L.phe-L_1.Light,0.004376018,mM,t,
17534,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_2.Light,0.019977872,mM,t,
17536,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,succ,succ.succ_1.Light,0.045816748,mM,t,
17537,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,thym,thym.thym_1.Light,0.005176111,mM,t,
17538,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,ura,ura.ura_1.Light,0.002306167,mM,t,
17539,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,uri,uri.uri_1.Light,0.001882026,mM,t,
17541,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1-10x,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,acon-C,acon-C.acon-C_1.Light,0.066890026,mM,t,
17542,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1-10x,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,glu-L,glu-L.glu-L_1.Light,0.027904781,mM,t,
17544,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1-10x,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,glyclt,glyclt.glyclt_1.Light,0.326718361,mM,t,
17545,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1-10x,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,mal-L,mal-L.mal-L_1.Light,0.042592026,mM,t,
17546,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1-10x,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,pep,pep.pep_1.Light,0.007357412,mM,t,
17547,ALEWt01,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1-10x,131206_0_OxicEvo08EcoliGlcM9_Filtrate-1,phpyr,phpyr.phpyr_1.Light,0.046878554,mM,t,
17548,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,23dpg,23dpg.23dpg_1.Light,0.020011701,mM,t,
17549,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,5oxpro,5oxpro.5oxpro_1.Light,0.056485118,mM,t,
17550,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,6pgc,6pgc.6pgc_1.Light,0.195398081,mM,t,
17551,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,accoa,accoa.accoa_1.Light,1.40003745,mM,t,
17552,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,ade,ade.ade_1.Light,0.009968938,mM,t,
17553,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,adp,adp.adp_1.Light,0.100619351,mM,t,
17554,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,adpglc,adpglc.adpglc_1.Light,0.000818818,mM,t,
17555,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,akg,akg.akg_1.Light,0.062634757,mM,t,
17556,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,amp,amp.amp_1.Light,0.030020014,mM,t,
17557,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,arg-L,arg-L.arg-L_1.Light,0.926862483,mM,t,
17558,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,asn-L,asn-L.asn-L_1.Light,0.248493678,mM,t,
17559,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,camp,camp.camp_1.Light,0.005246981,mM,t,
17560,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,cit,cit.cit_2.Light,0.607172444,mM,t,
17561,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,citr-L,citr-L.citr-L_1.Light,0.015122629,mM,t,
17562,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,coa,coa.coa_1.Light,0.206539245,mM,t,
17563,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,ctp,ctp.ctp_1.Light,0.09218691,mM,t,
17564,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,dadp,dadp.dadp_1.Light,0.006459406,mM,t,
17565,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,damp,damp.damp_1.Light,0.001014615,mM,t,
17566,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,datp,datp.datp_1.Light,0.045986231,mM,t,
17567,ALEWt01,131206_0_OxicEvo09EcoliGlcM9_Broth-1,131206_0_OxicEvo09EcoliGlcM9_Broth-1,dcdp,dcdp.dcdp_1.Light,0.014276835,mM,t,
