% header=SampleName	SampleID	Comments	AcqMethod	ProcMethod	RackCode	PlateCode	VialPos	SmplInjVol	DilutFact	WghtToVol	Type	RackPos	PlatePos	SetName	OutputFile
140709_0_OxicEvo04gndEcoliGlcM9_Filtrate-1-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140709_0_OxicEvo04gndEcoliGlcM9_Broth-1-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	5	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140709_0_OxicEvo04gndEcoliGlcM9_Broth-2-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	6	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04gndEcoliGlcM9_Broth-3-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	7	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04gndEcoliGlcM9_Broth-4-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	8	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140709_0_OxicEvo04gndEcoliGlcM9_Filtrate-5-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140709_0_OxicEvo04gndEcoliGlcM9_Broth-5-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	5	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140709_0_OxicEvo04gndEcoliGlcM9_Broth-6-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	6	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04gndEcoliGlcM9_Broth-7-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	7	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04gndEcoliGlcM9_Broth-8-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	8	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04pgiEcoliGlcM9_Filtrate-1-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04pgiEcoliGlcM9_Broth-1-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	9	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04pgiEcoliGlcM9_Broth-2-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	10	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04pgiEcoliGlcM9_Broth-3-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	11	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04pgiEcoliGlcM9_Filtrate-4-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04pgiEcoliGlcM9_Broth-4-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	9	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04pgiEcoliGlcM9_Broth-5-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	10	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04pgiEcoliGlcM9_Broth-6-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	11	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140708_0_OxicEvo04sdhCadhBEcoliGlcM9_Filtrate-1-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140708_0_OxicEvo04sdhCadhBEcoliGlcM9_Broth-1-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	12	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140710_0_OxicEvo04sdhCadhBEcoliGlcM9_Broth-2-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	13	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140708_0_OxicEvo04sdhCadhBEcoliGlcM9_Broth-3-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	14	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140708_0_OxicEvo04sdhCadhBEcoliGlcM9_Filtrate-4-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140708_0_OxicEvo04sdhCadhBEcoliGlcM9_Broth-4-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	12	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140708_0_OxicEvo04sdhCadhBEcoliGlcM9_Broth-5-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	13	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140710_0_OxicEvo04sdhCadhBEcoliGlcM9_Broth-6-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	14	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04tpiAEcoliGlcM9_Filtrate-1-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04tpiAEcoliGlcM9_Broth-1-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	15	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04tpiAEcoliGlcM9_Broth-2-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	16	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04tpiAEcoliGlcM9_Broth-3-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	17	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04tpiAEcoliGlcM9_Filtrate-4-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04tpiAEcoliGlcM9_Broth-4-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	15	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04tpiAEcoliGlcM9_Broth-5-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	16	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140711_0_OxicEvo04tpiAEcoliGlcM9_Broth-6-1000.0x			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	17	10	1	0	Unknown	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
140716_Blank1			140719_McCloskey2013_13CFlux	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	140716_Isotopomer_ALEsKOs01	14071602\140716_Isotopomer_ALEsKOs01_1000x
