,OxicEvo03Glc_Broth-1,OxicEvo03Glc_Broth-2,OxicEvo03Glc_Broth-3,OxicEvo03Glc_Broth-4,OxicEvo03Glc_Broth-5,OxicEvo03Glc_Broth-6,OxicEvo04Glc_Broth-1,OxicEvo04Glc_Broth-2,OxicEvo04Glc_Broth-3,OxicEvo04Glc_Broth-4,OxicEvo04Glc_Broth-5,OxicEvo04Glc_Broth-6,OxicEvo08Glc_Broth-1,OxicEvo08Glc_Broth-2,OxicEvo08Glc_Broth-3,OxicEvo08Glc_Broth-4,OxicEvo08Glc_Broth-5,OxicEvo08Glc_Broth-6,OxicEvo09Glc_Broth-1,OxicEvo09Glc_Broth-2,OxicEvo09Glc_Broth-3,OxicEvo09Glc_Broth-4,OxicEvo09Glc_Broth-5,OxicEvo09Glc_Broth-6,OxicWtGlc_Broth-1,OxicWtGlc_Broth-2,OxicWtGlc_Broth-3,OxicWtGlc_Broth-4,OxicWtGlc_Broth-5,OxicWtGlc_Broth-6
gmp,0.0600471363243998,0.0474353676235994,0.0522513963000007,0.0720378778065998,0.0778611309809008,0.0525384122016992,0.0340946754517004,0.051535917393101,0.0355105650913003,0.0528406845745994,0.0618695477894992,0.0506560350100998,0.0631085711363984,0.0628247989624012,0.072041236893701,0.0458537134848006,0.0477197565883003,0.0637607413007987,0.0398974144374998,0.0546910505298988,0.0446791849746996,0.0437043132375001,0.062417591058399,0.0505591934524005,0.0723674469696994,0.0528610984847993,0.0458387115559001,0.0541066215192011,0.058619966394099,0.0501531275440997
gsn,0.00154250814492002,0.000703352372408007,0.000423343580734994,0.00140550567200999,0.00061281459330099,0.000439875109793998,0.000699141058472011,0.00111992346408998,0.000311354285533005,0.000672624839949008,0.000924725508509994,0.000374193530493004,0.00646752954544995,0.0222723956491002,0.00972480038022995,0.00594182886363994,0.0217736874337004,0.00997559367439021,0.000940234479752999,0.000576220984475001,0.00578438519120004,0.000855789169348007,0.000581822286907997,0.0063056565656599,0.00234857360770002,0.00119149390244,0.000192420944519997,0.00251249795249998,0.00134411285106999,0.000187214589929004
gthox,0.213188532639002,0.229745478568994,0.184038050432001,0.232902708137003,0.248163572867007,0.203445362043996,0.110744614987997,0.147871053255,0.161351053315997,0.115938420828001,0.169439926404001,0.187110260634997,0.237605936893999,0.311121978687997,0.269800034206007,0.308823628030002,0.260207022904006,0.281794988910003,0.170211082646003,0.174589085310999,0.157174321158001,0.156965731765001,0.226144071036999,0.220727304113004,0.297137253275996,0.382762738244007,0.313261055988999,0.459026825860005,0.418188505636007,0.350565700945996
gthrd,2.11050510087995,2.24843836224,1.91735895641,2.66584339929977,2.77158148382251,1.75751017810647,1.52798327642997,1.75189857737997,3.91503015960004,2.38319300536413,2.03416438460049,2.54977705397141,1.95562303333004,2.41248459865999,1.42602856526385,1.00935410952534,3.93050504677364,3.09257716573617,1.61601947992,1.96977173178998,3.79636037428006,1.39788631544568,1.01763448690324,2.67177077060268,1.84955021162232,2.98113267275997,3.40586325380994,1.24799277536316,3.01024103986753,1.60230161624435
gtp,0.87096553363998,0.883720607257007,0.738694309306994,0.864342336806999,0.989542738836006,0.763968911670988,0.600923149274004,0.640776561505006,0.664855678252014,0.469027962904007,0.610837619776999,0.754349872733997,0.744335765985017,0.706743962387007,0.674447153545998,0.817875693182005,0.557191379186001,0.685357394860986,0.681967887502994,0.646562001232005,0.762551288599987,0.671033956489999,0.694498870539984,0.621486706530005,0.754520349304009,1.12376183007998,0.799991803576982,0.717276665336006,1.01499292995002,0.723403096355011
gua,0.000854240854136991,0.00146269148723999,0.000389077642366006,0.000715147688019985,0.00108721850079998,0.000545730310349993,0.00106597915776999,0.00161067706170998,0.000655074410422005,0.00134868695760002,0.00136890566625002,0.000876463167236996,0.000743682045455015,0.00144494163423999,0.000907276039865985,0.000937254696970012,0.00124233138781003,0.000947331993892987,0.00097622083668502,0.000897613076578991,0.00142747862553999,0.000631720384151005,0.00154349109942002,0.00169618470418003,0.00113873372235999,0.00281114779656006,0.000884870439469023,0.00118795393120001,0.00145361153455002,0.00114255945650999
his-L,0.0341546629179994,0.0265677593699998,0.0270021625677002,0.0642242935508007,0.0336833374202997,0.0284738731517998,0.0187370248257003,0.0157618508716998,0.0167595523488001,0.0140720042858002,0.0370088953749999,0.0129705624762,0.0128103678787999,0.0219581661213003,0.0157070515036003,0.0228859702272999,0.0174094806774004,0.0185202213677001,0.0271951166532996,0.0404398035154996,0.0286788961941004,0.00937566103512996,0.0315493724809997,0.0207478161977002,0.00755317772317992,0.0237804158583001,0.00468987760062998,0.0122972812244003,0.0364529575480004,0.0128501472749997
icit,0.00574080340320003,0.00363140410685994,0.00422576086956996,0.00606345383890995,0.00444148435007997,0.00427182211609001,0.00354540750818,0.00386802796804006,0.00367743898187003,0.00480872207995011,0.00455395841981006,0.00357301548433996,0.00275156174242005,0.00316610408559995,0.00309421707570001,0.00283757022726997,0.00344411058543005,0.00264942562507004,0.00283584724457005,0.00217201746528998,0.00328706412338007,0.0033643781007,0.00258154342066003,0.00397432007576003,0.00287289434889003,0.00418725552014007,0.00381825258179003,0.00310382555282996,0.00337062326773997,0.00284508904341997
imp,0.0162184794512004,0.0152515088716001,0.0118230502488999,0.0183435005495,0.0142858648324999,0.0128965886217002,0.00998914568217001,0.0156171460322002,0.00957640666602991,0.0111172346706999,0.0148565877957997,0.0120236041111999,0.0159611526514997,0.0190406433498002,0.0162959705898999,0.0167071341666998,0.010591407337,0.0109110951001999,0.00987489943685013,0.0139443836766998,0.0115743646283999,0.0133336873994002,0.0115897090984002,0.0153731277055997,0.0145150679771002,0.0159027720806004,0.0128622141187998,0.0115051437346002,0.0168211833656998,0.0130316337818001
ins,0.00367623655596996,0.00196106249999999,0.00126735424901002,0.00453325119721004,0.00197401564991996,0.00121962898917001,0.000654381313131003,0.000865216808496018,0.000740343524153984,0.000744994931710992,0.00091697021585701,0.000898996212120981,0.00162704265151997,0.00469984303148003,0.00148959795195001,0.00183090242424,0.00497125928546004,0.00169160495161002,0.00176872444020003,0.00147656497238002,0.00160834496752998,0.00170453397358999,0.00158762987013001,0.00180617099567003,0.00270305558968,0.00159070052661002,9.54297640585013e-05,0.00268861445535996,0.00154010543698997,0.000201521276194996
itp,0.00698817965928993,0.00696375946970009,0.00521290275947991,0.00807072460354985,0.00567819208533008,0.0062241878934301,0.00782086418765004,0.00683089603224009,0.00846424987321011,0.00852902857802995,0.00741734208524014,0.00908929797451996,0.0077204906818198,0.00784509845536991,0.0061455682538299,0.00695196984847989,0.00718636297311993,0.00736086307466,0.00458993061142008,0.00580962345125993,0.00465048033911,0.0056425819589699,0.00580213539334011,0.00430696329364996,0.00913800941850991,0.0082574272450102,0.00743038038971999,0.0096268100941899,0.0106517188654999,0.00524422357907009
mal-L,0.526884819131,0.437527009082999,0.338465968901004,0.542820717035003,0.543816350690006,0.462233941105008,0.330442033942005,0.362760539990993,0.309852472453997,0.40270250920501,0.506891579927992,0.335192218951002,0.373649122873003,0.398106050053002,0.322467667635005,0.39946297453999,0.440331458614009,0.368206848632,0.436763042089994,0.413027306677005,0.390682124500998,0.488369275330001,0.40463078126199,0.455701729209007,0.334264234782,0.406192734837991,0.30116306605,0.350835052860992,0.408572073228996,0.328291688468005
met-L,0.0246326466086006,0.0216767601675003,0.0239351263541003,0.0247422909796997,0.020860872807,0.0200258825575001,0.0237037508003003,0.0224468958419996,0.0236175997685999,0.0236050054239998,0.0250291134806997,0.0235464939933001,0.0267485981060996,0.0270515970994003,0.0310511851883996,0.0261789157576003,0.0247874631529005,0.0260414689191997,0.0168364767698997,0.0190357755821999,0.0169652074315002,0.0170056032113002,0.0205286939282,0.017876328824,0.0245272314700999,0.0229322141768004,0.0177985895334002,0.0231673226863004,0.0256191283259,0.0184656720186997
mmal,0.00373805854311006,0.00485475170116997,0.00254246615597,0.00402200510065007,0.00348342046113993,0.00219170318203001,0.00282679985294999,0.00419259529774998,0.00243107282680999,0.00256318429596995,0.00258343174441,0.000876991347793984,0.00292505801396995,0.00353546697518005,0.00311946520085996,0.00381916771093993,0.00313520351862995,0.00337985363846996,0.00380040856575005,0.00368451958004003,0.00396808062770992,0.00354861485429993,0.00268690836941006,0.00430710966810999,0.00308387209472005,0.00241582879691,0.00197059632166003,0.00218021054680003,0.00295271419048003,0.00149187760463998
nad,0.393290116874995,0.436060924540995,0.367229112959005,0.450809847797996,0.488068214513991,0.345289477747997,0.285333819888995,0.355150522693005,0.374897712849991,0.353134077126998,0.378533902984998,0.392671711359996,0.423939199848004,0.420963861719997,0.438418142426997,0.485223175985012,0.499489872362005,0.391121002203993,0.472072605926997,0.381563956001002,0.435799300685004,0.408181064544993,0.444046367368003,0.424617766955006,0.426728358006004,0.519085095966999,0.405336323872991,0.517452679156006,0.450763479766992,0.446043371211999
nadh,0.00581186930836998,0.00329910446571002,0.00360235333406998,0.00613843067985997,0.00411850109649005,0.00517553487775998,0.00419387395078006,0.00273174605645005,0.00407815297324995,0.00519086783326009,0.00380657914764004,0.00414030215861997,0.00415966545455005,0.00553626753920996,0.00265775600587997,0.00472799734848008,0.00622816737412986,0.00332114673348996,0.00411693977943004,0.00751474753695009,0.00412827146464999,0.00414952165459996,0.00679108159800008,0.00432673575036002,0.00799832821457987,0.00346807973022991,0.00340854713176997,0.0101131247952003,0.0045474150037,0.00528853714383004
nadp,0.113619431230002,0.084987168886001,0.099345018069599,0.128722360948999,0.100521426062998,0.110398416913,0.0706271810622006,0.0780811162551005,0.0814258462838013,0.0876448436920999,0.0856128905045015,0.0844830397667992,0.103626886683998,0.0828132697492992,0.0892875639892015,0.125410519488,0.0927034210433001,0.0877657978727009,0.0878055493308991,0.0861075264781011,0.0789009049550005,0.0880274693329995,0.0887093718095002,0.0884837928518,0.108417708979999,0.126575877692002,0.0822135583984986,0.117278527775998,0.130818296160001,0.0923462594764004
nadph,0.00166500117758001,0.00170889683013998,0.00156210364515002,0.00226911161485003,0.00189960516348003,0.00148621751939998,0.00137227672855,0.00126952997440002,0.00187132797641998,0.00129702704866001,0.00147071018403004,0.00201138558704002,0.00308542037879,0.00191145140608002,0.00204242798710003,0.00332809848484995,0.00251973602758996,0.00143068174617,0.00261528442612002,0.00188446885729004,0.00129470887446,0.00184735242357002,0.00181103616210998,0.00273934451658998,0.00191785759622998,0.00313373186898994,0.00267572497361995,0.00311861373874001,0.00380154009608002,0.00472303774686996
oxa,0.594565765578989,0.456399173564993,0.142118852341001,0.637556247797991,0.57375503879599,0.154439063694002,0.230953087068002,0.642176968999013,0.271708707078998,0.43973428371699,0.674068664204006,0.344064124221005,0.265071716632003,0.245788808783003,0.390730996702003,0.264595503754003,0.192368562792003,0.513089266663997,0.854923604968006,0.524923525971006,0.541448440013014,0.46358770224701,0.739721197264999,0.832659961478011,0.561025102578005,0.647160772179984,0.357997171986008,0.653771773338997,0.990273983562014,0.469468194148009
pep,0.0548767807405,0.0375257585983994,0.0380627274300001,0.0510446472618988,0.041777819304101,0.0444541550211,0.0346739739381004,0.0408391923665997,0.0462314639935002,0.0306348002470002,0.0515647195563012,0.0380419686213998,0.041995292452399,0.0416063301437005,0.0495479310848007,0.0471146151797009,0.0450083486999001,0.0317584845758995,0.0429494790253006,0.0419356145521001,0.0523205210743001,0.0496435270273993,0.0484785603276005,0.0541163081414007,0.0344931201628997,0.0368181759304995,0.0306492584583999,0.0273831931563998,0.0474731557208011,0.034352189259
phe-L,0.0354558755230991,0.0267196111613002,0.0292705254063001,0.0336887426334008,0.0301014248574994,0.0235517053213999,0.0169827057638,0.0230458142690004,0.0192868651261999,0.0178614690125001,0.0216469068732,0.0197116945925003,0.0226223476037004,0.0268042272691995,0.0284435517726998,0.0189728616945999,0.0220800502853002,0.0302272175175995,0.0254400016479002,0.0323624433901992,0.0290553025886995,0.0234127186967005,0.0344072570749998,0.0277760241796007,0.0268116785560003,0.0234140527288996,0.0138049830786998,0.0232300314429995,0.0387856844039001,0.0144750280243998
phpyr,0.0539179702159989,0.0303064671279003,0.0299146006113995,0.0465541430844995,0.0235349995241994,0.0281011277487008,0.048919156128901,0.052806360524999,0.0441774189441,0.0365605578219003,0.0513929342244008,0.0325007757336993,0.0396934113056993,0.0231133521510998,0.0357502299385999,0.0264329047146996,0.0206303640748,0.0292826900433995,0.0655844851468003,0.0721733738728005,0.0664597042858991,0.0376093618732007,0.0395408223726006,0.0375600313061,0.0578814994807999,0.0486893885479992,0.0477482506314004,0.0393486679901997,0.0495522413520012,0.0361673460633007
prpp,688.573541176004,372.684820474005,513.669719843007,492.089526514992,616.948132576002,496.529332728998,305.619416114996,357.958850924,447.39922456899,357.921817684002,396.851660181007,614.238907037,538.363063536002,433.648380640007,579.311546796001,593.18553808099,381.580823083994,483.701327805,486.889421569006,344.436530007999,454.284209150996,403.33346370501,348.801958989996,353.81757883,186.731569410002,332.154302707,338.508243348001,179.015592957002,422.368859709997,197.733953151001
pyr,0.321758407892219,0.164025509382906,0.486013905158006,0.291633101875997,0.0684362682745011,0.752989683776984,0.921047554096019,0.554823295349998,0.938985852521,1.46016849502001,1.03161908543998,0.837300632381009,0.201703864791,0.213012730868465,0.891120092466989,0.316181024638998,0.315706625815,1.87747518090003,0.614444667850003,1.88925014168996,1.76291740626999,0.212347513786997,1.58113713414998,0.876991958941996,0.351875361185004,0.199768599229003,0.180106318789998,0.312086819620998,0.531589025711011,0.364454993031999
r5p,0.0346089307583997,0.0300596803229996,0.0346329125494005,0.0317224945045995,0.0254145104665004,0.0464698648624003,0.0324900883837998,0.0274733277121006,0.0303433260428996,0.0272177488796003,0.0452519633837999,0.0208500595917003,0.0258922523484994,0.0242773602758997,0.0367038663008,0.0315877063635995,0.0223521502475999,0.0431431957887008,0.0313829790157996,0.0306912444020996,0.0293548524530998,0.0382964996479991,0.0480047879348005,0.0428195011724004,0.0274836932842,0.0366362665142004,0.0275312782678005,0.0440706394348995,0.0385848070261,0.0358048221958001
ru5p-D,0.0205313746270999,0.0215700547249004,0.0153369732653004,0.0274356781872997,0.0245564983054001,0.0202580381716,0.0143250911403001,0.0192804070671998,0.0122939728349998,0.0168637565799,0.0248734474021004,0.0156624585551999,0.0205550879544998,0.0209897134771996,0.0203016866863,0.0235401064393995,0.0170317976212003,0.0322832376281996,0.0138972992088999,0.0125658862330001,0.0127444898087998,0.0190328275006998,0.0143222501493002,0.0161077270022002,0.0120293076371998,0.0181778944937001,0.0143065099690998,0.0150159716421001,0.0184498991824,0.0165535243290998
s7p,0.0629659123292985,0.0688770678828004,0.077230933153999,0.0753435538349988,0.0865482067383994,0.0682103694554001,0.0581118873595012,0.0713990736992985,0.071337912149701,0.0532667542502008,0.0648442188148991,0.0846884442754003,0.0669770503030006,0.0590281045129988,0.0616034890972012,0.0564735659848009,0.071496183749,0.0712637334369994,0.0858747516927992,0.100393487087999,0.102563133838,0.0853802209875015,0.0954062108149998,0.0847796036255011,0.0653647709869017,0.101230349917002,0.0630010837856005,0.0663559941646009,0.104533168768,0.0581463165233989
ser-L,0.269601166070002,0.130924588078998,0.0963401377179015,0.078663399053498,0.095369429087999,0.184684981170998,0.152617893984998,0.118128030869998,0.114641742928999,0.0946315519553015,0.0284491564233996,0.0849916279456988,0.165662042484998,0.118727454079003,0.191222580381002,0.147961257182002,0.155319753483002,0.105048726107,0.135077127390002,0.289602628035002,0.130861941147999,0.156688517255998,0.086313155446301,0.115291156246001,0.187755155896004,0.182525652737003,0.120416870263998,0.286771242300997,0.206703180915005,0.103439183226001
succ,0.390076067913996,0.345946125781,0.226672506291003,0.327785846234004,0.338104126677995,0.248803397083003,0.228636924418999,0.265537599259004,0.178418427368001,0.198727072288997,0.318845732647998,0.171365955737002,0.277983716599005,0.283624567538001,0.218883376169999,0.30326565872,0.291778740467999,0.218771921724996,0.330928601619995,0.241134356836996,0.280574622948998,0.306255906025001,0.276462774977998,0.280742553776003,0.149693389568997,0.163172716965999,0.120020371834998,0.182296854659,0.167460805587999,0.138932115767002
thr-L,0.322267433369005,0.138441022129001,0.179747598174003,0.174626231551002,0.209304023823996,0.260911043680004,0.117402969216998,0.178358405631997,0.165313307182999,0.105791425966999,0.203310918949997,0.180490008083003,0.137263103181997,0.138080926704002,0.196457929628998,0.166075317272998,0.148054414574003,0.196139438371004,0.123561788851003,0.176034869756998,0.177643485749997,0.194205349037996,0.225095244719,0.277764521465,0.206096271601004,0.261673803700004,0.172585390471997,0.243774042280996,0.190455246211997,0.237876133066004
thym,0.00192602419507003,0.00105289536898,0.00063857410138001,0.00210020862355999,0.000661402546009995,0.000917886153055993,0.00229724109510002,0.00405253132740001,0.00185724757155997,0.00323418269418997,0.00338260310683993,0.00186141431747,0.00129558498105001,2.23713290639997e-05,0.00284579295805999,0.00128538195074998,0.00119942931160999,0.00189232892130998,0.00240611454557999,0.00250317564024999,0.00216851132468005,0.00156682217497001,0.00214212175161001,0.00264896298412998,0.00487862612843,0.00614245808532015,0.00366902041468006,0.00297616011697007,0.00687321104171001,0.00470392439854992
trp-L,0.00646859885600005,0.00647817175743004,0.00499041786553,0.00509449136267,0.00841994408597997,0.00866841852429983,0.00508112746049995,0.00408532702414008,0.00621708370513007,0.00330351177903007,0.0062766680889001,0.00550440128469008,0.00668865391063007,0.00685051597672004,0.00558487903939011,0.00662906004698989,0.00669428425286991,0.00649817550212005,0.00733242988591987,0.00582542706627008,0.00778520109038005,0.00705830595859983,0.00654880910089988,0.00776766059614986,0.00442271027618002,0.00470277473753004,0.00424309616715992,0.00732250050958984,0.00871357885339014,0.00400693832003005
tyr-L,0.0291939607976995,0.0353466339363996,0.0264418107651994,0.0311057245164006,0.0269127796699998,0.0273175187507996,0.0177887378044999,0.0175398191294998,0.0181921959873997,0.0173605134838,0.0183339919363,0.0181308700713995,0.0259781787808002,0.0261189182647001,0.0260233952875996,0.0220755755231999,0.0249923034049999,0.0252896270683998,0.0280607844763994,0.0246840938945996,0.0311414761904993,0.0311812706992001,0.0249259992163002,0.0291320948773005,0.0256125812857997,0.0266168357353998,0.0216913856852004,0.0244407247133002,0.0279954397635002,0.0220964246005005
udp,0.0587482951601999,0.0366205698764002,0.0417581495205993,0.0513992669570998,0.0391850943979007,0.0393886314229,0.0501020947148004,0.0559495461464006,0.0508014826612994,0.0532329886007992,0.0538710620761992,0.049079707429899,0.0560384031818012,0.0609587882472994,0.0562639367295005,0.0627831227273017,0.0580863250943007,0.0562918829213999,0.0368036365311996,0.0353182872444003,0.0311171957973002,0.0345116623927,0.0376379601433001,0.0280547571247996,0.0611652233825011,0.0503770183157997,0.046275632726499,0.0567810418714012,0.0524956485588014,0.0371847056384998
ump,0.0223794601782003,0.0202928663278001,0.0150601776825998,0.0206705402143005,0.0167671868022,0.0183739176182,0.0188642790581997,0.0238848319668997,0.0208281998859002,0.0181202514581998,0.0244887136779004,0.0214830692912002,0.0231373465909001,0.0236848506220004,0.0277856680637001,0.0221787373485004,0.0208317349074001,0.0251799090477005,0.0164052168811999,0.0169897077922001,0.0163018878968,0.0158491017195996,0.0182028178646,0.0169826289683001,0.0318187623873996,0.0302868568690002,0.0273608812000996,0.0312149554668004,0.0323993591787006,0.0270989772727004
ura,0.00345353485979996,0.00165484921499998,0.000324597644663006,0.0010834099383,5.29399171439002e-06,0.000655630253358011,0.00261413668406246,0.00284943302892003,0.00234060154367999,0.00203415404040004,0.00285766414140998,0.00179927816342997,0.00154202977238003,0.00782023074071981,0.00483090714447999,0.00119385681783001,0.00597515697288007,0.00296652494319004,0.00148281751689085,0.000921304969509683,0.00312685863158993,0.000342146986814692,0.00030759846519392,9.37467087881022e-05,0.00701433384521,0.00431532093034007,0.00313759893712995,0.00356822809172997,0.00355257079176005,0.00261026251319004
uri,0.00497204172554999,0.00288878847687002,0.00213083571219003,0.00347492306485006,0.00252696610845001,0.00135203429219999,0.00236960360648998,0.00505702565034005,0.00113787054646998,0.00321477281618998,0.00538514303999004,0.00182387116456996,0.00782478265151991,0.0293418475121001,0.0111415175278999,0.00777585560606013,0.0256559398214005,0.0154728877894997,0.00293087154732997,0.000704511774144992,0.00523331150793995,0.00223307253955001,0.000754238225854993,0.00800120382394991,0.00869869666257012,0.00405582802105995,0.00225558994798996,0.00761607616708009,0.00572701034738008,0.00339895927558996
utp,0.283889044492007,0.289948024121998,0.267705367258998,0.299109773708001,0.222966783991004,0.280008913042996,0.328541077255006,0.319314717229001,0.512019407966009,0.274175368673007,0.339482720637002,0.406431827849999,0.409844744349996,0.398024422214992,0.385530355736994,0.360519125031999,0.377897167763006,0.355416540926001,0.201111312188999,0.215790994831998,0.180815492686001,0.236901943056004,0.241474369123004,0.208894063121997,0.513130908651991,0.456497080915995,0.442930459559007,0.412551643193995,0.473074705869991,0.304386348862999
