"id","mapping_id","rxn_id","rxn_description","reactants_stoichiometry_tracked","products_stoichiometry_tracked","reactants_ids_tracked","products_ids_tracked","reactants_mapping","products_mapping","rxn_equation","used_","comment_","reactants_elements_tracked","products_elements_tracked","reactants_positions_tracked","products_positions_tracked"
55,"central02","COASYN","[ASP1DC,MOHMT,DPR,PANTS,PNTK,PPNCL2,PPCDC,PTPATi,DPCOAK]","{-1,-1,-1,-1}","{1,1}","{3mob_c,mlthf_c,asp_DASH_L_c,cys_DASH_L_c}","{co2_c,co2_c}","{abcde,f,ghij,klm}","{g,k}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C""], [""C""]]","[[0, 1, 2, 3, 4], [0], [0, 1, 2, 3], [0, 1, 2]]","[[0], [0]]"
68,"central02","hom_DASH_L_and_cyst_DASH_L_to_pyr_hcys_DASH_L","[HSST,SHSL1,CYSTL]","{-1,-1,-1}","{1,1,0.5,0.5}","{cys_DASH_L_c,hom_DASH_L_c,succoa_c}","{hcys_DASH_L_c,pyr_c,succ_c,succ_c}","{bcd,efgh,ijkl}","{efgh,bcd,ijkl,lkji}","",t,"","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3], [0, 1, 2], [0, 1, 2, 3], [0, 1, 2, 3]]"
56,"central02","COASYN_Full","[ASP1DC,MOHMT,DPR,PANTS,PNTK,PPNCL2,PPCDC,PTPATi,DPCOAK]","{-1,-1,-1,-1,-1}","{1,1,1}","{3mob_c,mlthf_c,asp_DASH_L_c,cys_DASH_L_c,atp_c}","{coa_c,co2_c,co2_c}","{abcde,f,ghij,klm,123456789n}","{123456789nfedcbajihlm,g,k}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""], [""C""]]","[[0, 1, 2, 3, 4], [0], [0, 1, 2, 3], [0, 1, 2], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0], [0]]"
57,"central02","ADSL1r","","{-1}","{1,0.5,0.5}","{dcamp_c}","{amp_c,fum_c,fum_c}","{abcdefghijklmn}","{abcdefghij,klmn,nmlk}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3], [0, 1, 2, 3]]"
58,"central02","ADSS","","{-1,-1}","{1}","{imp_c,asp_DASH_L_c}","{dcamp_c}","{abcdefghij,klmn}","{abcdefghijklmn}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]"
59,"central02","imp_to_amp","[ADSS,ADSL1r]","{-1,-1}","{1,0.5,0.5}","{imp_c,asp_DASH_L_c}","{amp_c,fum_c,fum_c}","{abcdefghij,klmn}","{abcdefghij,klmn,nmlk}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3], [0, 1, 2, 3]]"
60,"central02","imp_to_amp_Full","[ADSS,ADSL1r]","{-1,-1}","{1,0.5,0.5}","{imp_c,asp_DASH_L_c}","{amp_c,fum_c,fum_c}","{abcdefghij,klmn}","{abcdefghij,klmn,nmlk}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3], [0, 1, 2, 3]]"
61,"central02","imp_to_gmp","[IMPD,GMPS2]","{-1}","{1}","{imp_c}","{gmp_c}","{abcdefghij}","{abcdefghij}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
62,"central02","imp_to_gmp_Full","[IMPD,GMPS2]","{-1}","{1}","{imp_c}","{gmp_c}","{abcdefghij}","{abcdefghij}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
63,"central02","chor_and_prpp_to_3ig3p","[ANS,ANPRT,PRAIi,IGPS]","{-1,-1,-1}","{1,1,1,1}","{chor_c,gln_DASH_L_c,prpp_c}","{3ig3p_c,co2_c,glu_DASH_L_c,pyr_c}","{abcdefghij,klmno,pqrst}","{tsrqbgfedcp,a,klmno,ihj}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""], [""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [0], [0, 1, 2, 3, 4], [0, 1, 2]]"
64,"central02","ptrc_to_4abut_1","[PTRCTA,ABUTD]","{-1,-0.5,-0.5}","{1,1}","{akg_c,ptrc_c,ptrc_c}","{4abut_c,glu_DASH_L_c}","{abcde,fghi,ihgf}","{fghi,abcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3], [0, 1, 2, 3, 4]]"
65,"central02","ptrc_to_4abut_2","[GGPTRCS,GGPTRCO,GGGABADr,GGGABAH]","{-0.5,-0.5}","{1}","{ptrc_c,ptrc_c}","{4abut_c}","{abcd,dcba}","{abcd}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3]]"
66,"central02","CYSTL","","{-1}","{1,1,1}","{cyst_DASH_L_c}","{pyr_c,hcys_DASH_L_c,nh4_c}","{abcdefg}","{abcd,gfe}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3], [0, 1, 2]]"
67,"central02","hom_DASH_L_and_cyst_DASH_L_to_pyr_hcys_DASH_L_coa","[HSST,SHSL1,CYSTL]","{-1,-1,-1}","{1,1,1,0.5,0.5}","{cys_DASH_L_c,hom_DASH_L_c,succoa_c}","{coa_c,hcys_DASH_L_c,pyr_c,succ_c,succ_c}","{bcd,efgh,ABCDEFGHIJKLMNOPQRSTUijkl}","{ABCDEFGHIJKLMNOPQRSTU,efgh,bcd,ijkl,lkji}","",f,"","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3], [0, 1, 2], [0, 1, 2, 3], [0, 1, 2, 3]]"
83,"central02","2obut_and_pyr_to_3mop","[ACHBS,KARA2,DHAD2]","{-1,-1}","{1,1}","{2obut_c,pyr_c}","{3mop_c,co2_c}","{abcd,efg}","{abfcdg,e}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[0, 1, 2, 3], [0, 1, 2]]","[[0, 1, 2, 3, 4, 5], [0]]"
69,"central02","HSST_coa","","{-1,-1}","{1,1}","{succoa_c,hom_DASH_L_c}","{coa_c,suchms_c}","{ABCDEFGHIJKLMNOPQRSTUabcd,efgh}","{ABCDEFGHIJKLMNOPQRSTU,efghabcd}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3, 4, 5, 6, 7]]"
218,"central02","GTHOr","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
70,"central02","HSST","","{-1,-1}","{1}","{succoa_c,hom_DASH_L_c}","{suchms_c}","{abcd,efgh}","{efghabcd}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7]]"
71,"central02","METS","","{-1,-1}","{1}","{hcys_DASH_L_c,5mthf_c}","{met_DASH_L_c}","{abcd,e}","{abcde}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0]]","[[0, 1, 2, 3, 4]]"
72,"central02","SHSL1","","{-1,-1}","{0.5,0.5,1}","{suchms_c,cys_DASH_L_c}","{succ_c,succ_c,cyst_DASH_L_c}","{abcdefg,ijk}","{efgh,hgfe,abcdkji}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6], [0, 1, 2]]","[[0, 1, 2, 3], [0, 1, 2, 3], [0, 1, 2, 3, 4, 5, 6]]"
73,"central02","e4p_and_pep_to_3dhq","[DDPA,DHQS]","{-1,-1}","{1}","{e4p_c,pep_c}","{3dhq_c}","{abcd,efg}","{efdcbag}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2]]","[[0, 1, 2, 3, 4, 5, 6]]"
74,"central02","aspsa_to_sl2a6o_coa","[DHDPS,DHDPRy,THDPS]","{-1,-1,-1}","{1,1}","{aspsa_c,pyr_c,succoa_c}","{coa_c,sl2a6o_c}","{abcd,efg,ABCDEFGHIJKLMNOPQRSTUhijk}","{ABCDEFGHIJKLMNOPQRSTU,abcdgfehijk}","",f,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]"
75,"central02","aspsa_to_sl2a6o","[DHDPS,DHDPRy,THDPS]","{-1,-1,-1}","{1}","{aspsa_c,pyr_c,succoa_c}","{sl2a6o_c}","{abcd,efg,hijk}","{abcdgfehijk}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]"
76,"central02","glu_DASH_L_to_acg5p","[ACGS,ACGK]","{-1,-1}","{1}","{accoa_c,glu_DASH_L_c}","{acg5p_c}","{ab,cdefg}","{cdefgab}","",t,"","[[""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4, 5, 6]]"
77,"central02","glu_DASH_L_to_acg5p_coa","[ACGS,ACGK]","{-1,-1}","{1,1}","{accoa_c,glu_DASH_L_c}","{acg5p_c,coa_c}","{ABCDEFGHIJKLMNOPQRSTUab,cdefg}","{cdefgab,ABCDEFGHIJKLMNOPQRSTU}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]"
78,"central02","glu_DASH_L_to_glu5sa","[GLU5K,G5SD]","{-1}","{1}","{glu_DASH_L_c}","{glu5sa_c}","{abcde}","{abcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4]]"
79,"central02","g1p_to_glycogen","[GLGC,GLCS1]","{-1}","{1}","{g1p_c}","{glycogen_c}","{abcdef}","{abcdef}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
80,"central02","thr_DASH_L_to_gly_coa","[THRD,GLYAT]","{-1,-1}","{1,1}","{coa_c,thr_DASH_L_c}","{accoa_c,gly_c}","{ABCDEFGHIJKLMNOPQRSTU,abcd}","{ABCDEFGHIJKLMNOPQRSTUcd,ab}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], [0, 1]]"
81,"central02","thr_DASH_L_to_gly","[THRD,GLYAT]","{-1}","{1,1}","{thr_DASH_L_c}","{accoa_c,gly_c}","{abcd}","{cd,ab}","",t,"","[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C""], [""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1], [0, 1]]"
82,"central02","dhap_to_lac_DASH_D","[MGSA,LGTHL,GLYOX]","{-1}","{1}","{dhap_c}","{lac_DASH_D_c}","{abc}","{cba}","",t,"","[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]"
85,"central02","3pg_to_ser_DASH_L","[PGCD,PSERT,PSP_L]","{-1,-1}","{1,1}","{3pg_c,glu_DASH_L_c}","{akg_c,ser_DASH_L_c}","{abc,defgh}","{defgh,abc}","",t,"","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4], [0, 1, 2]]"
86,"central02","pyr_to_23dhmb","[ACLS,KARA1]","{-1,-1}","{1,1}","{pyr_c,pyr_c}","{23dhmb_c,co2_c}","{abc,def}","{debcf,a}","",t,"","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[0, 1, 2], [0, 1, 2]]","[[0, 1, 2, 3, 4], [0]]"
87,"central02","5MTRtex_reverse","","{-1}","{1}","{5mtr_p}","{5mtr_e}","{abcdef}","{abcdef}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
88,"central02","5MTRtpp","","{-1}","{1}","{5mtr_c}","{5mtr_p}","{abcdef}","{abcdef}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
89,"central02","ADMDC_ametNEG","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
90,"central02","ADMDC","","{-1}","{1,1}","{amet_c}","{ametam_c,co2_c}","{123456789Aabcde}","{123456789Abcde,a}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [0]]"
91,"central02","EX_5mtr_LPAREN_e_RPAREN_","","{-1}","{}","{5mtr_e}","{}","{abcdef}","{""""}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[]","[[0, 1, 2, 3, 4, 5]]","[]"
1494,"full01","NTD8","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
92,"central02","met_DASH_L_and_ptrc_to_spmd_and_5mta","[METAT,ADMDC,SPMS]","{-1,-1,-0.5,-0.5}","{1,1,1,1}","{met_DASH_L_c,atp_c,ptrc_c,ptrc_c}","{co2_c,5mta_c,spmd_c,ade_c}","{abcde,fghij12345,klmn,nmlk}","{a,fghije,klmndcb,12345}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3], [0, 1, 2, 3]]","[[0], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4]]"
93,"central02","METAT_ametNEG","","{-1}","{}","{met_DASH_L_c}","{}","{abcde}","{""""}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[]","[[0, 1, 2, 3, 4]]","[]"
94,"central02","METAT","","{-1,-1}","{1}","{met_DASH_L_c,atp_c}","{amet_c}","{abcde,123456789A}","{123456789Aabcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]"
95,"central02","MTAN","","{-1}","{1,1}","{5mta_c}","{ade_c,5mtr_c}","{123456789Aa}","{6789A,12345a}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5]]"
96,"central02","SPMS","","{-1,-0.5,-0.5}","{1,1}","{ametam_c,ptrc_c,ptrc_c}","{spmd_c,5mta_c}","{123456789Aabcd,efgh,hgfe}","{efghabc,123456789Ad}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]"
97,"central02","CS_coa","","{-1,-1}","{1,1}","{accoa_c,oaa_c}","{cit_c,coa_c}","{ABCDEFGHIJKLMNOPQRSTUab,cdef}","{fedbac,ABCDEFGHIJKLMNOPQRSTU}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]"
