% header=SampleName	SampleID	Comments	AcqMethod	ProcMethod	RackCode	PlateCode	VialPos	SmplInjVol	DilutFact	WghtToVol	Type	RackPos	PlatePos	SetName	OutputFile
140715_0_OxicEvo04gndEcoliGlcM9_Broth-8-10.0x			140718_McCloskey2013	none	CStk1-03	VT54	44	10	1	0	Unknown	3	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140715_0_OxicEvo04gndEcoliGlcM9_Broth-9-10.0x			140718_McCloskey2013	none	CStk1-03	VT54	45	10	1	0	Unknown	3	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141219_0_QC_Broth-6-10.0x			140718_McCloskey2013	none	CStk1-03	VT54	46	10	1	0	QC	3	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141220_Blank5			140718_McCloskey2013	none	CStk1-03	VT54	54	10	1	0	Solvent	3	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo01EPEcoliGlcM9_Filtrate-1-10.0x			140718_McCloskey2013	none	CStk1-03	VT54	47	10	1	0	Unknown	3	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1-10.0x			140718_McCloskey2013	none	CStk1-03	VT54	48	10	1	0	Unknown	3	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2-10.0x			140718_McCloskey2013	none	CStk1-03	VT54	49	10	1	0	Unknown	3	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3-10.0x			140718_McCloskey2013	none	CStk1-03	VT54	50	10	1	0	Unknown	3	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo01EPEcoliGlcM9_Filtrate-4-10.0x			140718_McCloskey2013	none	CStk1-03	VT54	51	10	1	0	Unknown	3	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-4-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	1	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-5-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	2	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-6-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	3	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141219_0_QC_Broth-7-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	4	10	1	0	QC	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141220_Blank6			140718_McCloskey2013	none	CStk1-04	VT54	54	10	1	0	Solvent	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo02EPEcoliGlcM9_Filtrate-1-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	5	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	6	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	7	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	8	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo02EPEcoliGlcM9_Filtrate-4-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	9	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-4-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	10	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-5-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	11	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140812_11_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-6-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	12	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141219_0_QC_Broth-8-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	13	10	1	0	QC	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141220_Blank7			140718_McCloskey2013	none	CStk1-04	VT54	54	10	1	0	Solvent	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140814_11_OxicEvo04gndEvo03EPEcoliGlcM9_Filtrate-1-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	14	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140814_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	15	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140813_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	16	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140813_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	17	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140814_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-4-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	18	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140814_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-5-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	19	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140814_11_OxicEvo04gndEvo03EPEcoliGlcM9_Filtrate-6-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	20	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140814_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-6-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	21	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141219_0_QC_Broth-9-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	22	10	1	0	QC	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141220_Blank8			140718_McCloskey2013	none	CStk1-04	VT54	54	10	1	0	Solvent	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140813_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-7-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	23	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140813_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-8-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	24	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140814_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-9-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	25	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140814_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-10-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	26	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140716_0_OxicEvo04pgiEcoliGlcM9_Filtrate-1-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	27	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140716_0_OxicEvo04pgiEcoliGlcM9_Broth-1-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	28	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140716_0_OxicEvo04pgiEcoliGlcM9_Broth-2-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	29	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140716_0_OxicEvo04pgiEcoliGlcM9_Broth-3-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	30	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141219_0_QC_Broth-10-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	31	10	1	0	QC	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141220_Blank9			140718_McCloskey2013	none	CStk1-04	VT54	54	10	1	0	Solvent	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140716_0_OxicEvo04pgiEcoliGlcM9_Filtrate-4-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	32	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140716_0_OxicEvo04pgiEcoliGlcM9_Broth-4-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	33	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140716_0_OxicEvo04pgiEcoliGlcM9_Broth-5-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	34	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140716_0_OxicEvo04pgiEcoliGlcM9_Broth-6-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	35	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo01EPEcoliGlcM9_Filtrate-1-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	36	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	37	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	38	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	39	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141219_0_QC_Broth-11-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	40	10	1	0	QC	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141220_Blank10			140718_McCloskey2013	none	CStk1-04	VT54	54	10	1	0	Solvent	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo01EPEcoliGlcM9_Filtrate-4-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	41	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-4-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	42	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-5-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	43	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-6-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	44	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_1_OxicEvo04pgiEvo01J01EcoliGlcM9_Filtrate-1-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	45	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_1_OxicEvo04pgiEvo01J01EcoliGlcM9_Broth-1-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	46	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_1_OxicEvo04pgiEvo01J01EcoliGlcM9_Broth-2-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	47	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_1_OxicEvo04pgiEvo01J01EcoliGlcM9_Broth-3-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	48	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141219_0_QC_Broth-12-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	49	10	1	0	QC	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141220_Blank11			140718_McCloskey2013	none	CStk1-04	VT54	54	10	1	0	Solvent	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_1_OxicEvo04pgiEvo01J01EcoliGlcM9_Filtrate-4-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	50	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_1_OxicEvo04pgiEvo01J01EcoliGlcM9_Broth-4-10.0x			140718_McCloskey2013	none	CStk1-04	VT54	51	10	1	0	Unknown	4	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_1_OxicEvo04pgiEvo01J01EcoliGlcM9_Broth-5-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	1	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_1_OxicEvo04pgiEvo01J01EcoliGlcM9_Broth-6-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	2	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_2_OxicEvo04pgiEvo01J02EcoliGlcM9_Filtrate-1-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	3	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_2_OxicEvo04pgiEvo01J02EcoliGlcM9_Broth-1-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	4	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_2_OxicEvo04pgiEvo01J02EcoliGlcM9_Broth-2-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	5	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_2_OxicEvo04pgiEvo01J02EcoliGlcM9_Broth-3-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	6	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141219_0_QC_Broth-13-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	7	10	1	0	QC	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141220_Blank12			140718_McCloskey2013	none	CStk1-05	VT54	54	10	1	0	Solvent	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_2_OxicEvo04pgiEvo01J02EcoliGlcM9_Filtrate-4-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	8	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_2_OxicEvo04pgiEvo01J02EcoliGlcM9_Broth-4-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	9	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_2_OxicEvo04pgiEvo01J02EcoliGlcM9_Broth-5-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	10	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140721_2_OxicEvo04pgiEvo01J02EcoliGlcM9_Broth-6-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	11	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo02EPEcoliGlcM9_Filtrate-1-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	12	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-1-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	13	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-2-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	14	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-3-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	15	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141219_0_QC_Broth-14-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	16	10	1	0	QC	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
141220_Blank13			140718_McCloskey2013	none	CStk1-05	VT54	54	10	1	0	Solvent	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo02EPEcoliGlcM9_Filtrate-4-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	17	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
140728_11_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-4-10.0x			140718_McCloskey2013	none	CStk1-05	VT54	18	10	1	0	Unknown	5	1	141220_ALEsKOs01	14122002\141220_ALEsKOs01
