id,experiment_id,sample_name,sample_name_abbreviation,sample_type,time_point,replicate_number,met_id,precursor_formula,precursor_mass,product_formula,product_mass,intensity,intensity_units,intensity_corrected,intensity_corrected_units,intensity_normalized,intensity_normalized_units,intensity_theoretical,abs_devFromTheoretical,scan_type,used_,comment_
29599,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C6H13O12P2-,345,0,cps,0,cps,0,normMax,2.51E-06,,EPI,t,
32367,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C6H13O12P2-,345,0,cps,0,cps,0,normMax,2.51E-06,,EPI,t,
35100,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C6H13O12P2-,345,0,cps,0,cps,0,normMax,2.51E-06,,EPI,t,
21345,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C6H10O8P-,241,57407.77728,cps,53819.7912,cps,1,normMax,1,0,EPI,t,
24113,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C6H10O8P-,241,76229.99934,cps,73847.81186,cps,1,normMax,1,0,EPI,t,
26846,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C6H10O8P-,241,41350.06909,cps,39173.74966,cps,1,normMax,1,0,EPI,t,
29579,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C6H10O8P-,241,47879.02736,cps,43526.38851,cps,1,normMax,1,0,EPI,t,
32347,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C6H10O8P-,241,96875.62416,cps,93287.63808,cps,1,normMax,1,0,EPI,t,
35080,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C6H10O8P-,241,42349.99963,cps,40232.49965,cps,1,normMax,1,0,EPI,t,
21346,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C6H10O8P-,242,10763.95824,cps,7175.97216,cps,0.133333333,normMax,0.069091907,0.064241426,EPI,t,
24114,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C6H10O8P-,242,2382.187479,cps,0,cps,0,normMax,0.069091907,,EPI,t,
26847,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C6H10O8P-,242,0,cps,0,cps,0,normMax,0.069091907,,EPI,t,
29580,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C6H10O8P-,242,0,cps,0,cps,0,normMax,0.069091907,,EPI,t,
32348,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C6H10O8P-,242,0,cps,0,cps,0,normMax,0.069091907,,EPI,t,
35081,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C6H10O8P-,242,0,cps,0,cps,0,normMax,0.069091907,,EPI,t,
21347,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C6H10O8P-,243,0,cps,0,cps,0,normMax,0.018475208,,EPI,t,
24115,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C6H10O8P-,243,0,cps,0,cps,0,normMax,0.018475208,,EPI,t,
26848,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C6H10O8P-,243,0,cps,0,cps,0,normMax,0.018475208,,EPI,t,
29581,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C6H10O8P-,243,0,cps,0,cps,0,normMax,0.018475208,,EPI,t,
32349,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C6H10O8P-,243,0,cps,0,cps,0,normMax,0.018475208,,EPI,t,
35082,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C6H10O8P-,243,2117.499982,cps,0,cps,0,normMax,0.018475208,,EPI,t,
21348,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C6H10O8P-,244,0,cps,0,cps,0,normMax,0.001162814,,EPI,t,
24116,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C6H10O8P-,244,0,cps,0,cps,0,normMax,0.001162814,,EPI,t,
26849,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C6H10O8P-,244,0,cps,0,cps,0,normMax,0.001162814,,EPI,t,
29582,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C6H10O8P-,244,0,cps,0,cps,0,normMax,0.001162814,,EPI,t,
32350,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C6H10O8P-,244,0,cps,0,cps,0,normMax,0.001162814,,EPI,t,
35083,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C6H10O8P-,244,0,cps,0,cps,0,normMax,0.001162814,,EPI,t,
21349,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C6H10O8P-,245,0,cps,0,cps,0,normMax,0.0001516,,EPI,t,
24117,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C6H10O8P-,245,0,cps,0,cps,0,normMax,0.0001516,,EPI,t,
26850,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C6H10O8P-,245,0,cps,0,cps,0,normMax,0.0001516,,EPI,t,
29583,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C6H10O8P-,245,0,cps,0,cps,0,normMax,0.0001516,,EPI,t,
32351,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C6H10O8P-,245,0,cps,0,cps,0,normMax,0.0001516,,EPI,t,
35084,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C6H10O8P-,245,6352.499945,cps,4234.999963,cps,0.105263158,normMax,0.0001516,0.105111558,EPI,t,
21350,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C6H10O8P-,246,0,cps,0,cps,0,normMax,8.61E-06,,EPI,t,
24118,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C6H10O8P-,246,0,cps,0,cps,0,normMax,8.61E-06,,EPI,t,
26851,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C6H10O8P-,246,0,cps,0,cps,0,normMax,8.61E-06,,EPI,t,
29584,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C6H10O8P-,246,0,cps,0,cps,0,normMax,8.61E-06,,EPI,t,
32352,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C6H10O8P-,246,0,cps,0,cps,0,normMax,8.61E-06,,EPI,t,
35085,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C6H10O8P-,246,0,cps,0,cps,0,normMax,8.61E-06,,EPI,t,
21351,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C6H10O8P-,247,0,cps,0,cps,0,normMax,7.25E-07,,EPI,t,
24119,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C6H10O8P-,247,2382.187479,cps,0,cps,0,normMax,7.25E-07,,EPI,t,
26852,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C6H10O8P-,247,0,cps,0,cps,0,normMax,7.25E-07,,EPI,t,
29585,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C6H10O8P-,247,4352.638851,cps,0,cps,0,normMax,7.25E-07,,EPI,t,
32353,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C6H10O8P-,247,0,cps,0,cps,0,normMax,7.25E-07,,EPI,t,
35086,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C6H10O8P-,247,0,cps,0,cps,0,normMax,7.25E-07,,EPI,t,
21370,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C4H8O6P-,183,0,cps,0,cps,,normMax,1,,EPI,f,
24138,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C4H8O6P-,183,0,cps,0,cps,,normMax,1,,EPI,f,
26871,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C4H8O6P-,183,0,cps,0,cps,,normMax,1,,EPI,f,
29604,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C4H8O6P-,183,0,cps,0,cps,,normMax,1,,EPI,f,
32372,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C4H8O6P-,183,3587.98608,cps,0,cps,,normMax,1,,EPI,f,
35105,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C4H8O6P-,183,0,cps,0,cps,,normMax,1,,EPI,f,
21366,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C4H8O6P-,184,0,cps,0,cps,,normMax,0.046468573,,EPI,f,
24134,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C4H8O6P-,184,0,cps,0,cps,,normMax,0.046468573,,EPI,f,
26867,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C4H8O6P-,184,0,cps,0,cps,,normMax,0.046468573,,EPI,f,
29600,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C4H8O6P-,184,0,cps,0,cps,,normMax,0.046468573,,EPI,f,
32368,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C4H8O6P-,184,0,cps,0,cps,,normMax,0.046468573,,EPI,f,
35101,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C4H8O6P-,184,0,cps,0,cps,,normMax,0.046468573,,EPI,f,
21367,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C4H8O6P-,185,0,cps,0,cps,,normMax,0.013175178,,EPI,f,
24135,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C4H8O6P-,185,0,cps,0,cps,,normMax,0.013175178,,EPI,f,
26868,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C4H8O6P-,185,0,cps,0,cps,,normMax,0.013175178,,EPI,f,
29601,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C4H8O6P-,185,0,cps,0,cps,,normMax,0.013175178,,EPI,f,
32369,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C4H8O6P-,185,0,cps,0,cps,,normMax,0.013175178,,EPI,f,
35102,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C4H8O6P-,185,0,cps,0,cps,,normMax,0.013175178,,EPI,f,
21368,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C4H8O6P-,186,0,cps,0,cps,,normMax,0.000575775,,EPI,f,
24136,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C4H8O6P-,186,0,cps,0,cps,,normMax,0.000575775,,EPI,f,
26869,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C4H8O6P-,186,0,cps,0,cps,,normMax,0.000575775,,EPI,f,
29602,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C4H8O6P-,186,0,cps,0,cps,,normMax,0.000575775,,EPI,f,
32370,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C4H8O6P-,186,0,cps,0,cps,,normMax,0.000575775,,EPI,f,
35103,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C4H8O6P-,186,0,cps,0,cps,,normMax,0.000575775,,EPI,f,
21369,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C4H8O6P-,187,0,cps,0,cps,,normMax,7.36E-05,,EPI,f,
24137,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C4H8O6P-,187,0,cps,0,cps,,normMax,7.36E-05,,EPI,f,
26870,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C4H8O6P-,187,0,cps,0,cps,,normMax,7.36E-05,,EPI,f,
29603,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C4H8O6P-,187,0,cps,0,cps,,normMax,7.36E-05,,EPI,f,
32371,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C4H8O6P-,187,0,cps,0,cps,,normMax,7.36E-05,,EPI,f,
35104,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C4H8O6P-,187,0,cps,0,cps,,normMax,7.36E-05,,EPI,f,
21382,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C4H7O4-,119,0,cps,0,cps,,normMax,1,,EPI,f,
24150,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C4H7O4-,119,0,cps,0,cps,,normMax,1,,EPI,f,
26883,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C4H7O4-,119,0,cps,0,cps,,normMax,1,,EPI,f,
29616,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C4H7O4-,119,0,cps,0,cps,,normMax,1,,EPI,f,
32384,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C4H7O4-,119,0,cps,0,cps,0,normMax,1,,EPI,f,
35117,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C4H7O4-,119,0,cps,0,cps,,normMax,1,,EPI,f,
21378,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C4H7O4-,120,0,cps,0,cps,,normMax,0.045591708,,EPI,f,
24146,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C4H7O4-,120,0,cps,0,cps,,normMax,0.045591708,,EPI,f,
26879,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C4H7O4-,120,0,cps,0,cps,,normMax,0.045591708,,EPI,f,
29612,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C4H7O4-,120,0,cps,0,cps,,normMax,0.045591708,,EPI,f,
32380,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C4H7O4-,120,0,cps,0,cps,0,normMax,0.045591708,,EPI,f,
35113,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C4H7O4-,120,0,cps,0,cps,,normMax,0.045591708,,EPI,f,
21379,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C4H7O4-,121,0,cps,0,cps,,normMax,0.00902498,,EPI,f,
24147,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C4H7O4-,121,0,cps,0,cps,,normMax,0.00902498,,EPI,f,
26880,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C4H7O4-,121,0,cps,0,cps,,normMax,0.00902498,,EPI,f,
29613,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C4H7O4-,121,0,cps,0,cps,,normMax,0.00902498,,EPI,f,
32381,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C4H7O4-,121,0,cps,0,cps,0,normMax,0.00902498,,EPI,f,
35114,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C4H7O4-,121,0,cps,0,cps,,normMax,0.00902498,,EPI,f,
21380,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C4H7O4-,122,0,cps,0,cps,,normMax,0.000378431,,EPI,f,
24148,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C4H7O4-,122,0,cps,0,cps,,normMax,0.000378431,,EPI,f,
26881,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C4H7O4-,122,0,cps,0,cps,,normMax,0.000378431,,EPI,f,
29614,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C4H7O4-,122,0,cps,0,cps,,normMax,0.000378431,,EPI,f,
32382,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C4H7O4-,122,0,cps,0,cps,0,normMax,0.000378431,,EPI,f,
35115,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C4H7O4-,122,0,cps,0,cps,,normMax,0.000378431,,EPI,f,
21381,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C6H13O12P2-,339,C4H7O4-,123,3587.98608,cps,0,cps,,normMax,3.18E-05,,EPI,f,
24149,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C6H13O12P2-,339,C4H7O4-,123,0,cps,0,cps,,normMax,3.18E-05,,EPI,f,
26882,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C6H13O12P2-,339,C4H7O4-,123,0,cps,0,cps,,normMax,3.18E-05,,EPI,f,
29615,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C6H13O12P2-,339,C4H7O4-,123,0,cps,0,cps,,normMax,3.18E-05,,EPI,f,
32383,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C6H13O12P2-,339,C4H7O4-,123,7175.97216,cps,3587.98608,cps,1,normMax,3.18E-05,0.999968159,EPI,f,
35116,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C6H13O12P2-,339,C4H7O4-,123,0,cps,0,cps,,normMax,3.18E-05,,EPI,f,
21314,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C5[13C]H13O12P2-,340,C6H9O6-,177,50819.99956,cps,45173.33294,cps,1,normMax,1,0,EPI,f,
24082,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C5[13C]H13O12P2-,340,C6H9O6-,177,66701.24942,cps,59289.99948,cps,1,normMax,1,0,EPI,f,
26815,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C5[13C]H13O12P2-,340,C6H9O6-,177,39997.22187,cps,34997.56914,cps,1,normMax,1,0,EPI,f,
29548,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,fdp,C5[13C]H13O12P2-,340,C6H9O6-,177,79582.70764,cps,72347.91604,cps,1,normMax,1,0,EPI,f,
32316,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,fdp,C5[13C]H13O12P2-,340,C6H9O6-,177,14557.81237,cps,13234.37488,cps,1,normMax,1,0,EPI,f,
35049,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,fdp,C5[13C]H13O12P2-,340,C6H9O6-,177,25174.722,cps,22027.88175,cps,1,normMax,1,0,EPI,f,
21315,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,fdp,C5[13C]H13O12P2-,340,C6H9O6-,178,0,cps,0,cps,0,normMax,0.068215043,,EPI,f,
24083,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,fdp,C5[13C]H13O12P2-,340,C6H9O6-,178,7411.249936,cps,0,cps,0,normMax,0.068215043,,EPI,f,
26816,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,fdp,C5[13C]H13O12P2-,340,C6H9O6-,178,0,cps,0,cps,0,normMax,0.068215043,,EPI,f,
