Sample Name,Sample Type,Component Group Name
140521_CM3_Level9,Standard,ru5p-D
140521_CM3_Level9,Standard,dcmp
140521_CM3_Level9,Standard,dcmp
140521_CM3_Level9,Standard,ump
140521_CM3_Level9,Standard,ump
140521_CM3_Level9,Standard,dhap
140521_CM3_Level9,Standard,dhap
140521_CM3_Level9,Standard,dump
140521_CM3_Level9,Standard,dump
140521_CM3_Level9,Standard,dimp
140521_CM3_Level9,Standard,dimp
140521_CM3_Level9,Standard,35cgmp
140521_CM3_Level9,Standard,35cgmp
140521_CM3_Level9,Standard,dgmp
140521_CM3_Level9,Standard,dgmp
140521_CM3_Level9,Standard,dtmp
140521_CM3_Level9,Standard,ribflv
140521_CM3_Level9,Standard,amp
140521_CM3_Level9,Standard,amp
140521_CM3_Level9,Standard,gmp
140521_CM3_Level9,Standard,gmp
140521_CM3_Level9,Standard,imp
140521_CM3_Level9,Standard,imp
140521_CM3_Level9,Standard,camp
140521_CM3_Level9,Standard,camp
140521_CM3_Level9,Standard,gthox
140521_CM3_Level9,Standard,gthox
140521_CM3_Level9,Standard,btn
140521_CM3_Level9,Standard,btn
140521_CM3_Level9,Standard,mmal
140521_CM3_Level9,Standard,mmal
140521_CM3_Level9,Standard,succ
140521_CM3_Level9,Standard,succ
140521_CM3_Level9,Standard,mal-L
140521_CM3_Level9,Standard,glutacon
140521_CM3_Level9,Standard,fum
140521_CM3_Level9,Standard,udpg
140521_CM3_Level9,Standard,udpg
140521_CM3_Level9,Standard,damp
140521_CM3_Level9,Standard,damp
140521_CM3_Level9,Standard,oxa
140521_CM3_Level9,Standard,oxa
140521_CM3_Level9,Standard,actp
140521_CM3_Level9,Standard,actp
140521_CM3_Level9,Standard,akg
140521_CM3_Level9,Standard,oaa
140521_CM3_Level9,Standard,dtdpglu
140521_CM3_Level9,Standard,dtdpglu
140521_CM3_Level9,Standard,nadh
140521_CM3_Level9,Standard,nadh
140521_CM3_Level9,Standard,adpglc
140521_CM3_Level9,Standard,adpglc
140521_CM3_Level9,Standard,chor
140521_CM3_Level9,Standard,fol
140521_CM3_Level9,Standard,fol
140521_CM3_Level9,Standard,dgdp
140521_CM3_Level9,Standard,dgdp
140521_CM3_Level9,Standard,gdp
140521_CM3_Level9,Standard,gdp
140521_CM3_Level9,Standard,6pgc
140521_CM3_Level9,Standard,Pool_2pg_3pg
140521_CM3_Level9,Standard,Pool_2pg_3pg
140521_CM3_Level9,Standard,dcdp
140521_CM3_Level9,Standard,dcdp
140521_CM3_Level9,Standard,adp
140521_CM3_Level9,Standard,adp
140521_CM3_Level9,Standard,2mcit
140521_CM3_Level9,Standard,2mcit
140521_CM3_Level9,Standard,udp
140521_CM3_Level9,Standard,udp
140521_CM3_Level9,Standard,acon-C
140521_CM3_Level9,Standard,acon-C
140521_CM3_Level9,Standard,nadp
140521_CM3_Level9,Standard,nadp
140521_CM3_Level9,Standard,pep
140521_CM3_Level9,Standard,pep
140521_CM3_Level9,Standard,dadp
140521_CM3_Level9,Standard,dadp
140521_CM3_Level9,Standard,cit
140521_CM3_Level9,Standard,cit
140521_CM3_Level9,Standard,icit
140521_CM3_Level9,Standard,icit
140521_CM3_Level9,Standard,fad
140521_CM3_Level9,Standard,fad
140521_CM3_Level9,Standard,fdp
140521_CM3_Level9,Standard,fdp
140521_CM3_Level9,Standard,udpglcur
140521_CM3_Level9,Standard,udpglcur
140521_CM3_Level9,Standard,dgtp
140521_CM3_Level9,Standard,ctp
140521_CM3_Level9,Standard,ctp
140521_CM3_Level9,Standard,dctp
140521_CM3_Level9,Standard,dctp
140521_CM3_Level9,Standard,ditp
140521_CM3_Level9,Standard,ditp
140521_CM3_Level9,Standard,dutp
140521_CM3_Level9,Standard,dutp
140521_CM3_Level9,Standard,itp
140521_CM3_Level9,Standard,itp
140521_CM3_Level9,Standard,utp
140521_CM3_Level9,Standard,utp
140521_CM3_Level9,Standard,23dpg
140521_CM3_Level9,Standard,23dpg
140521_CM3_Level9,Standard,atp
140521_CM3_Level9,Standard,atp
140521_CM3_Level9,Standard,datp
140521_CM3_Level9,Standard,datp
140521_CM3_Level9,Standard,dttp
140521_CM3_Level9,Standard,dttp
140521_CM3_Level9,Standard,gtp
140521_CM3_Level9,Standard,gtp
140521_CM3_Level9,Standard,prpp
140521_CM3_Level9,Standard,prpp
140521_CM3_Level9,Standard,nadph
140521_CM3_Level9,Standard,nadph
140521_CM3_Level9,Standard,phpyr
140521_CM3_Level9,Standard,phpyr
140521_CM3_Level9,Standard,coa
140521_CM3_Level9,Standard,accoa
140521_CM3_Level9,Standard,malcoa
140521_CM3_Level9,Standard,succoa
140521_CM3_Level8,Standard,arg-L
140521_CM3_Level8,Standard,orn
140521_CM3_Level8,Standard,his-L
140521_CM3_Level8,Standard,his-L
140521_CM3_Level8,Standard,asn-L
140521_CM3_Level8,Standard,asn-L
140521_CM3_Level8,Standard,ser-L
140521_CM3_Level8,Standard,ser-L
140521_CM3_Level8,Standard,citr-L
140521_CM3_Level8,Standard,gln-L
140521_CM3_Level8,Standard,gln-L
140521_CM3_Level8,Standard,Hexose_Pool_fru_glc-D
140521_CM3_Level8,Standard,Hexose_Pool_fru_glc-D
140521_CM3_Level8,Standard,Lcystin
140521_CM3_Level8,Standard,thr-L
140521_CM3_Level8,Standard,ala-L
140521_CM3_Level8,Standard,ala-L
140521_CM3_Level8,Standard,cytd
140521_CM3_Level8,Standard,ura
140521_CM3_Level8,Standard,AICAr
140521_CM3_Level8,Standard,met-L
140521_CM3_Level8,Standard,uri
140521_CM3_Level8,Standard,uri
140521_CM3_Level8,Standard,gua
140521_CM3_Level8,Standard,hxan
140521_CM3_Level8,Standard,tyr-L
140521_CM3_Level8,Standard,tyr-L
140521_CM3_Level8,Standard,xan
140521_CM3_Level8,Standard,ins
140521_CM3_Level8,Standard,ins
140521_CM3_Level8,Standard,gsn
140521_CM3_Level8,Standard,gsn
140521_CM3_Level8,Standard,thym
140521_CM3_Level8,Standard,ade
140521_CM3_Level8,Standard,ade
140521_CM3_Level8,Standard,gam6p
140521_CM3_Level8,Standard,gam6p
140521_CM3_Level8,Standard,adn
140521_CM3_Level8,Standard,phe-L
140521_CM3_Level8,Standard,phe-L
140521_CM3_Level8,Standard,asp-L
140521_CM3_Level8,Standard,asp-L
140521_CM3_Level8,Standard,glu-L
140521_CM3_Level8,Standard,glu-L
140521_CM3_Level8,Standard,skm
140521_CM3_Level8,Standard,skm
140521_CM3_Level8,Standard,glx
140521_CM3_Level8,Standard,glyclt
140521_CM3_Level8,Standard,glyclt
140521_CM3_Level8,Standard,trp-L
140521_CM3_Level8,Standard,trp-L
140521_CM3_Level8,Standard,5oxpro
140521_CM3_Level8,Standard,5oxpro
140521_CM3_Level8,Standard,lac-L
140521_CM3_Level8,Standard,lac-L
140521_CM3_Level8,Standard,urate
140521_CM3_Level8,Standard,urate
140521_CM3_Level8,Standard,gthrd
140521_CM3_Level8,Standard,gthrd
140521_CM3_Level8,Standard,nad
140521_CM3_Level8,Standard,nad
140521_CM3_Level8,Standard,pyr
140521_CM3_Level8,Standard,pyr
140521_CM3_Level8,Standard,f6p
140521_CM3_Level8,Standard,f6p
140521_CM3_Level8,Standard,g3p
140521_CM3_Level8,Standard,g3p
140521_CM3_Level8,Standard,g6p
140521_CM3_Level8,Standard,g6p
140521_CM3_Level8,Standard,r5p
140521_CM3_Level8,Standard,r5p
140521_CM3_Level8,Standard,s7p
140521_CM3_Level8,Standard,s7p
140521_CM3_Level8,Standard,glyc3p
140521_CM3_Level8,Standard,glyc3p
140521_CM3_Level8,Standard,r5p
140521_CM3_Level8,Standard,r5p
140521_CM3_Level8,Standard,g1p
140521_CM3_Level8,Standard,g1p
140521_CM3_Level8,Standard,cmp
140521_CM3_Level8,Standard,cmp
140521_CM3_Level8,Standard,ru5p-D
140521_CM3_Level8,Standard,ru5p-D
140521_CM3_Level8,Standard,2obut
140521_CM3_Level8,Standard,2obut
140521_CM3_Level8,Standard,f1p
140521_CM3_Level8,Standard,f1p
140521_CM3_Level8,Standard,ru5p-D
140521_CM3_Level8,Standard,ru5p-D
140521_CM3_Level8,Standard,dcmp
140521_CM3_Level8,Standard,dcmp
140521_CM3_Level8,Standard,ump
140521_CM3_Level8,Standard,ump
140521_CM3_Level8,Standard,dhap
140521_CM3_Level8,Standard,dhap
140521_CM3_Level8,Standard,dump
140521_CM3_Level8,Standard,dump
140521_CM3_Level8,Standard,dimp
140521_CM3_Level8,Standard,dimp
140521_CM3_Level8,Standard,35cgmp
140521_CM3_Level8,Standard,35cgmp
140521_CM3_Level8,Standard,dgmp
140521_CM3_Level8,Standard,dgmp
140521_CM3_Level8,Standard,dtmp
140521_CM3_Level8,Standard,ribflv
140521_CM3_Level8,Standard,amp
140521_CM3_Level8,Standard,amp
140521_CM3_Level8,Standard,gmp
140521_CM3_Level8,Standard,gmp
140521_CM3_Level8,Standard,imp
140521_CM3_Level8,Standard,imp
140521_CM3_Level8,Standard,camp
140521_CM3_Level8,Standard,camp
140521_CM3_Level8,Standard,gthox
140521_CM3_Level8,Standard,gthox
140521_CM3_Level8,Standard,btn
140521_CM3_Level8,Standard,btn
140521_CM3_Level8,Standard,mmal
140521_CM3_Level8,Standard,mmal
140521_CM3_Level8,Standard,succ
140521_CM3_Level8,Standard,succ
140521_CM3_Level8,Standard,mal-L
140521_CM3_Level8,Standard,glutacon
140521_CM3_Level8,Standard,fum
140521_CM3_Level8,Standard,udpg
140521_CM3_Level8,Standard,udpg
140521_CM3_Level8,Standard,damp
140521_CM3_Level8,Standard,damp
140521_CM3_Level8,Standard,oxa
140521_CM3_Level8,Standard,oxa
140521_CM3_Level8,Standard,actp
140521_CM3_Level8,Standard,actp
140521_CM3_Level8,Standard,akg
140521_CM3_Level8,Standard,oaa
140521_CM3_Level8,Standard,dtdpglu
140521_CM3_Level8,Standard,dtdpglu
140521_CM3_Level8,Standard,nadh
140521_CM3_Level8,Standard,nadh
140521_CM3_Level8,Standard,adpglc
140521_CM3_Level8,Standard,adpglc
140521_CM3_Level8,Standard,chor
140521_CM3_Level8,Standard,fol
140521_CM3_Level8,Standard,fol
140521_CM3_Level8,Standard,dgdp
140521_CM3_Level8,Standard,dgdp
140521_CM3_Level8,Standard,gdp
140521_CM3_Level8,Standard,gdp
140521_CM3_Level8,Standard,6pgc
140521_CM3_Level8,Standard,Pool_2pg_3pg
140521_CM3_Level8,Standard,Pool_2pg_3pg
140521_CM3_Level8,Standard,dcdp
140521_CM3_Level8,Standard,dcdp
140521_CM3_Level8,Standard,adp
140521_CM3_Level8,Standard,adp
140521_CM3_Level8,Standard,2mcit
140521_CM3_Level8,Standard,2mcit
140521_CM3_Level8,Standard,udp
140521_CM3_Level8,Standard,udp
140521_CM3_Level8,Standard,acon-C
140521_CM3_Level8,Standard,acon-C
140521_CM3_Level8,Standard,nadp
140521_CM3_Level8,Standard,nadp
140521_CM3_Level8,Standard,pep
140521_CM3_Level8,Standard,pep
140521_CM3_Level8,Standard,dadp
140521_CM3_Level8,Standard,dadp
140521_CM3_Level8,Standard,cit
140521_CM3_Level8,Standard,cit
140521_CM3_Level8,Standard,icit
140521_CM3_Level8,Standard,icit
140521_CM3_Level8,Standard,fad
140521_CM3_Level8,Standard,fad
140521_CM3_Level8,Standard,fdp
140521_CM3_Level8,Standard,fdp
140521_CM3_Level8,Standard,udpglcur
140521_CM3_Level8,Standard,udpglcur
140521_CM3_Level8,Standard,dgtp
140521_CM3_Level8,Standard,ctp
140521_CM3_Level8,Standard,ctp
140521_CM3_Level8,Standard,dctp
140521_CM3_Level8,Standard,dctp
140521_CM3_Level8,Standard,ditp
140521_CM3_Level8,Standard,ditp
140521_CM3_Level8,Standard,dutp
140521_CM3_Level8,Standard,dutp
140521_CM3_Level8,Standard,itp
140521_CM3_Level8,Standard,itp
140521_CM3_Level8,Standard,utp
140521_CM3_Level8,Standard,utp
140521_CM3_Level8,Standard,23dpg
140521_CM3_Level8,Standard,23dpg
140521_CM3_Level8,Standard,atp
140521_CM3_Level8,Standard,atp
140521_CM3_Level8,Standard,datp
140521_CM3_Level8,Standard,datp
140521_CM3_Level8,Standard,dttp
140521_CM3_Level8,Standard,dttp
140521_CM3_Level8,Standard,gtp
140521_CM3_Level8,Standard,gtp
140521_CM3_Level8,Standard,prpp
140521_CM3_Level8,Standard,prpp
140521_CM3_Level8,Standard,nadph
140521_CM3_Level8,Standard,nadph
140521_CM3_Level8,Standard,phpyr
140521_CM3_Level8,Standard,phpyr
140521_CM3_Level8,Standard,coa
140521_CM3_Level8,Standard,accoa
140521_CM3_Level8,Standard,malcoa
140521_CM3_Level8,Standard,succoa
140521_CM3_Level7,Standard,arg-L
140521_CM3_Level7,Standard,orn
140521_CM3_Level7,Standard,his-L
140521_CM3_Level7,Standard,his-L
140521_CM3_Level7,Standard,asn-L
140521_CM3_Level7,Standard,asn-L
140521_CM3_Level7,Standard,ser-L
140521_CM3_Level7,Standard,ser-L
140521_CM3_Level7,Standard,citr-L
140521_CM3_Level7,Standard,gln-L
140521_CM3_Level7,Standard,gln-L
140521_CM3_Level7,Standard,Hexose_Pool_fru_glc-D
140521_CM3_Level7,Standard,Hexose_Pool_fru_glc-D
140521_CM3_Level7,Standard,Lcystin
140521_CM3_Level7,Standard,thr-L
140521_CM3_Level7,Standard,ala-L
140521_CM3_Level7,Standard,ala-L
140521_CM3_Level7,Standard,cytd
140521_CM3_Level7,Standard,ura
140521_CM3_Level7,Standard,AICAr
140521_CM3_Level7,Standard,met-L
140521_CM3_Level7,Standard,uri
140521_CM3_Level7,Standard,uri
140521_CM3_Level7,Standard,gua
140521_CM3_Level7,Standard,hxan
140521_CM3_Level7,Standard,tyr-L
140521_CM3_Level7,Standard,tyr-L
140521_CM3_Level7,Standard,xan
140521_CM3_Level7,Standard,ins
140521_CM3_Level7,Standard,ins
140521_CM3_Level7,Standard,gsn
140521_CM3_Level7,Standard,gsn
140521_CM3_Level7,Standard,thym
140521_CM3_Level7,Standard,ade
140521_CM3_Level7,Standard,ade
140521_CM3_Level7,Standard,gam6p
140521_CM3_Level7,Standard,gam6p
140521_CM3_Level7,Standard,adn
140521_CM3_Level7,Standard,phe-L
140521_CM3_Level7,Standard,phe-L
140521_CM3_Level7,Standard,asp-L
140521_CM3_Level7,Standard,asp-L
140521_CM3_Level7,Standard,glu-L
140521_CM3_Level7,Standard,glu-L
140521_CM3_Level7,Standard,skm
140521_CM3_Level7,Standard,skm
140521_CM3_Level7,Standard,glx
140521_CM3_Level7,Standard,glyclt
140521_CM3_Level7,Standard,glyclt
140521_CM3_Level7,Standard,trp-L
140521_CM3_Level7,Standard,trp-L
140521_CM3_Level7,Standard,5oxpro
140521_CM3_Level7,Standard,5oxpro
140521_CM3_Level7,Standard,lac-L
140521_CM3_Level7,Standard,lac-L
140521_CM3_Level7,Standard,urate
140521_CM3_Level7,Standard,urate
140521_CM3_Level7,Standard,gthrd
140521_CM3_Level7,Standard,gthrd
140521_CM3_Level7,Standard,nad
140521_CM3_Level7,Standard,nad
140521_CM3_Level7,Standard,pyr
140521_CM3_Level7,Standard,pyr
140521_CM3_Level7,Standard,f6p
140521_CM3_Level7,Standard,f6p
140521_CM3_Level7,Standard,g3p
140521_CM3_Level7,Standard,g3p
140521_CM3_Level7,Standard,g6p
140521_CM3_Level7,Standard,g6p
140521_CM3_Level7,Standard,r5p
140521_CM3_Level7,Standard,r5p
140521_CM3_Level7,Standard,s7p
140521_CM3_Level7,Standard,s7p
140521_CM3_Level7,Standard,glyc3p
140521_CM3_Level7,Standard,glyc3p
140521_CM3_Level7,Standard,r5p
140521_CM3_Level7,Standard,r5p
140521_CM3_Level7,Standard,g1p
140521_CM3_Level7,Standard,g1p
140521_CM3_Level7,Standard,cmp
140521_CM3_Level7,Standard,cmp
140521_CM3_Level7,Standard,ru5p-D
140521_CM3_Level7,Standard,ru5p-D
140521_CM3_Level7,Standard,2obut
140521_CM3_Level7,Standard,2obut
140521_CM3_Level7,Standard,f1p
140521_CM3_Level7,Standard,f1p
140521_CM3_Level7,Standard,ru5p-D
140521_CM3_Level7,Standard,ru5p-D
140521_CM3_Level7,Standard,dcmp
140521_CM3_Level7,Standard,dcmp
140521_CM3_Level7,Standard,ump
140521_CM3_Level7,Standard,ump
140521_CM3_Level7,Standard,dhap
140521_CM3_Level7,Standard,dhap
140521_CM3_Level7,Standard,dump
140521_CM3_Level7,Standard,dump
140521_CM3_Level7,Standard,dimp
140521_CM3_Level7,Standard,dimp
140521_CM3_Level7,Standard,35cgmp
140521_CM3_Level7,Standard,35cgmp
140521_CM3_Level7,Standard,dgmp
140521_CM3_Level7,Standard,dgmp
140521_CM3_Level7,Standard,dtmp
140521_CM3_Level7,Standard,ribflv
140521_CM3_Level7,Standard,amp
140521_CM3_Level7,Standard,amp
140521_CM3_Level7,Standard,gmp
140521_CM3_Level7,Standard,gmp
140521_CM3_Level7,Standard,imp
140521_CM3_Level7,Standard,imp
140521_CM3_Level7,Standard,camp
140521_CM3_Level7,Standard,camp
140521_CM3_Level7,Standard,gthox
140521_CM3_Level7,Standard,gthox
140521_CM3_Level7,Standard,btn
140521_CM3_Level7,Standard,btn
140521_CM3_Level7,Standard,mmal
140521_CM3_Level7,Standard,mmal
140521_CM3_Level7,Standard,succ
140521_CM3_Level7,Standard,succ
140521_CM3_Level7,Standard,mal-L
140521_CM3_Level7,Standard,glutacon
140521_CM3_Level7,Standard,fum
140521_CM3_Level7,Standard,udpg
140521_CM3_Level7,Standard,udpg
140521_CM3_Level7,Standard,damp
140521_CM3_Level7,Standard,damp
140521_CM3_Level7,Standard,oxa
140521_CM3_Level7,Standard,oxa
140521_CM3_Level7,Standard,actp
140521_CM3_Level7,Standard,actp
140521_CM3_Level7,Standard,akg
140521_CM3_Level7,Standard,oaa
140521_CM3_Level7,Standard,dtdpglu
140521_CM3_Level7,Standard,dtdpglu
140521_CM3_Level7,Standard,nadh
140521_CM3_Level7,Standard,nadh
140521_CM3_Level7,Standard,adpglc
140521_CM3_Level7,Standard,adpglc
140521_CM3_Level7,Standard,chor
140521_CM3_Level7,Standard,fol
140521_CM3_Level7,Standard,fol
140521_CM3_Level7,Standard,dgdp
140521_CM3_Level7,Standard,dgdp
140521_CM3_Level7,Standard,gdp
140521_CM3_Level7,Standard,gdp
140521_CM3_Level7,Standard,6pgc
140521_CM3_Level7,Standard,Pool_2pg_3pg
140521_CM3_Level7,Standard,Pool_2pg_3pg
140521_CM3_Level7,Standard,dcdp
140521_CM3_Level7,Standard,dcdp
140521_CM3_Level7,Standard,adp
140521_CM3_Level7,Standard,adp
140521_CM3_Level7,Standard,2mcit
140521_CM3_Level7,Standard,2mcit
140521_CM3_Level7,Standard,udp
140521_CM3_Level7,Standard,udp
140521_CM3_Level7,Standard,acon-C
140521_CM3_Level7,Standard,acon-C
140521_CM3_Level7,Standard,nadp
140521_CM3_Level7,Standard,nadp
140521_CM3_Level7,Standard,pep
140521_CM3_Level7,Standard,pep
140521_CM3_Level7,Standard,dadp
140521_CM3_Level7,Standard,dadp
140521_CM3_Level7,Standard,cit
140521_CM3_Level7,Standard,cit
140521_CM3_Level7,Standard,icit
140521_CM3_Level7,Standard,icit
140521_CM3_Level7,Standard,fad
140521_CM3_Level7,Standard,fad
140521_CM3_Level7,Standard,fdp
140521_CM3_Level7,Standard,fdp
140521_CM3_Level7,Standard,udpglcur
140521_CM3_Level7,Standard,udpglcur
140521_CM3_Level7,Standard,dgtp
140521_CM3_Level7,Standard,ctp
140521_CM3_Level7,Standard,ctp
140521_CM3_Level7,Standard,dctp
140521_CM3_Level7,Standard,dctp
140521_CM3_Level7,Standard,ditp
140521_CM3_Level7,Standard,ditp
140521_CM3_Level7,Standard,dutp
140521_CM3_Level7,Standard,dutp
140521_CM3_Level7,Standard,itp
140521_CM3_Level7,Standard,itp
140521_CM3_Level7,Standard,utp
140521_CM3_Level7,Standard,utp
140521_CM3_Level7,Standard,23dpg
140521_CM3_Level7,Standard,23dpg
140521_CM3_Level7,Standard,atp
140521_CM3_Level7,Standard,atp
140521_CM3_Level7,Standard,datp
140521_CM3_Level7,Standard,datp
140521_CM3_Level7,Standard,dttp
140521_CM3_Level7,Standard,dttp
140521_CM3_Level7,Standard,gtp
140521_CM3_Level7,Standard,gtp
140521_CM3_Level7,Standard,prpp
140521_CM3_Level7,Standard,prpp
140521_CM3_Level7,Standard,nadph
140521_CM3_Level7,Standard,nadph
140521_CM3_Level7,Standard,phpyr
140521_CM3_Level7,Standard,phpyr
140521_CM3_Level7,Standard,coa
140521_CM3_Level7,Standard,accoa
140521_CM3_Level7,Standard,malcoa
140521_CM3_Level7,Standard,succoa
140521_CM3_Level6,Standard,arg-L
140521_CM3_Level6,Standard,orn
140521_CM3_Level6,Standard,his-L
140521_CM3_Level6,Standard,his-L
140521_CM3_Level6,Standard,asn-L
140521_CM3_Level6,Standard,asn-L
140521_CM3_Level6,Standard,ser-L
140521_CM3_Level6,Standard,ser-L
140521_CM3_Level6,Standard,citr-L
140521_CM3_Level6,Standard,gln-L
140521_CM3_Level6,Standard,gln-L
140521_CM3_Level6,Standard,Hexose_Pool_fru_glc-D
140521_CM3_Level6,Standard,Hexose_Pool_fru_glc-D
140521_CM3_Level6,Standard,Lcystin
140521_CM3_Level6,Standard,thr-L
140521_CM3_Level6,Standard,ala-L
140521_CM3_Level6,Standard,ala-L
140521_CM3_Level6,Standard,cytd
140521_CM3_Level6,Standard,ura
140521_CM3_Level6,Standard,AICAr
140521_CM3_Level6,Standard,met-L
140521_CM3_Level6,Standard,uri
140521_CM3_Level6,Standard,uri
140521_CM3_Level6,Standard,gua
140521_CM3_Level6,Standard,hxan
140521_CM3_Level6,Standard,tyr-L
140521_CM3_Level6,Standard,tyr-L
140521_CM3_Level6,Standard,xan
140521_CM3_Level6,Standard,ins
140521_CM3_Level6,Standard,ins
140521_CM3_Level6,Standard,gsn
140521_CM3_Level6,Standard,gsn
140521_CM3_Level6,Standard,thym
140521_CM3_Level6,Standard,ade
140521_CM3_Level6,Standard,ade
140521_CM3_Level6,Standard,gam6p
140521_CM3_Level6,Standard,gam6p
140521_CM3_Level6,Standard,adn
140521_CM3_Level6,Standard,phe-L
140521_CM3_Level6,Standard,phe-L
140521_CM3_Level6,Standard,asp-L
140521_CM3_Level6,Standard,asp-L
140521_CM3_Level6,Standard,glu-L
140521_CM3_Level6,Standard,glu-L
140521_CM3_Level6,Standard,skm
140521_CM3_Level6,Standard,skm
140521_CM3_Level6,Standard,glx
140521_CM3_Level6,Standard,glyclt
140521_CM3_Level6,Standard,glyclt
140521_CM3_Level6,Standard,trp-L
140521_CM3_Level6,Standard,trp-L
140521_CM3_Level6,Standard,5oxpro
140521_CM3_Level6,Standard,5oxpro
140521_CM3_Level6,Standard,lac-L
140521_CM3_Level6,Standard,lac-L
140521_CM3_Level6,Standard,urate
140521_CM3_Level6,Standard,urate
140521_CM3_Level6,Standard,gthrd
140521_CM3_Level6,Standard,gthrd
140521_CM3_Level6,Standard,nad
140521_CM3_Level6,Standard,nad
140521_CM3_Level6,Standard,pyr
140521_CM3_Level6,Standard,pyr
140521_CM3_Level6,Standard,f6p
140521_CM3_Level6,Standard,f6p
140521_CM3_Level6,Standard,g3p
140521_CM3_Level6,Standard,g3p
140521_CM3_Level6,Standard,g6p
140521_CM3_Level6,Standard,g6p
140521_CM3_Level6,Standard,r5p
140521_CM3_Level6,Standard,r5p
140521_CM3_Level6,Standard,s7p
140521_CM3_Level6,Standard,s7p
140521_CM3_Level6,Standard,glyc3p
140521_CM3_Level6,Standard,glyc3p
140521_CM3_Level6,Standard,r5p
140521_CM3_Level6,Standard,r5p
140521_CM3_Level6,Standard,g1p
140521_CM3_Level6,Standard,g1p
140521_CM3_Level6,Standard,cmp
140521_CM3_Level6,Standard,cmp
140521_CM3_Level6,Standard,ru5p-D
140521_CM3_Level6,Standard,ru5p-D
140521_CM3_Level6,Standard,2obut
140521_CM3_Level6,Standard,2obut
140521_CM3_Level6,Standard,f1p
140521_CM3_Level6,Standard,f1p
140521_CM3_Level6,Standard,ru5p-D
140521_CM3_Level6,Standard,ru5p-D
140521_CM3_Level6,Standard,dcmp
140521_CM3_Level6,Standard,dcmp
140521_CM3_Level6,Standard,ump
140521_CM3_Level6,Standard,ump
140521_CM3_Level6,Standard,dhap
140521_CM3_Level6,Standard,dhap
140521_CM3_Level6,Standard,dump
140521_CM3_Level6,Standard,dump
140521_CM3_Level6,Standard,dimp
140521_CM3_Level6,Standard,dimp
140521_CM3_Level6,Standard,35cgmp
140521_CM3_Level6,Standard,35cgmp
140521_CM3_Level6,Standard,dgmp
140521_CM3_Level6,Standard,dgmp
140521_CM3_Level6,Standard,dtmp
140521_CM3_Level6,Standard,ribflv
140521_CM3_Level6,Standard,amp
140521_CM3_Level6,Standard,amp
140521_CM3_Level6,Standard,gmp
140521_CM3_Level6,Standard,gmp
140521_CM3_Level6,Standard,imp
140521_CM3_Level6,Standard,imp
140521_CM3_Level6,Standard,camp
140521_CM3_Level6,Standard,camp
140521_CM3_Level6,Standard,gthox
140521_CM3_Level6,Standard,gthox
140521_CM3_Level6,Standard,btn
140521_CM3_Level6,Standard,btn
140521_CM3_Level6,Standard,mmal
140521_CM3_Level6,Standard,mmal
140521_CM3_Level6,Standard,succ
140521_CM3_Level6,Standard,succ
140521_CM3_Level6,Standard,mal-L
140521_CM3_Level6,Standard,glutacon
140521_CM3_Level6,Standard,fum
140521_CM3_Level6,Standard,udpg
140521_CM3_Level6,Standard,udpg
140521_CM3_Level6,Standard,damp
140521_CM3_Level6,Standard,damp
140521_CM3_Level6,Standard,oxa
140521_CM3_Level6,Standard,oxa
140521_CM3_Level6,Standard,actp
140521_CM3_Level6,Standard,actp
140521_CM3_Level6,Standard,akg
140521_CM3_Level6,Standard,oaa
140521_CM3_Level6,Standard,dtdpglu
140521_CM3_Level6,Standard,dtdpglu
140521_CM3_Level6,Standard,nadh
140521_CM3_Level6,Standard,nadh
140521_CM3_Level6,Standard,adpglc
140521_CM3_Level6,Standard,adpglc
140521_CM3_Level6,Standard,chor
140521_CM3_Level6,Standard,fol
140521_CM3_Level6,Standard,fol
140521_CM3_Level6,Standard,dgdp
140521_CM3_Level6,Standard,dgdp
140521_CM3_Level6,Standard,gdp
140521_CM3_Level6,Standard,gdp
140521_CM3_Level6,Standard,6pgc
140521_CM3_Level6,Standard,Pool_2pg_3pg
140521_CM3_Level6,Standard,Pool_2pg_3pg
140521_CM3_Level6,Standard,dcdp
140521_CM3_Level6,Standard,dcdp
140521_CM3_Level6,Standard,adp
140521_CM3_Level6,Standard,adp
140521_CM3_Level6,Standard,2mcit
140521_CM3_Level6,Standard,2mcit
140521_CM3_Level6,Standard,udp
140521_CM3_Level6,Standard,udp
140521_CM3_Level6,Standard,acon-C
140521_CM3_Level6,Standard,acon-C
140521_CM3_Level6,Standard,nadp
140521_CM3_Level6,Standard,nadp
140521_CM3_Level6,Standard,pep
140521_CM3_Level6,Standard,pep
140521_CM3_Level6,Standard,dadp
140521_CM3_Level6,Standard,dadp
140521_CM3_Level6,Standard,cit
140521_CM3_Level6,Standard,cit
140521_CM3_Level6,Standard,icit
140521_CM3_Level6,Standard,icit
140521_CM3_Level6,Standard,fad
140521_CM3_Level6,Standard,fad
140521_CM3_Level6,Standard,fdp
140521_CM3_Level6,Standard,fdp
140521_CM3_Level6,Standard,udpglcur
140521_CM3_Level6,Standard,udpglcur
140521_CM3_Level6,Standard,dgtp
140521_CM3_Level6,Standard,ctp
140521_CM3_Level6,Standard,ctp
140521_CM3_Level6,Standard,dctp
140521_CM3_Level6,Standard,dctp
140521_CM3_Level6,Standard,ditp
140521_CM3_Level6,Standard,ditp
140521_CM3_Level6,Standard,dutp
