id,experiment_id,sample_name,sample_id,component_group_name,component_name,calculated_concentration,calculated_concentration_units,used_,comment_,average,CV
35568,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3,g1p,g1p.g1p_1.Light,0.053318003,mM,t,"Original value subtracted by the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
35656,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,g1p,g1p.g1p_1.Light,0.018064135,mM,t,"Original value subtracted by the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
35826,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,g1p,g1p.g1p_1.Light,0.045122849,mM,t,"Original value subtracted by the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
36624,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-1,140503_0_OxicWTEcoliGlcM9_Broth-1,g1p,g1p.g1p_1.Light,0.083779379,mM,t,,,
36707,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-2,140503_0_OxicWTEcoliGlcM9_Broth-2,g1p,g1p.g1p_1.Light,0.071080614,mM,t,,,
36793,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-3,140503_0_OxicWTEcoliGlcM9_Broth-3,g1p,g1p.g1p_1.Light,0.084758212,mM,t,,,
36877,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-4,140503_0_OxicWTEcoliGlcM9_Broth-4,g1p,g1p.g1p_1.Light,0.071087393,mM,t,,,
36961,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-5,140503_0_OxicWTEcoliGlcM9_Broth-5,g1p,g1p.g1p_1.Light,0.078409699,mM,t,,,
37048,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-6,140503_0_OxicWTEcoliGlcM9_Broth-6,g1p,g1p.g1p_1.Light,0.092496589,mM,t,,,
37119,rpomut02,140503_0_OxicWTEcoliGlcM9_Filtrate-1,140503_0_OxicWTEcoliGlcM9_Filtrate-1,g1p,g1p.g1p_1.Light,0.018424826,mM,t,,,
37159,rpomut02,140503_0_OxicWTEcoliGlcM9_Filtrate-4,140503_0_OxicWTEcoliGlcM9_Filtrate-4,g1p,g1p.g1p_1.Light,0.033445679,mM,t,,,
37213,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-1,140523_0_OxicRph-pyrE82GlcM9_Broth-1,g1p,g1p.g1p_1.Light,,mM,t,,,
37289,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-2,140523_0_OxicRph-pyrE82GlcM9_Broth-2,g1p,g1p.g1p_1.Light,0.058402163,mM,t,,,
37373,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-3,140523_0_OxicRph-pyrE82GlcM9_Broth-3,g1p,g1p.g1p_1.Light,0.112062369,mM,t,,,
37457,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-4,140523_0_OxicRph-pyrE82GlcM9_Broth-4,g1p,g1p.g1p_1.Light,,mM,t,,,
37534,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-5,140523_0_OxicRph-pyrE82GlcM9_Broth-5,g1p,g1p.g1p_1.Light,0.067861587,mM,t,,,
37618,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-6,140523_0_OxicRph-pyrE82GlcM9_Broth-6,g1p,g1p.g1p_1.Light,0.10618252,mM,t,,,
37701,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,g1p,g1p.g1p_1.Light,0.014627849,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
37776,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,g1p,g1p.g1p_1.Light,0.014627849,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
34789,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-1,140503_0_OxicRpoBE546VGlcM9_Broth-1,g6p,g6p.g6p_1.Light,0.413619604,mM,t,,,
34790,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-1,140503_0_OxicRpoBE546VGlcM9_Broth-1,g6p,g6p.g6p_2.Light,0.507514437,mM,t,,,
34872,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-2,140503_0_OxicRpoBE546VGlcM9_Broth-2,g6p,g6p.g6p_1.Light,0.371006893,mM,t,,,
34873,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-2,140503_0_OxicRpoBE546VGlcM9_Broth-2,g6p,g6p.g6p_2.Light,0.486031455,mM,t,,,
34959,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-3,140503_0_OxicRpoBE546VGlcM9_Broth-3,g6p,g6p.g6p_1.Light,0.385099536,mM,t,,,
34960,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-3,140503_0_OxicRpoBE546VGlcM9_Broth-3,g6p,g6p.g6p_2.Light,0.420051472,mM,t,,,
35046,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-4,140503_0_OxicRpoBE546VGlcM9_Broth-4,g6p,g6p.g6p_1.Light,0.477651238,mM,t,,,
35047,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-4,140503_0_OxicRpoBE546VGlcM9_Broth-4,g6p,g6p.g6p_2.Light,0.420995629,mM,t,,,
35130,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-5,140503_0_OxicRpoBE546VGlcM9_Broth-5,g6p,g6p.g6p_1.Light,0.353027021,mM,t,,,
35131,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-5,140503_0_OxicRpoBE546VGlcM9_Broth-5,g6p,g6p.g6p_2.Light,0.399416007,mM,t,,,
35217,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-6,140503_0_OxicRpoBE546VGlcM9_Broth-6,g6p,g6p.g6p_1.Light,0.565259417,mM,t,,,
35218,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-6,140503_0_OxicRpoBE546VGlcM9_Broth-6,g6p,g6p.g6p_2.Light,0.492923479,mM,t,,,
35290,rpomut02,140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-1,g6p,g6p.g6p_1.Light,0.017525651,mM,t,,,
35291,rpomut02,140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-1,g6p,g6p.g6p_2.Light,0.014217462,mM,t,,,
36006,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-1,140503_0_OxicRpoBE672KGlcM9_Broth-1,g6p,g6p.g6p_1.Light,0.368868082,mM,t,,,
36007,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-1,140503_0_OxicRpoBE672KGlcM9_Broth-1,g6p,g6p.g6p_2.Light,0.367073041,mM,t,,,
36095,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-2,140503_0_OxicRpoBE672KGlcM9_Broth-2,g6p,g6p.g6p_1.Light,0.342042302,mM,t,,,
36096,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-2,140503_0_OxicRpoBE672KGlcM9_Broth-2,g6p,g6p.g6p_2.Light,0.381069098,mM,t,,,
36183,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-3,140503_0_OxicRpoBE672KGlcM9_Broth-3,g6p,g6p.g6p_1.Light,0.366545687,mM,t,,,
36184,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-3,140503_0_OxicRpoBE672KGlcM9_Broth-3,g6p,g6p.g6p_2.Light,0.381054434,mM,t,,,
36271,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-4,140503_0_OxicRpoBE672KGlcM9_Broth-4,g6p,g6p.g6p_1.Light,0.333696109,mM,t,,,
36272,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-4,140503_0_OxicRpoBE672KGlcM9_Broth-4,g6p,g6p.g6p_2.Light,0.481431385,mM,t,,,
36360,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-5,140503_0_OxicRpoBE672KGlcM9_Broth-5,g6p,g6p.g6p_1.Light,0.457131766,mM,t,,,
36361,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-5,140503_0_OxicRpoBE672KGlcM9_Broth-5,g6p,g6p.g6p_2.Light,0.576049269,mM,t,,,
36447,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-6,140503_0_OxicRpoBE672KGlcM9_Broth-6,g6p,g6p.g6p_1.Light,0.347314313,mM,t,,,
36448,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-6,140503_0_OxicRpoBE672KGlcM9_Broth-6,g6p,g6p.g6p_2.Light,0.387104759,mM,t,,,
35399,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1,g6p,g6p.g6p_1.Light,0.501984956,mM,t,,,
35400,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1,g6p,g6p.g6p_2.Light,0.486137938,mM,t,,,
35483,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2,g6p,g6p.g6p_1.Light,0.935399994,mM,t,,,
35484,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2,g6p,g6p.g6p_2.Light,1.194998777,mM,t,,,
35569,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3,g6p,g6p.g6p_1.Light,0.558259447,mM,t,,,
35570,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3,g6p,g6p.g6p_2.Light,0.498635016,mM,t,,,
35657,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,g6p,g6p.g6p_1.Light,0.588186847,mM,t,,,
35658,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,g6p,g6p.g6p_2.Light,0.57401273,mM,t,,,
35741,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5,g6p,g6p.g6p_1.Light,1.410433944,mM,t,,,
35742,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5,g6p,g6p.g6p_2.Light,1.459772401,mM,t,,,
35827,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,g6p,g6p.g6p_1.Light,0.707506817,mM,t,,,
35828,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,g6p,g6p.g6p_2.Light,0.632418964,mM,t,,,
36625,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-1,140503_0_OxicWTEcoliGlcM9_Broth-1,g6p,g6p.g6p_1.Light,0.349887594,mM,t,,,
36626,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-1,140503_0_OxicWTEcoliGlcM9_Broth-1,g6p,g6p.g6p_2.Light,0.384046213,mM,t,,,
36708,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-2,140503_0_OxicWTEcoliGlcM9_Broth-2,g6p,g6p.g6p_1.Light,0.347104713,mM,t,,,
36709,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-2,140503_0_OxicWTEcoliGlcM9_Broth-2,g6p,g6p.g6p_2.Light,0.39634266,mM,t,,,
36794,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-3,140503_0_OxicWTEcoliGlcM9_Broth-3,g6p,g6p.g6p_1.Light,0.417975418,mM,t,,,
36795,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-3,140503_0_OxicWTEcoliGlcM9_Broth-3,g6p,g6p.g6p_2.Light,0.398643586,mM,t,,,
36878,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-4,140503_0_OxicWTEcoliGlcM9_Broth-4,g6p,g6p.g6p_1.Light,0.340637826,mM,t,,,
36879,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-4,140503_0_OxicWTEcoliGlcM9_Broth-4,g6p,g6p.g6p_2.Light,0.38979759,mM,t,,,
36962,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-5,140503_0_OxicWTEcoliGlcM9_Broth-5,g6p,g6p.g6p_1.Light,0.490794631,mM,t,,,
36963,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-5,140503_0_OxicWTEcoliGlcM9_Broth-5,g6p,g6p.g6p_2.Light,0.454786138,mM,t,,,
37049,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-6,140503_0_OxicWTEcoliGlcM9_Broth-6,g6p,g6p.g6p_1.Light,0.355993751,mM,t,,,
37050,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-6,140503_0_OxicWTEcoliGlcM9_Broth-6,g6p,g6p.g6p_2.Light,0.309565044,mM,t,,,
37214,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-1,140523_0_OxicRph-pyrE82GlcM9_Broth-1,g6p,g6p.g6p_1.Light,,mM,t,,,
37215,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-1,140523_0_OxicRph-pyrE82GlcM9_Broth-1,g6p,g6p.g6p_2.Light,,mM,t,,,
37290,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-2,140523_0_OxicRph-pyrE82GlcM9_Broth-2,g6p,g6p.g6p_1.Light,0.799548439,mM,t,,,
37291,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-2,140523_0_OxicRph-pyrE82GlcM9_Broth-2,g6p,g6p.g6p_2.Light,0.524955875,mM,t,,,
37374,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-3,140523_0_OxicRph-pyrE82GlcM9_Broth-3,g6p,g6p.g6p_1.Light,0.734174179,mM,t,,,
37375,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-3,140523_0_OxicRph-pyrE82GlcM9_Broth-3,g6p,g6p.g6p_2.Light,0.595079232,mM,t,,,
37458,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-4,140523_0_OxicRph-pyrE82GlcM9_Broth-4,g6p,g6p.g6p_1.Light,,mM,t,,,
37459,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-4,140523_0_OxicRph-pyrE82GlcM9_Broth-4,g6p,g6p.g6p_2.Light,,mM,t,,,
37535,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-5,140523_0_OxicRph-pyrE82GlcM9_Broth-5,g6p,g6p.g6p_1.Light,0.523220383,mM,t,,,
37536,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-5,140523_0_OxicRph-pyrE82GlcM9_Broth-5,g6p,g6p.g6p_2.Light,0.647201458,mM,t,,,
37619,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-6,140523_0_OxicRph-pyrE82GlcM9_Broth-6,g6p,g6p.g6p_1.Light,0.583145694,mM,t,,,
37620,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-6,140523_0_OxicRph-pyrE82GlcM9_Broth-6,g6p,g6p.g6p_2.Light,0.51382068,mM,t,,,
37702,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,g6p,g6p.g6p_1.Light,,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
37703,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,g6p,g6p.g6p_2.Light,,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
37777,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,g6p,g6p.g6p_1.Light,,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
37778,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,g6p,g6p.g6p_2.Light,,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
34791,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-1,140503_0_OxicRpoBE546VGlcM9_Broth-1,gam6p,gam6p.gam6p_1.Light,0.067779045,mM,t,,,
34874,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-2,140503_0_OxicRpoBE546VGlcM9_Broth-2,gam6p,gam6p.gam6p_1.Light,0.090657948,mM,t,,,
34961,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-3,140503_0_OxicRpoBE546VGlcM9_Broth-3,gam6p,gam6p.gam6p_1.Light,0.059474357,mM,t,,,
35048,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-4,140503_0_OxicRpoBE546VGlcM9_Broth-4,gam6p,gam6p.gam6p_1.Light,0.064536026,mM,t,,,
35132,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-5,140503_0_OxicRpoBE546VGlcM9_Broth-5,gam6p,gam6p.gam6p_1.Light,0.071210566,mM,t,,,
35219,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-6,140503_0_OxicRpoBE546VGlcM9_Broth-6,gam6p,gam6p.gam6p_1.Light,0.04934028,mM,t,,,
36008,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-1,140503_0_OxicRpoBE672KGlcM9_Broth-1,gam6p,gam6p.gam6p_1.Light,0.070519311,mM,t,,,
36097,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-2,140503_0_OxicRpoBE672KGlcM9_Broth-2,gam6p,gam6p.gam6p_1.Light,0.078286757,mM,t,,,
36185,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-3,140503_0_OxicRpoBE672KGlcM9_Broth-3,gam6p,gam6p.gam6p_1.Light,0.038357512,mM,t,,,
36273,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-4,140503_0_OxicRpoBE672KGlcM9_Broth-4,gam6p,gam6p.gam6p_1.Light,0.050774993,mM,t,,,
36362,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-5,140503_0_OxicRpoBE672KGlcM9_Broth-5,gam6p,gam6p.gam6p_1.Light,0.063774942,mM,t,,,
36449,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-6,140503_0_OxicRpoBE672KGlcM9_Broth-6,gam6p,gam6p.gam6p_1.Light,0.043709394,mM,t,,,
35401,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1,gam6p,gam6p.gam6p_1.Light,0.075972105,mM,t,,,
35485,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2,gam6p,gam6p.gam6p_1.Light,0.110504823,mM,t,,,
35571,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3,gam6p,gam6p.gam6p_1.Light,0.063479134,mM,t,,,
35659,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4,gam6p,gam6p.gam6p_1.Light,0.067317248,mM,t,,,
35743,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5,gam6p,gam6p.gam6p_1.Light,0.11540296,mM,t,,,
35829,rpomut02,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6,gam6p,gam6p.gam6p_1.Light,0.058963381,mM,t,,,
36627,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-1,140503_0_OxicWTEcoliGlcM9_Broth-1,gam6p,gam6p.gam6p_1.Light,0.045944802,mM,t,,,
36710,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-2,140503_0_OxicWTEcoliGlcM9_Broth-2,gam6p,gam6p.gam6p_1.Light,0.048001734,mM,t,,,
36796,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-3,140503_0_OxicWTEcoliGlcM9_Broth-3,gam6p,gam6p.gam6p_1.Light,0.085168888,mM,t,,,
36880,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-4,140503_0_OxicWTEcoliGlcM9_Broth-4,gam6p,gam6p.gam6p_1.Light,0.039572217,mM,t,,,
36964,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-5,140503_0_OxicWTEcoliGlcM9_Broth-5,gam6p,gam6p.gam6p_1.Light,0.056539966,mM,t,,,
37051,rpomut02,140503_0_OxicWTEcoliGlcM9_Broth-6,140503_0_OxicWTEcoliGlcM9_Broth-6,gam6p,gam6p.gam6p_1.Light,0.078771699,mM,t,,,
37216,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-1,140523_0_OxicRph-pyrE82GlcM9_Broth-1,gam6p,gam6p.gam6p_1.Light,,mM,t,,,
37292,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-2,140523_0_OxicRph-pyrE82GlcM9_Broth-2,gam6p,gam6p.gam6p_1.Light,0.089721575,mM,t,,,
37376,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-3,140523_0_OxicRph-pyrE82GlcM9_Broth-3,gam6p,gam6p.gam6p_1.Light,0.06333634,mM,t,,,
37460,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-4,140523_0_OxicRph-pyrE82GlcM9_Broth-4,gam6p,gam6p.gam6p_1.Light,,mM,t,,,
37537,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-5,140523_0_OxicRph-pyrE82GlcM9_Broth-5,gam6p,gam6p.gam6p_1.Light,0.065592417,mM,t,,,
37621,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Broth-6,140523_0_OxicRph-pyrE82GlcM9_Broth-6,gam6p,gam6p.gam6p_1.Light,0.074212089,mM,t,,,
37704,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,140523_0_OxicRph-pyrE82GlcM9_Filtrate-1,gam6p,gam6p.gam6p_1.Light,,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
37779,rpomut02,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,140523_0_OxicRph-pyrE82GlcM9_Filtrate-4,gam6p,gam6p.gam6p_1.Light,,mM,t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4",,
34792,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-1,140503_0_OxicRpoBE546VGlcM9_Broth-1,gdp,gdp.gdp_1.Light,0.14160797,mM,t,,,
34875,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-2,140503_0_OxicRpoBE546VGlcM9_Broth-2,gdp,gdp.gdp_1.Light,0.124261046,mM,t,,,
34962,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-3,140503_0_OxicRpoBE546VGlcM9_Broth-3,gdp,gdp.gdp_1.Light,0.070368227,mM,t,,,
35049,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-4,140503_0_OxicRpoBE546VGlcM9_Broth-4,gdp,gdp.gdp_1.Light,0.153123746,mM,t,,,
35133,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-5,140503_0_OxicRpoBE546VGlcM9_Broth-5,gdp,gdp.gdp_1.Light,0.140889474,mM,t,,,
35220,rpomut02,140503_0_OxicRpoBE546VGlcM9_Broth-6,140503_0_OxicRpoBE546VGlcM9_Broth-6,gdp,gdp.gdp_1.Light,0.081814661,mM,t,,,
36009,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-1,140503_0_OxicRpoBE672KGlcM9_Broth-1,gdp,gdp.gdp_1.Light,0.140512087,mM,t,,,
36098,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-2,140503_0_OxicRpoBE672KGlcM9_Broth-2,gdp,gdp.gdp_1.Light,0.153510584,mM,t,,,
36186,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-3,140503_0_OxicRpoBE672KGlcM9_Broth-3,gdp,gdp.gdp_1.Light,0.077556008,mM,t,,,
36274,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-4,140503_0_OxicRpoBE672KGlcM9_Broth-4,gdp,gdp.gdp_1.Light,0.166071983,mM,t,,,
36363,rpomut02,140503_0_OxicRpoBE672KGlcM9_Broth-5,140503_0_OxicRpoBE672KGlcM9_Broth-5,gdp,gdp.gdp_1.Light,0.130167493,mM,t,,,
