ms_method_id,q1_mass,q3_mass,met_id,component_name,ms_methodtype
140227_McCloskey2013_13CFlux,512.0081,158.9248,atp,atp.atp_m6-0,isotopomer_13C
140227_McCloskey2013_13CFlux,513.0114,158.9248,atp,atp.atp_m7-0,isotopomer_13C
140227_McCloskey2013_13CFlux,514.0148,158.9248,atp,atp.atp_m8-0,isotopomer_13C
140227_McCloskey2013_13CFlux,515.0181,158.9248,atp,atp.atp_m9-0,isotopomer_13C
140227_McCloskey2013_13CFlux,516.0215,158.9248,atp,atp.atp_m10-0,isotopomer_13C
140227_McCloskey2013_13CFlux,521.9828,78.9585,gtp,gtp.gtp_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux,522.9862,78.9585,gtp,gtp.gtp_m1-0,isotopomer_13C
140227_McCloskey2013_13CFlux,523.9896,78.9585,gtp,gtp.gtp_m2-0,isotopomer_13C
140227_McCloskey2013_13CFlux,524.9929,78.9585,gtp,gtp.gtp_m3-0,isotopomer_13C
140227_McCloskey2013_13CFlux,525.9963,78.9585,gtp,gtp.gtp_m4-0,isotopomer_13C
140227_McCloskey2013_13CFlux,526.9996,78.9585,gtp,gtp.gtp_m5-0,isotopomer_13C
140227_McCloskey2013_13CFlux,528.003,78.9585,gtp,gtp.gtp_m6-0,isotopomer_13C
140227_McCloskey2013_13CFlux,529.0063,78.9585,gtp,gtp.gtp_m7-0,isotopomer_13C
140227_McCloskey2013_13CFlux,530.0096,78.9585,gtp,gtp.gtp_m8-0,isotopomer_13C
140227_McCloskey2013_13CFlux,531.013,78.9585,gtp,gtp.gtp_m9-0,isotopomer_13C
140227_McCloskey2013_13CFlux,532.0164,78.9585,gtp,gtp.gtp_m10-0,isotopomer_13C
140227_McCloskey2013_13CFlux,388.944,176.9354,prpp,prpp.prpp_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux,389.9474,176.9354,prpp,prpp.prpp_m1-0,isotopomer_13C
140227_McCloskey2013_13CFlux,390.9507,176.9354,prpp,prpp.prpp_m2-0,isotopomer_13C
140227_McCloskey2013_13CFlux,391.954,176.9354,prpp,prpp.prpp_m3-0,isotopomer_13C
140227_McCloskey2013_13CFlux,392.9574,176.9354,prpp,prpp.prpp_m4-0,isotopomer_13C
140227_McCloskey2013_13CFlux,393.9608,176.9354,prpp,prpp.prpp_m5-0,isotopomer_13C
140227_McCloskey2013_13CFlux,808.1179,78.9585,accoa,accoa.accoa_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux,809.1213,78.9585,accoa,accoa.accoa_m1-0,isotopomer_13C
140227_McCloskey2013_13CFlux,810.1246,78.9585,accoa,accoa.accoa_m2-0,isotopomer_13C
140227_McCloskey2013_13CFlux,811.128,78.9585,accoa,accoa.accoa_m3-0,isotopomer_13C
140227_McCloskey2013_13CFlux,812.1313,78.9585,accoa,accoa.accoa_m4-0,isotopomer_13C
140227_McCloskey2013_13CFlux,813.1347,78.9585,accoa,accoa.accoa_m5-0,isotopomer_13C
140227_McCloskey2013_13CFlux,814.1381,78.9585,accoa,accoa.accoa_m6-0,isotopomer_13C
140227_McCloskey2013_13CFlux,815.1414,78.9585,accoa,accoa.accoa_m7-0,isotopomer_13C
140227_McCloskey2013_13CFlux,816.1448,78.9585,accoa,accoa.accoa_m8-0,isotopomer_13C
140227_McCloskey2013_13CFlux,817.1481,78.9585,accoa,accoa.accoa_m9-0,isotopomer_13C
140227_McCloskey2013_13CFlux,818.1515,78.9585,accoa,accoa.accoa_m10-0,isotopomer_13C
140227_McCloskey2013_13CFlux,819.1548,78.9585,accoa,accoa.accoa_m11-0,isotopomer_13C
140227_McCloskey2013_13CFlux,820.1582,78.9585,accoa,accoa.accoa_m12-0,isotopomer_13C
140227_McCloskey2013_13CFlux,821.1616,78.9585,accoa,accoa.accoa_m13-0,isotopomer_13C
140227_McCloskey2013_13CFlux,822.1649,78.9585,accoa,accoa.accoa_m14-0,isotopomer_13C
140227_McCloskey2013_13CFlux,823.1683,78.9585,accoa,accoa.accoa_m15-0,isotopomer_13C
140227_McCloskey2013_13CFlux,824.1716,78.9585,accoa,accoa.accoa_m16-0,isotopomer_13C
140227_McCloskey2013_13CFlux,825.175,78.9585,accoa,accoa.accoa_m17-0,isotopomer_13C
140227_McCloskey2013_13CFlux,826.1783,78.9585,accoa,accoa.accoa_m18-0,isotopomer_13C
140227_McCloskey2013_13CFlux,827.1817,78.9585,accoa,accoa.accoa_m19-0,isotopomer_13C
140227_McCloskey2013_13CFlux,828.1851,78.9585,accoa,accoa.accoa_m20-0,isotopomer_13C
140227_McCloskey2013_13CFlux,829.1884,78.9585,accoa,accoa.accoa_m21-0,isotopomer_13C
140227_McCloskey2013_13CFlux,830.1918,78.9585,accoa,accoa.accoa_m22-0,isotopomer_13C
140227_McCloskey2013_13CFlux,831.1951,78.9585,accoa,accoa.accoa_m23-0,isotopomer_13C
140227_McCloskey2013_13CFlux,784.1493,78.9585,fad,fad.fad_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux,785.1526,78.9585,fad,fad.fad_m1-0,isotopomer_13C
140227_McCloskey2013_13CFlux,786.156,78.9585,fad,fad.fad_m2-0,isotopomer_13C
140227_McCloskey2013_13CFlux,787.1594,78.9585,fad,fad.fad_m3-0,isotopomer_13C
140227_McCloskey2013_13CFlux,788.1627,78.9585,fad,fad.fad_m4-0,isotopomer_13C
140227_McCloskey2013_13CFlux,789.1661,78.9585,fad,fad.fad_m5-0,isotopomer_13C
140227_McCloskey2013_13CFlux,790.1694,78.9585,fad,fad.fad_m6-0,isotopomer_13C
140227_McCloskey2013_13CFlux,791.1728,78.9585,fad,fad.fad_m7-0,isotopomer_13C
140227_McCloskey2013_13CFlux,792.1761,78.9585,fad,fad.fad_m8-0,isotopomer_13C
140227_McCloskey2013_13CFlux,793.1795,78.9585,fad,fad.fad_m9-0,isotopomer_13C
140227_McCloskey2013_13CFlux,794.1829,78.9585,fad,fad.fad_m10-0,isotopomer_13C
140227_McCloskey2013_13CFlux,795.1862,78.9585,fad,fad.fad_m11-0,isotopomer_13C
140227_McCloskey2013_13CFlux,796.1896,78.9585,fad,fad.fad_m12-0,isotopomer_13C
140227_McCloskey2013_13CFlux,797.1929,78.9585,fad,fad.fad_m13-0,isotopomer_13C
140227_McCloskey2013_13CFlux,798.1963,78.9585,fad,fad.fad_m14-0,isotopomer_13C
140227_McCloskey2013_13CFlux,799.1996,78.9585,fad,fad.fad_m15-0,isotopomer_13C
140227_McCloskey2013_13CFlux,800.203,78.9585,fad,fad.fad_m16-0,isotopomer_13C
140227_McCloskey2013_13CFlux,801.2064,78.9585,fad,fad.fad_m17-0,isotopomer_13C
140227_McCloskey2013_13CFlux,802.2097,78.9585,fad,fad.fad_m18-0,isotopomer_13C
140227_McCloskey2013_13CFlux,803.2131,78.9585,fad,fad.fad_m19-0,isotopomer_13C
140227_McCloskey2013_13CFlux,804.2164,78.9585,fad,fad.fad_m20-0,isotopomer_13C
140227_McCloskey2013_13CFlux,805.2198,78.9585,fad,fad.fad_m21-0,isotopomer_13C
140227_McCloskey2013_13CFlux,806.2231,78.9585,fad,fad.fad_m22-0,isotopomer_13C
140227_McCloskey2013_13CFlux,807.2264,78.9585,fad,fad.fad_m23-0,isotopomer_13C
140227_McCloskey2013_13CFlux,808.2298,78.9585,fad,fad.fad_m24-0,isotopomer_13C
140227_McCloskey2013_13CFlux,809.2332,78.9585,fad,fad.fad_m25-0,isotopomer_13C
140227_McCloskey2013_13CFlux,810.2365,78.9585,fad,fad.fad_m26-0,isotopomer_13C
140227_McCloskey2013_13CFlux,811.2399,78.9585,fad,fad.fad_m27-0,isotopomer_13C
140227_McCloskey2013_13CFlux,259.0219,78.9585,f6p,f6p.f6p_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux,260.0252,78.9585,f6p,f6p.f6p_m1-0,isotopomer_13C
140227_McCloskey2013_13CFlux,261.0286,78.9585,f6p,f6p.f6p_m2-0,isotopomer_13C
140227_McCloskey2013_13CFlux,262.032,78.9585,f6p,f6p.f6p_m3-0,isotopomer_13C
140227_McCloskey2013_13CFlux,263.0353,78.9585,f6p,f6p.f6p_m4-0,isotopomer_13C
140227_McCloskey2013_13CFlux,264.0387,78.9585,f6p,f6p.f6p_m5-0,isotopomer_13C
140227_McCloskey2013_13CFlux,265.042,78.9585,f6p,f6p.f6p_m6-0,isotopomer_13C
140227_McCloskey2013_13CFlux,259.0219,78.9585,g1p,g1p.g1p_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux,260.0252,78.9585,g1p,g1p.g1p_m1-0,isotopomer_13C
140227_McCloskey2013_13CFlux,261.0286,78.9585,g1p,g1p.g1p_m2-0,isotopomer_13C
140227_McCloskey2013_13CFlux,262.032,78.9585,g1p,g1p.g1p_m3-0,isotopomer_13C
140227_McCloskey2013_13CFlux,263.0353,78.9585,g1p,g1p.g1p_m4-0,isotopomer_13C
140227_McCloskey2013_13CFlux,264.0387,78.9585,g1p,g1p.g1p_m5-0,isotopomer_13C
140227_McCloskey2013_13CFlux,265.042,78.9585,g1p,g1p.g1p_m6-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,104.0348,74.0242,ser-L,ser-L.ser-L_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,118.0504,74.0242,thr-L,thr-L.thr-L_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,148.0432,46.99554,met-L,met-L.met-L_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,132.0297,88.03986,asp-L,asp-L.asp-L_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,146.0453,128.0348,glu-L,glu-L.glu-L_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,173.045,93.03404,skm,skm.skm_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,72.99257,44.99765,glx,glx.glx_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,75.00822,47.01331,glyclt,glyclt.glyclt_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,203.082,116.05,trp-L,trp-L.trp-L_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,87.00822,31.98983,pyr,pyr.pyr_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,199.0008,96.96907,e4p,e4p.e4p_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,168.9902,96.96907,g3p,g3p.g3p_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,229.0113,96.96907,r5p,r5p.r5p_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,171.0058,78.9585,glyc3p,glyc3p.glyc3p_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,259.0219,78.9585,g6p,g6p.g6p_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,229.0113,96.96907,ru5p-D,ru5p-D.ru5p-D_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,101.0239,31.98983,2obut,2obut.2obut_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,323.028,78.9585,ump,ump.ump_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,168.9902,96.96907,dhap,dhap.dhap_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,346.0553,78.9585,amp,amp.amp_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,362.0502,78.9585,gmp,gmp.gmp_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,117.0188,99.00822,succ,succ.succ_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,133.0137,115.0031,mal-L,mal-L.mal-L_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,145.0137,101.0239,akg,akg.akg_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,275.0168,96.96907,6pgc,6pgc.6pgc_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,184.9851,96.96907,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,173.0086,129.0188,acon-C,acon-C.acon-C_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,166.9745,78.9585,pep,pep.pep_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,191.0192,111.0082,icit,icit.icit_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,338.9882,78.9585,fdp,fdp.fdp_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,264.9514,176.9354,23dpg,23dpg.23dpg_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,505.9879,158.9248,atp,atp.atp_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,521.9828,78.9585,gtp,gtp.gtp_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,388.944,176.9354,prpp,prpp.prpp_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,808.1179,78.9585,accoa,accoa.accoa_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,784.1493,78.9585,fad,fad.fad_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,259.0219,78.9585,f6p,f6p.f6p_m0-0,isotopomer_13C
140227_McCloskey2013_13CFlux_ER,259.0219,78.9585,g1p,g1p.g1p_m0-0,isotopomer_13C
