id,experiment_id,sample_name,sample_name_abbreviation,sample_type,time_point,replicate_number,met_id,precursor_formula,precursor_mass,product_formula,product_mass,intensity,intensity_units,intensity_corrected,intensity_corrected_units,intensity_normalized,intensity_normalized_units,intensity_theoretical,abs_devFromTheoretical,scan_type,used_,comment_
19109,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C8H7-,106,0,cps,0,cps,,normMax,7.35E-05,7.35E-05,EPI,t,
19222,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C8H7-,106,333.3333304,cps,0,cps,,normMax,7.35E-05,7.35E-05,EPI,t,
19335,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C8H7-,106,0,cps,0,cps,,normMax,7.35E-05,7.35E-05,EPI,t,
19502,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C8H7-,106,1333.333322,cps,0,cps,,normMax,7.35E-05,7.35E-05,EPI,t,
18997,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C8H7-,107,333.3333304,cps,0,cps,,normMax,1.02E-06,1.02E-06,EPI,t,
19110,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C8H7-,107,2333.333313,cps,0,cps,,normMax,1.02E-06,1.02E-06,EPI,t,
19223,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C8H7-,107,0,cps,0,cps,,normMax,1.02E-06,1.02E-06,EPI,t,
19336,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C8H7-,107,0,cps,0,cps,,normMax,1.02E-06,1.02E-06,EPI,t,
19503,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C8H7-,107,333.3333304,cps,0,cps,,normMax,1.02E-06,1.02E-06,EPI,t,
18998,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C8H7-,108,333.3333304,cps,0,cps,,normMax,8.02E-09,8.02E-09,EPI,t,
19111,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C8H7-,108,333.3333304,cps,0,cps,,normMax,8.02E-09,8.02E-09,EPI,t,
19224,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C8H7-,108,0,cps,0,cps,,normMax,8.02E-09,8.02E-09,EPI,t,
19337,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C8H7-,108,666.6666609,cps,0,cps,,normMax,8.02E-09,8.02E-09,EPI,t,
19504,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C8H7-,108,333.3333304,cps,0,cps,,normMax,8.02E-09,8.02E-09,EPI,t,
18999,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C8H7-,109,333.3333304,cps,0,cps,,normMax,2.64E-11,2.64E-11,EPI,t,
19112,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C8H7-,109,0,cps,0,cps,,normMax,2.64E-11,2.64E-11,EPI,t,
19225,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C8H7-,109,666.6666609,cps,0,cps,,normMax,2.64E-11,2.64E-11,EPI,t,
19338,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C8H7-,109,0,cps,0,cps,,normMax,2.64E-11,2.64E-11,EPI,t,
19505,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C8H7-,109,0,cps,0,cps,,normMax,2.64E-11,2.64E-11,EPI,t,
19000,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C8H7-,110,0,cps,0,cps,,normMax,0,,EPI,t,
19113,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C8H7-,110,0,cps,0,cps,,normMax,0,,EPI,t,
19226,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C8H7-,110,0,cps,0,cps,,normMax,0,,EPI,t,
19339,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C8H7-,110,0,cps,0,cps,,normMax,0,,EPI,t,
19506,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C8H7-,110,0,cps,0,cps,,normMax,0,,EPI,t,
19001,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C8H7-,111,0,cps,0,cps,,normMax,0,,EPI,t,
19114,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C8H7-,111,0,cps,0,cps,,normMax,0,,EPI,t,
19227,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C8H7-,111,0,cps,0,cps,,normMax,0,,EPI,t,
19340,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C8H7-,111,0,cps,0,cps,,normMax,0,,EPI,t,
19507,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C8H7-,111,0,cps,0,cps,,normMax,0,,EPI,t,
19002,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C2H2NO2-,72,6333.333278,cps,5999.999948,cps,1,normMax,1,0,EPI,t,
19115,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C2H2NO2-,72,2333.333313,cps,0,cps,,normMax,1,1,EPI,t,
19228,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C2H2NO2-,72,4999.999957,cps,4666.666626,cps,1,normMax,1,0,EPI,t,
19341,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C2H2NO2-,72,3999.999965,cps,3666.666635,cps,1,normMax,1,0,EPI,t,
19508,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C2H2NO2-,72,6333.333278,cps,5999.999948,cps,1,normMax,1,0,EPI,t,
19003,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C2H2NO2-,73,666.6666609,cps,0,cps,0,normMax,0.026316927,0.026316927,EPI,t,
19116,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C2H2NO2-,73,0,cps,0,cps,,normMax,0.026316927,0.026316927,EPI,t,
19229,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C2H2NO2-,73,999.9999913,cps,0,cps,0,normMax,0.026316927,0.026316927,EPI,t,
19342,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C2H2NO2-,73,0,cps,0,cps,0,normMax,0.026316927,0.026316927,EPI,t,
19509,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C2H2NO2-,73,333.3333304,cps,0,cps,0,normMax,0.026316927,0.026316927,EPI,t,
19004,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phe-L,C9H10NO2-,164,C2H2NO2-,74,0,cps,0,cps,0,normMax,0.004332318,0.004332318,EPI,t,
19117,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phe-L,C9H10NO2-,164,C2H2NO2-,74,0,cps,0,cps,,normMax,0.004332318,0.004332318,EPI,t,
19230,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phe-L,C9H10NO2-,164,C2H2NO2-,74,666.6666609,cps,0,cps,0,normMax,0.004332318,0.004332318,EPI,t,
19343,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phe-L,C9H10NO2-,164,C2H2NO2-,74,0,cps,0,cps,0,normMax,0.004332318,0.004332318,EPI,t,
19510,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9,OxicWtGlc,Unknown,0,9,phe-L,C9H10NO2-,164,C2H2NO2-,74,333.3333304,cps,0,cps,0,normMax,0.004332318,0.004332318,EPI,t,
19059,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phpyr,C9H7O3-,163,C9H7O3-,163,15528.3332,cps,14881.31932,cps,1,normMax,1,0,EPI,t,
19199,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phpyr,C9H7O3-,163,C9H7O3-,163,17057.63874,cps,16469.4443,cps,1,normMax,1,0,EPI,t,
19312,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phpyr,C9H7O3-,163,C9H7O3-,163,14293.12488,cps,13763.74988,cps,1,normMax,1,0,EPI,t,
19398,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phpyr,C9H7O3-,163,C9H7O3-,163,16881.18041,cps,16469.4443,cps,1,normMax,1,0,EPI,t,
19479,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-8,OxicWtGlc,Unknown,0,8,phpyr,C9H7O3-,163,C9H7O3-,163,12999.09711,cps,12616.77072,cps,1,normMax,1,0,EPI,t,
19592,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9-10x,OxicWtGlc,Unknown,0,9,phpyr,C9H7O3-,163,C9H7O3-,163,15333.3332,cps,14999.99987,cps,1,normMax,1,0,EPI,t,
19060,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phpyr,C9H7O3-,163,C9H7O3-,164,0,cps,0,cps,0,normMax,0.099289424,0.099289424,EPI,t,
19200,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phpyr,C9H7O3-,163,C9H7O3-,164,0,cps,0,cps,0,normMax,0.099289424,0.099289424,EPI,t,
19313,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phpyr,C9H7O3-,163,C9H7O3-,164,0,cps,0,cps,0,normMax,0.099289424,0.099289424,EPI,t,
19399,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phpyr,C9H7O3-,163,C9H7O3-,164,0,cps,0,cps,0,normMax,0.099289424,0.099289424,EPI,t,
19480,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-8,OxicWtGlc,Unknown,0,8,phpyr,C9H7O3-,163,C9H7O3-,164,0,cps,0,cps,0,normMax,0.099289424,0.099289424,EPI,t,
19593,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9-10x,OxicWtGlc,Unknown,0,9,phpyr,C9H7O3-,163,C9H7O3-,164,0,cps,0,cps,0,normMax,0.099289424,0.099289424,EPI,t,
19061,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phpyr,C9H7O3-,163,C9H7O3-,165,0,cps,0,cps,0,normMax,0.010567502,0.010567502,EPI,t,
19201,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phpyr,C9H7O3-,163,C9H7O3-,165,0,cps,0,cps,0,normMax,0.010567502,0.010567502,EPI,t,
19314,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phpyr,C9H7O3-,163,C9H7O3-,165,0,cps,0,cps,0,normMax,0.010567502,0.010567502,EPI,t,
19400,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phpyr,C9H7O3-,163,C9H7O3-,165,0,cps,0,cps,0,normMax,0.010567502,0.010567502,EPI,t,
19481,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-8,OxicWtGlc,Unknown,0,8,phpyr,C9H7O3-,163,C9H7O3-,165,0,cps,0,cps,0,normMax,0.010567502,0.010567502,EPI,t,
19594,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9-10x,OxicWtGlc,Unknown,0,9,phpyr,C9H7O3-,163,C9H7O3-,165,0,cps,0,cps,0,normMax,0.010567502,0.010567502,EPI,t,
19062,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phpyr,C9H7O3-,163,C9H7O3-,166,0,cps,0,cps,0,normMax,0.000724411,0.000724411,EPI,t,
19202,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phpyr,C9H7O3-,163,C9H7O3-,166,0,cps,0,cps,0,normMax,0.000724411,0.000724411,EPI,t,
19315,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phpyr,C9H7O3-,163,C9H7O3-,166,0,cps,0,cps,0,normMax,0.000724411,0.000724411,EPI,t,
19401,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phpyr,C9H7O3-,163,C9H7O3-,166,0,cps,0,cps,0,normMax,0.000724411,0.000724411,EPI,t,
19482,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-8,OxicWtGlc,Unknown,0,8,phpyr,C9H7O3-,163,C9H7O3-,166,0,cps,0,cps,0,normMax,0.000724411,0.000724411,EPI,t,
19595,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9-10x,OxicWtGlc,Unknown,0,9,phpyr,C9H7O3-,163,C9H7O3-,166,0,cps,0,cps,0,normMax,0.000724411,0.000724411,EPI,t,
19063,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phpyr,C9H7O3-,163,C9H7O3-,167,0,cps,0,cps,0,normMax,4.15E-05,4.15E-05,EPI,t,
19203,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phpyr,C9H7O3-,163,C9H7O3-,167,0,cps,0,cps,0,normMax,4.15E-05,4.15E-05,EPI,t,
19316,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phpyr,C9H7O3-,163,C9H7O3-,167,0,cps,0,cps,0,normMax,4.15E-05,4.15E-05,EPI,t,
19402,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phpyr,C9H7O3-,163,C9H7O3-,167,0,cps,0,cps,0,normMax,4.15E-05,4.15E-05,EPI,t,
19483,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-8,OxicWtGlc,Unknown,0,8,phpyr,C9H7O3-,163,C9H7O3-,167,0,cps,0,cps,0,normMax,4.15E-05,4.15E-05,EPI,t,
19596,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9-10x,OxicWtGlc,Unknown,0,9,phpyr,C9H7O3-,163,C9H7O3-,167,0,cps,0,cps,0,normMax,4.15E-05,4.15E-05,EPI,t,
19064,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phpyr,C9H7O3-,163,C9H7O3-,168,0,cps,0,cps,0,normMax,1.97E-06,1.97E-06,EPI,t,
19204,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phpyr,C9H7O3-,163,C9H7O3-,168,0,cps,0,cps,0,normMax,1.97E-06,1.97E-06,EPI,t,
19317,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phpyr,C9H7O3-,163,C9H7O3-,168,0,cps,0,cps,0,normMax,1.97E-06,1.97E-06,EPI,t,
19403,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phpyr,C9H7O3-,163,C9H7O3-,168,0,cps,0,cps,0,normMax,1.97E-06,1.97E-06,EPI,t,
19484,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-8,OxicWtGlc,Unknown,0,8,phpyr,C9H7O3-,163,C9H7O3-,168,0,cps,0,cps,0,normMax,1.97E-06,1.97E-06,EPI,t,
19597,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9-10x,OxicWtGlc,Unknown,0,9,phpyr,C9H7O3-,163,C9H7O3-,168,0,cps,0,cps,0,normMax,1.97E-06,1.97E-06,EPI,t,
19065,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phpyr,C9H7O3-,163,C9H7O3-,169,0,cps,0,cps,0,normMax,7.52E-08,7.52E-08,EPI,t,
19205,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phpyr,C9H7O3-,163,C9H7O3-,169,0,cps,0,cps,0,normMax,7.52E-08,7.52E-08,EPI,t,
19318,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phpyr,C9H7O3-,163,C9H7O3-,169,0,cps,0,cps,0,normMax,7.52E-08,7.52E-08,EPI,t,
19404,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phpyr,C9H7O3-,163,C9H7O3-,169,0,cps,0,cps,0,normMax,7.52E-08,7.52E-08,EPI,t,
19485,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-8,OxicWtGlc,Unknown,0,8,phpyr,C9H7O3-,163,C9H7O3-,169,0,cps,0,cps,0,normMax,7.52E-08,7.52E-08,EPI,t,
19598,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9-10x,OxicWtGlc,Unknown,0,9,phpyr,C9H7O3-,163,C9H7O3-,169,0,cps,0,cps,0,normMax,7.52E-08,7.52E-08,EPI,t,
19066,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phpyr,C9H7O3-,163,C9H7O3-,170,0,cps,0,cps,0,normMax,1.84E-09,1.84E-09,EPI,t,
19206,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phpyr,C9H7O3-,163,C9H7O3-,170,0,cps,0,cps,0,normMax,1.84E-09,1.84E-09,EPI,t,
19319,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phpyr,C9H7O3-,163,C9H7O3-,170,0,cps,0,cps,0,normMax,1.84E-09,1.84E-09,EPI,t,
19405,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phpyr,C9H7O3-,163,C9H7O3-,170,0,cps,0,cps,0,normMax,1.84E-09,1.84E-09,EPI,t,
19486,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-8,OxicWtGlc,Unknown,0,8,phpyr,C9H7O3-,163,C9H7O3-,170,0,cps,0,cps,0,normMax,1.84E-09,1.84E-09,EPI,t,
19599,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9-10x,OxicWtGlc,Unknown,0,9,phpyr,C9H7O3-,163,C9H7O3-,170,0,cps,0,cps,0,normMax,1.84E-09,1.84E-09,EPI,t,
19067,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phpyr,C9H7O3-,163,C9H7O3-,171,0,cps,0,cps,0,normMax,5.29E-11,5.29E-11,EPI,t,
19207,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phpyr,C9H7O3-,163,C9H7O3-,171,0,cps,0,cps,0,normMax,5.29E-11,5.29E-11,EPI,t,
19320,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phpyr,C9H7O3-,163,C9H7O3-,171,0,cps,0,cps,0,normMax,5.29E-11,5.29E-11,EPI,t,
19406,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phpyr,C9H7O3-,163,C9H7O3-,171,0,cps,0,cps,0,normMax,5.29E-11,5.29E-11,EPI,t,
19487,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-8,OxicWtGlc,Unknown,0,8,phpyr,C9H7O3-,163,C9H7O3-,171,0,cps,0,cps,0,normMax,5.29E-11,5.29E-11,EPI,t,
19600,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9-10x,OxicWtGlc,Unknown,0,9,phpyr,C9H7O3-,163,C9H7O3-,171,0,cps,0,cps,0,normMax,5.29E-11,5.29E-11,EPI,t,
19068,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phpyr,C9H7O3-,163,C9H7O3-,172,0,cps,0,cps,0,normMax,0,,EPI,t,
19208,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phpyr,C9H7O3-,163,C9H7O3-,172,0,cps,0,cps,0,normMax,0,,EPI,t,
19321,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phpyr,C9H7O3-,163,C9H7O3-,172,0,cps,0,cps,0,normMax,0,,EPI,t,
19407,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phpyr,C9H7O3-,163,C9H7O3-,172,0,cps,0,cps,0,normMax,0,,EPI,t,
19488,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-8,OxicWtGlc,Unknown,0,8,phpyr,C9H7O3-,163,C9H7O3-,172,0,cps,0,cps,0,normMax,0,,EPI,t,
19601,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9-10x,OxicWtGlc,Unknown,0,9,phpyr,C9H7O3-,163,C9H7O3-,172,0,cps,0,cps,0,normMax,0,,EPI,t,
19042,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phpyr,C9H7O3-,163,C8H7O,119,32350.69416,cps,31703.68028,cps,1,normMax,1,0,EPI,t,
19182,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phpyr,C9H7O3-,163,C8H7O,119,49996.52734,cps,49408.3329,cps,1,normMax,1,0,EPI,t,
19295,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phpyr,C9H7O3-,163,C8H7O,119,32821.24971,cps,32291.87472,cps,1,normMax,1,0,EPI,t,
19381,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phpyr,C9H7O3-,163,C8H7O,119,51467.01344,cps,51055.27733,cps,1,normMax,1,0,EPI,t,
19462,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-8,OxicWtGlc,Unknown,0,8,phpyr,C9H7O3-,163,C8H7O,119,31350.76362,cps,30968.43723,cps,1,normMax,1,0,EPI,t,
19575,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9-10x,OxicWtGlc,Unknown,0,9,phpyr,C9H7O3-,163,C8H7O,119,36666.66635,cps,36333.33302,cps,1,normMax,1,0,EPI,t,
19043,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phpyr,C9H7O3-,163,C8H7O,120,647.0138833,cps,0,cps,0,normMax,0.087711845,0.087711845,EPI,t,
19183,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phpyr,C9H7O3-,163,C8H7O,120,588.1944393,cps,0,cps,0,normMax,0.087711845,0.087711845,EPI,t,
19296,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,OxicWtGlc,Unknown,0,12,phpyr,C9H7O3-,163,C8H7O,120,529.3749954,cps,0,cps,0,normMax,0.087711845,0.087711845,EPI,t,
19382,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-7,OxicWtGlc,Unknown,0,7,phpyr,C9H7O3-,163,C8H7O,120,823.4722151,cps,0,cps,0,normMax,0.087711845,0.087711845,EPI,t,
19463,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-8,OxicWtGlc,Unknown,0,8,phpyr,C9H7O3-,163,C8H7O,120,1529.305542,cps,0,cps,0,normMax,0.087711845,0.087711845,EPI,t,
19576,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-9-10x,OxicWtGlc,Unknown,0,9,phpyr,C9H7O3-,163,C8H7O,120,666.6666609,cps,0,cps,0,normMax,0.087711845,0.087711845,EPI,t,
19044,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-10,OxicWtGlc,Unknown,0,10,phpyr,C9H7O3-,163,C8H7O,121,1941.04165,cps,0,cps,0,normMax,0.005433639,0.005433639,EPI,t,
19184,WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11-10x,OxicWtGlc,Unknown,0,11,phpyr,C9H7O3-,163,C8H7O,121,1176.388879,cps,0,cps,0,normMax,0.005433639,0.005433639,EPI,t,
