"experiment_id","sample_name_short","time_point","component_group_name","component_name","calculated_concentration","calculated_concentration_units","used_"
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","adpglc","adpglc.adpglc_1.Light",0.00641732625958379,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","adpglc","adpglc.adpglc_1.Light",0.00630545454545455,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","AICAr","AICAr.AICAr_1.Light",311.116076738773,"height_ratio",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","AICAr","AICAr.AICAr_1.Light",2757.00786014513,"height_ratio",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","AICAr","AICAr.AICAr_1.Light",923.362424767249,"height_ratio",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","AICAr","AICAr.AICAr_1.Light",476.084737061879,"height_ratio",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","AICAr","AICAr.AICAr_1.Light",2753.50260822837,"height_ratio",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","AICAr","AICAr.AICAr_1.Light",821.13296282859,"height_ratio",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","akg","akg.akg_1.Light",0.541859311746988,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","akg","akg.akg_1.Light",0.144877469331873,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","akg","akg.akg_1.Light",0.417810544633078,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","akg","akg.akg_1.Light",0.452336372124863,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","akg","akg.akg_1.Light",0.12519263253012,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","akg","akg.akg_1.Light",0.414583051615553,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","amp","amp.amp_1.Light",0.0406529403066813,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","amp","amp.amp_1.Light",0.0407819628970427,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","amp","amp.amp_1.Light",0.0420490042442497,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","amp","amp.amp_1.Light",0.0364315243702081,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","amp","amp.amp_1.Light",0.0367704568729463,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","amp","amp.amp_1.Light",0.0423598993702081,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","asn-L","asn-L.asn-L_1.Light",0.122621123083242,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","asn-L","asn-L.asn-L_1.Light",0.134740131571742,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","asn-L","asn-L.asn-L_1.Light",0.131487003970427,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","asn-L","asn-L.asn-L_1.Light",0.116145866922234,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","asn-L","asn-L.asn-L_1.Light",0.111161043948521,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","asn-L","asn-L.asn-L_1.Light",0.159308042305586,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","atp","atp.atp_1.Light",2.24731944961665,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","atp","atp.atp_1.Light",2.25686866374589,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","atp","atp.atp_1.Light",2.43316939759036,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","atp","atp.atp_1.Light",2.14506409775465,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","atp","atp.atp_1.Light",1.99306361308872,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","atp","atp.atp_1.Light",2.98352776971522,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","camp","camp.camp_1.Light",0.001577048398138,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","camp","camp.camp_1.Light",0.0119983305722891,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","camp","camp.camp_1.Light",0.00251812520536692,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","camp","camp.camp_1.Light",0.00128697460295728,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","camp","camp.camp_1.Light",0.0132396555996714,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","camp","camp.camp_1.Light",0.00412774349671413,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","chor","chor.chor_1.Light",3.36703710021906,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","chor","chor.chor_1.Light",12.1161643729464,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","chor","chor.chor_1.Light",2.94189073247536,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","chor","chor.chor_1.Light",1.56209027245345,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","chor","chor.chor_1.Light",8.06211597343925,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","chor","chor.chor_1.Light",3.48192090635268,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","cit","cit.cit_2.Light",0.488471128422782,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","cit","cit.cit_2.Light",0.832664551889376,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","cit","cit.cit_2.Light",0.440515223713034,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","cit","cit.cit_2.Light",0.521027563389923,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","cit","cit.cit_2.Light",0.777895070372398,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","cit","cit.cit_2.Light",0.585861871440307,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","citr-L","citr-L.citr-L_1.Light",0.0414784034775465,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","citr-L","citr-L.citr-L_1.Light",0.0280962300109529,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","citr-L","citr-L.citr-L_1.Light",0.0375560577765608,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","citr-L","citr-L.citr-L_1.Light",0.0402094924698795,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","citr-L","citr-L.citr-L_1.Light",0.0300586453997809,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","citr-L","citr-L.citr-L_1.Light",0.0333994719331873,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","cmp","cmp.cmp_1.Light",0.0339368348849945,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","cmp","cmp.cmp_1.Light",0.041542514101862,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","cmp","cmp.cmp_1.Light",0.0372654034775465,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","cmp","cmp.cmp_1.Light",0.0308365509309967,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","cmp","cmp.cmp_1.Light",0.0415686093921139,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","cmp","cmp.cmp_1.Light",0.0345346161007667,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","coa","coa.coa_1.Light",0.171406522521906,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","coa","coa.coa_1.Light",0.162013343441949,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","coa","coa.coa_1.Light",0.178405957489047,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","coa","coa.coa_1.Light",0.167762172987404,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","coa","coa.coa_1.Light",0.152720977751917,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","coa","coa.coa_1.Light",0.163811712691676,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","ctp","ctp.ctp_1.Light",0.0363609764512596,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","ctp","ctp.ctp_1.Light",0.0484958591182914,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","ctp","ctp.ctp_1.Light",0.0338560915936473,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","ctp","ctp.ctp_1.Light",0.0386053691128149,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","ctp","ctp.ctp_1.Light",0.078646903203724,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","ctp","ctp.ctp_1.Light",0.05609543483023,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","dadp","dadp.dadp_1.Light",0.00861819797371303,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","dadp","dadp.dadp_1.Light",0.010989471796276,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","dadp","dadp.dadp_1.Light",0.0110944325027382,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","dadp","dadp.dadp_1.Light",0.0118705672234392,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","dadp","dadp.dadp_1.Light",0.00847182256297919,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","dadp","dadp.dadp_1.Light",0.00997927081051479,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","datp","datp.datp_1.Light",0.0264694842552026,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","datp","datp.datp_1.Light",0.0280281888006572,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","datp","datp.datp_1.Light",0.0221113117469879,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","datp","datp.datp_1.Light",0.0264556900328587,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","datp","datp.datp_1.Light",0.0238166881161008,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","datp","datp.datp_1.Light",0.0280530972070099,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","dcdp","dcdp.dcdp_2.Light",0.0124446801752464,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","dcdp","dcdp.dcdp_2.Light",0.0115829379791895,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","dcdp","dcdp.dcdp_2.Light",0.0103602701259584,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","dcdp","dcdp.dcdp_2.Light",0.0150261033680175,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","dcdp","dcdp.dcdp_2.Light",0.0124482454819277,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","dcdp","dcdp.dcdp_2.Light",0.0127722285049288,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","dctp","dctp.dctp_1.Light",0.017685040388828,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","dctp","dctp.dctp_1.Light",0.0146361783953998,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","dctp","dctp.dctp_1.Light",0.0143301934556407,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","dctp","dctp.dctp_1.Light",0.0151002026286966,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","dctp","dctp.dctp_1.Light",0.0234768592552026,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","dctp","dctp.dctp_1.Light",0.0184373469331873,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","dhap","dhap.dhap_1.Light",0.313986225355969,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","dhap","dhap.dhap_1.Light",0.327776714539978,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","dhap","dhap.dhap_1.Light",0.276590126642935,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","dhap","dhap.dhap_1.Light",0.285869545317634,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","dhap","dhap.dhap_1.Light",0.328155883077766,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","dhap","dhap.dhap_1.Light",0.341419972070099,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","ditp","ditp.ditp_1.Light",0.0019089605695509,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","ditp","ditp.ditp_1.Light",0.0180336515607886,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","ditp","ditp.ditp_1.Light",0.0065938587075575,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","ditp","ditp.ditp_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","ditp","ditp.ditp_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","dtmp","dtmp.dtmp_1.Light",0.0172240277245345,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","dtmp","dtmp.dtmp_1.Light",0.0127096658680175,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","dtmp","dtmp.dtmp_1.Light",0.0150076906489595,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","dtmp","dtmp.dtmp_1.Light",0.0162921060377875,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","dtmp","dtmp.dtmp_1.Light",0.0122553939622125,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","dtmp","dtmp.dtmp_1.Light",0.0177462581462213,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","dttp","dttp.dttp_1.Light",0.0268637746440307,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","dttp","dttp.dttp_1.Light",0.0340903747261774,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","dttp","dttp.dttp_1.Light",0.0251835717415115,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","dttp","dttp.dttp_1.Light",0.0292682676615553,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","dttp","dttp.dttp_1.Light",0.0227107549288061,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","dttp","dttp.dttp_1.Light",0.0361116345837897,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","dump","dump.dump_1.Light",0.0017057478094195,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","dump","dump.dump_1.Light",0.00293348932092004,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","dump","dump.dump_1.Light",0.00229336377327492,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","dump","dump.dump_1.Light",0.00230059884994524,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","dump","dump.dump_1.Light",0.00254275903614458,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","dump","dump.dump_1.Light",0.00170342949069003,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","f6p","f6p.f6p_1.Light",0.518565178600767,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","f6p","f6p.f6p_1.Light",0.444061470221797,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","f6p","f6p.f6p_1.Light",0.650695974329135,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","f6p","f6p.f6p_1.Light",0.536796068661008,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","f6p","f6p.f6p_1.Light",0.516212804696057,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","f6p","f6p.f6p_1.Light",0.696363174219606,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","fad","fad.fad_1.Light",0.0112859696056955,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","fad","fad.fad_1.Light",0.024101734939759,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","fad","fad.fad_1.Light",0.0226316851040526,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","fad","fad.fad_1.Light",0.012177216456736,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","fad","fad.fad_1.Light",0.0190323990963855,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","fad","fad.fad_1.Light",0.0318148791073384,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","fdp","fdp.fdp_1.Light",0.488167085706462,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","fdp","fdp.fdp_1.Light",0.29620653956736,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","fdp","fdp.fdp_1.Light",0.406771979326396,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","fdp","fdp.fdp_1.Light",0.378142790936473,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","fdp","fdp.fdp_1.Light",0.30912965813253,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","fdp","fdp.fdp_1.Light",0.548801606790799,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","fum","fum.fum_1.Light",0.478296259446878,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","fum","fum.fum_1.Light",0.434496815717415,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","fum","fum.fum_1.Light",0.46723021796276,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","fum","fum.fum_1.Light",0.451307239868565,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","fum","fum.fum_1.Light",0.465658788335159,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","fum","fum.fum_1.Light",0.401078998083242,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","g1p","g1p.g1p_1.Light",0.0434480868017525,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","g1p","g1p.g1p_1.Light",0.0993660739320919,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","g1p","g1p.g1p_1.Light",0.0480636311610077,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","g1p","g1p.g1p_1.Light",0.039386857475356,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","g1p","g1p.g1p_1.Light",0.0869920071193869,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","g1p","g1p.g1p_1.Light",0.0516264675520263,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","g6p","g6p.g6p_1.Light",0.61825785788609,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","g6p","g6p.g6p_1.Light",0.44988794441402,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","g6p","g6p.g6p_1.Light",0.530117272864184,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","g6p","g6p.g6p_1.Light",0.613977658269441,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","g6p","g6p.g6p_1.Light",0.317067547508215,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","g6p","g6p.g6p_1.Light",0.708913721522453,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","g6p","g6p.g6p_2.Light",0.567427145399781,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","g6p","g6p.g6p_2.Light",0.389507797918949,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","g6p","g6p.g6p_2.Light",0.570228620481928,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","g6p","g6p.g6p_2.Light",0.558103805038335,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","g6p","g6p.g6p_2.Light",0.388849065991238,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","g6p","g6p.g6p_2.Light",0.53765588786966,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","gam6p","gam6p.gam6p_1.Light",0.118586699069003,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","gam6p","gam6p.gam6p_1.Light",0.123781934008762,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","gam6p","gam6p.gam6p_1.Light",0.115219761363636,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","gam6p","gam6p.gam6p_1.Light",0.109333446878423,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","gam6p","gam6p.gam6p_1.Light",0.120200019441402,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","gam6p","gam6p.gam6p_1.Light",0.100325884994523,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","gdp","gdp.gdp_1.Light",0.0317055328587076,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","gdp","gdp.gdp_1.Light",0.0432083276286966,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","gdp","gdp.gdp_1.Light",0.0495377686199343,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","gdp","gdp.gdp_1.Light",0.0338790120481928,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","gdp","gdp.gdp_1.Light",0.0367850798192771,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","gdp","gdp.gdp_1.Light",0.0382590891292443,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","gln-L","gln-L.gln-L_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","gln-L","gln-L.gln-L_1.Light",0.479081712554765,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","gln-L","gln-L.gln-L_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","gln-L","gln-L.gln-L_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","gln-L","gln-L.gln-L_1.Light",0.225749755681819,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","gln-L","gln-L.gln-L_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","glu-L","glu-L.glu-L_1.Light",11.3915749702218,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","glu-L","glu-L.glu-L_1.Light",10.5316729028614,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","glu-L","glu-L.glu-L_1.Light",13.3874983190717,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","glu-L","glu-L.glu-L_1.Light",11.7008564680312,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","glu-L","glu-L.glu-L_1.Light",11.3502951085022,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","glu-L","glu-L.glu-L_1.Light",16.6963254562568,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","glutacon","glutacon.glutacon_1.Light",,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","glutacon","glutacon.glutacon_1.Light",2.235450778546,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","glutacon","glutacon.glutacon_1.Light",1.34095464765882,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","glutacon","glutacon.glutacon_1.Light",0.349563765676347,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","glutacon","glutacon.glutacon_1.Light",4.59201983248905,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","glutacon","glutacon.glutacon_1.Light",3.86836844831599,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","glx","glx.glx_1.Light",0.0761290093099675,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","glx","glx.glx_1.Light",0.289608679627602,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","glx","glx.glx_1.Light",0.118347906900328,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","glx","glx.glx_1.Light",0.0051653059967145,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","glx","glx.glx_1.Light",0.353217112677985,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","glx","glx.glx_1.Light",0.0507016831872945,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","glyc3p","glyc3p.glyc3p_1.Light",0.0635201598439214,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","glyc3p","glyc3p.glyc3p_1.Light",0.153937187910733,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","glyc3p","glyc3p.glyc3p_1.Light",0.0778840497672504,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","glyc3p","glyc3p.glyc3p_1.Light",0.0467548649370208,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","glyc3p","glyc3p.glyc3p_1.Light",0.172056861514238,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","glyc3p","glyc3p.glyc3p_1.Light",0.0803000195098574,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","glyclt","glyclt.glyclt_1.Light",0.0696940045865283,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","glyclt","glyclt.glyclt_1.Light",0.237310794153888,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","glyclt","glyclt.glyclt_1.Light",0.104542647932639,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","glyclt","glyclt.glyclt_1.Light",0.0581153355010953,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","glyclt","glyclt.glyclt_1.Light",0.260147186130887,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","glyclt","glyclt.glyclt_1.Light",0.0982312107749183,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-1","0","gsn","gsn.gsn_1.Light",5.8232954545454e-005,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-2","0","gsn","gsn.gsn_1.Light",0.000492631503285873,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-3","0","gsn","gsn.gsn_1.Light",4.6534433187294e-005,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-4","0","gsn","gsn.gsn_1.Light",3.897706736035e-005,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-5","0","gsn","gsn.gsn_1.Light",0.000585469126506023,"mM",t
"chemoNLim01","OxicWtGlcDil0p46_Broth-6","0","gsn","gsn.gsn_1.Light",2.7958858159912e-005,"mM",t
