id,experiment_id,sample_name,sample_name_abbreviation,sample_type,time_point,replicate_number,met_id,precursor_formula,precursor_mass,product_formula,product_mass,intensity,intensity_units,intensity_corrected,intensity_corrected_units,intensity_normalized,intensity_normalized_units,intensity_theoretical,abs_devFromTheoretical,scan_type,used_,comment_
36143,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,182,0,cps,0,cps,,normMax,0.000871145,,EPI,t,
36241,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,182,0,cps,0,cps,0,normMax,0.000871145,,EPI,t,
36339,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,182,0,cps,0,cps,0,normMax,0.000871145,,EPI,t,
36437,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,182,0,cps,0,cps,0,normMax,0.000871145,,EPI,t,
36535,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,182,0,cps,0,cps,0,normMax,0.000871145,,EPI,t,
36633,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,182,0,cps,0,cps,0,normMax,0.000871145,,EPI,t,
36144,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,183,0,cps,0,cps,,normMax,8.79E-05,,EPI,t,
36242,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,183,0,cps,0,cps,0,normMax,8.79E-05,,EPI,t,
36340,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,183,0,cps,0,cps,0,normMax,8.79E-05,,EPI,t,
36438,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,183,0,cps,0,cps,0,normMax,8.79E-05,,EPI,t,
36536,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,183,0,cps,0,cps,0,normMax,8.79E-05,,EPI,t,
36634,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,183,0,cps,0,cps,0,normMax,8.79E-05,,EPI,t,
36145,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,184,0,cps,0,cps,,normMax,4.67E-06,,EPI,t,
36243,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,184,0,cps,0,cps,0,normMax,4.67E-06,,EPI,t,
36341,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,184,0,cps,0,cps,0,normMax,4.67E-06,,EPI,t,
36439,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,184,0,cps,0,cps,0,normMax,4.67E-06,,EPI,t,
36537,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,184,0,cps,0,cps,0,normMax,4.67E-06,,EPI,t,
36635,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,184,0,cps,0,cps,0,normMax,4.67E-06,,EPI,t,
36146,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,185,0,cps,0,cps,,normMax,3.00E-07,,EPI,t,
36244,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,185,0,cps,0,cps,0,normMax,3.00E-07,,EPI,t,
36342,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,185,0,cps,0,cps,0,normMax,3.00E-07,,EPI,t,
36440,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,185,0,cps,0,cps,0,normMax,3.00E-07,,EPI,t,
36538,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,185,0,cps,0,cps,0,normMax,3.00E-07,,EPI,t,
36636,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C6H11O6-,185,0,cps,0,cps,0,normMax,3.00E-07,,EPI,t,
36147,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,89,0,cps,0,cps,,normMax,1,,EPI,t,
36245,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,89,499.9652734,cps,0,cps,,normMax,1,,EPI,t,
36343,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,89,0,cps,0,cps,,normMax,1,,EPI,t,
36441,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,89,333.3333304,cps,0,cps,,normMax,1,,EPI,t,
36539,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,89,333.3333304,cps,0,cps,,normMax,1,,EPI,t,
36637,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,89,0,cps,0,cps,,normMax,1,,EPI,t,
36148,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,90,970.5208249,cps,0,cps,,normMax,0.034165028,,EPI,t,
36246,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,90,499.9652734,cps,0,cps,,normMax,0.034165028,,EPI,t,
36344,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,90,352.9166636,cps,0,cps,,normMax,0.034165028,,EPI,t,
36442,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,90,333.3333304,cps,0,cps,,normMax,0.034165028,,EPI,t,
36540,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,90,0,cps,0,cps,,normMax,0.034165028,,EPI,t,
36638,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,90,705.8333272,cps,0,cps,,normMax,0.034165028,,EPI,t,
36149,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,91,0,cps,0,cps,,normMax,0.006572885,,EPI,t,
36247,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,91,0,cps,0,cps,,normMax,0.006572885,,EPI,t,
36345,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,91,0,cps,0,cps,,normMax,0.006572885,,EPI,t,
36443,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,91,0,cps,0,cps,,normMax,0.006572885,,EPI,t,
36541,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,91,0,cps,0,cps,,normMax,0.006572885,,EPI,t,
36639,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,91,0,cps,0,cps,,normMax,0.006572885,,EPI,t,
36150,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,92,0,cps,0,cps,,normMax,0.000210187,,EPI,t,
36248,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,92,0,cps,0,cps,,normMax,0.000210187,,EPI,t,
36346,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,92,0,cps,0,cps,,normMax,0.000210187,,EPI,t,
36444,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,92,333.3333304,cps,0,cps,,normMax,0.000210187,,EPI,t,
36542,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,92,0,cps,0,cps,,normMax,0.000210187,,EPI,t,
36640,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C3H5O3-,92,0,cps,0,cps,,normMax,0.000210187,,EPI,t,
36151,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,59,4852.604124,cps,3882.0833,cps,1,normMax,1,0,EPI,t,
36249,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,59,1999.861094,cps,0,cps,,normMax,1,,EPI,t,
36347,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,59,705.8333272,cps,0,cps,,normMax,1,,EPI,t,
36445,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,59,0,cps,0,cps,,normMax,1,,EPI,t,
36543,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,59,333.3333304,cps,0,cps,,normMax,1,,EPI,t,
36641,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,59,352.9166636,cps,0,cps,,normMax,1,,EPI,t,
36152,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,60,1941.04165,cps,0,cps,0,normMax,0.022738348,,EPI,t,
36250,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,60,0,cps,0,cps,,normMax,0.022738348,,EPI,t,
36348,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,60,352.9166636,cps,0,cps,,normMax,0.022738348,,EPI,t,
36446,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,60,0,cps,0,cps,,normMax,0.022738348,,EPI,t,
36544,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,60,0,cps,0,cps,,normMax,0.022738348,,EPI,t,
36642,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,60,0,cps,0,cps,,normMax,0.022738348,,EPI,t,
36153,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,61,0,cps,0,cps,0,normMax,0.004251359,,EPI,t,
36251,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,61,0,cps,0,cps,,normMax,0.004251359,,EPI,t,
36349,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,61,0,cps,0,cps,,normMax,0.004251359,,EPI,t,
36447,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,61,666.6666609,cps,0,cps,,normMax,0.004251359,,EPI,t,
36545,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,61,0,cps,0,cps,,normMax,0.004251359,,EPI,t,
36643,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C5[13C]H11O6-,180,C2H3O2-,61,0,cps,0,cps,,normMax,0.004251359,,EPI,t,
36126,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,179,0,cps,0,cps,0,normMax,1,,EPI,t,
36224,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,179,0,cps,0,cps,0,normMax,1,,EPI,t,
36322,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,179,0,cps,0,cps,0,normMax,1,,EPI,t,
36420,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,179,0,cps,0,cps,,normMax,1,,EPI,t,
36518,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,179,0,cps,0,cps,0,normMax,1,,EPI,t,
36616,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,179,0,cps,0,cps,0,normMax,1,,EPI,t,
36127,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,180,0,cps,0,cps,0,normMax,0.068445069,,EPI,t,
36225,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,180,0,cps,0,cps,0,normMax,0.068445069,,EPI,t,
36323,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,180,0,cps,0,cps,0,normMax,0.068445069,,EPI,t,
36421,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,180,0,cps,0,cps,,normMax,0.068445069,,EPI,t,
36519,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,180,1176.388879,cps,0,cps,0,normMax,0.068445069,,EPI,t,
36617,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,180,0,cps,0,cps,0,normMax,0.068445069,,EPI,t,
36128,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,181,3352.708304,cps,1676.354152,cps,1,normMax,0.014320878,0.985679122,EPI,t,
36226,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,181,2999.791641,cps,1499.89582,cps,1,normMax,0.014320878,0.985679122,EPI,t,
36324,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,181,5646.666618,cps,4234.999963,cps,1,normMax,0.014320878,0.985679122,EPI,t,
36422,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,181,0,cps,0,cps,,normMax,0.014320878,,EPI,t,
36520,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,181,5881.944393,cps,4705.555515,cps,1,normMax,0.014320878,0.985679122,EPI,t,
36618,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,181,3970.312465,cps,3176.249972,cps,1,normMax,0.014320878,0.985679122,EPI,t,
36129,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,182,0,cps,0,cps,0,normMax,0.000871145,,EPI,t,
36227,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,182,0,cps,0,cps,0,normMax,0.000871145,,EPI,t,
36325,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,182,0,cps,0,cps,0,normMax,0.000871145,,EPI,t,
36423,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,182,0,cps,0,cps,,normMax,0.000871145,,EPI,t,
36521,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,182,0,cps,0,cps,0,normMax,0.000871145,,EPI,t,
36619,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,182,0,cps,0,cps,0,normMax,0.000871145,,EPI,t,
36130,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,183,0,cps,0,cps,0,normMax,8.79E-05,,EPI,t,
36228,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,183,0,cps,0,cps,0,normMax,8.79E-05,,EPI,t,
36326,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,183,0,cps,0,cps,0,normMax,8.79E-05,,EPI,t,
36424,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,183,0,cps,0,cps,,normMax,8.79E-05,,EPI,t,
36522,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,183,0,cps,0,cps,0,normMax,8.79E-05,,EPI,t,
36620,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-6,OxicWtGlc,Unknown,0,6,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,183,0,cps,0,cps,0,normMax,8.79E-05,,EPI,t,
36131,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-1,OxicWtGlc,Unknown,0,1,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,184,0,cps,0,cps,0,normMax,4.67E-06,,EPI,t,
36229,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-2,OxicWtGlc,Unknown,0,2,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,184,0,cps,0,cps,0,normMax,4.67E-06,,EPI,t,
36327,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-3,OxicWtGlc,Unknown,0,3,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,184,0,cps,0,cps,0,normMax,4.67E-06,,EPI,t,
36425,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-4,OxicWtGlc,Unknown,0,4,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,184,0,cps,0,cps,,normMax,4.67E-06,,EPI,t,
36523,WTEColi_113C80_U13C20_01,140505_0_OxicWTEcoliGlcM9_Broth-5,OxicWtGlc,Unknown,0,5,Hexose_Pool_fru_glc-D,C4[13C]2H11O6-,181,C6H11O6-,184,0,cps,0,cps,0,normMax,4.67E-06,,EPI,t,
