experiment_id,sample_name_short,time_point,component_group_name,component_name,calculated_concentration,calculated_concentration_units,used_
rpomut02,OxicRpoBE546V_Broth-4,0,fad,fad.fad_1.Light,0.007041024,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,fad,fad.fad_1.Light,0.006402102,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,fad,fad.fad_1.Light,0.014991973,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,fdp,fdp.fdp_1.Light,1.14533956,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,fdp,fdp.fdp_1.Light,1.018719664,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,fdp,fdp.fdp_1.Light,0.783593091,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,fdp,fdp.fdp_1.Light,0.872546055,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,fdp,fdp.fdp_1.Light,0.863759041,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,fdp,fdp.fdp_1.Light,0.948178554,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,fum,fum.fum_1.Light,0.484576402,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,fum,fum.fum_1.Light,0.445165915,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,fum,fum.fum_1.Light,0.363087318,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,fum,fum.fum_1.Light,0.48668794,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,fum,fum.fum_1.Light,0.76946384,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,fum,fum.fum_1.Light,0.36774763,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,g1p,g1p.g1p_1.Light,0.039596458,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,g1p,g1p.g1p_1.Light,0.038133613,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,g6p,g6p.g6p_1.Light,0.396093952,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,g6p,g6p.g6p_1.Light,0.353481242,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,g6p,g6p.g6p_1.Light,0.367573885,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,g6p,g6p.g6p_1.Light,0.460125587,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,g6p,g6p.g6p_1.Light,0.335501369,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,g6p,g6p.g6p_1.Light,0.547733766,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,g6p,g6p.g6p_2.Light,0.493296974,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,g6p,g6p.g6p_2.Light,0.471813993,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,g6p,g6p.g6p_2.Light,0.405834009,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,g6p,g6p.g6p_2.Light,0.406778167,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,g6p,g6p.g6p_2.Light,0.385198544,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,g6p,g6p.g6p_2.Light,0.478706016,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,gam6p,gam6p.gam6p_1.Light,0.067779045,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,gam6p,gam6p.gam6p_1.Light,0.090657948,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,gam6p,gam6p.gam6p_1.Light,0.059474357,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,gam6p,gam6p.gam6p_1.Light,0.064536026,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,gam6p,gam6p.gam6p_1.Light,0.071210566,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,gam6p,gam6p.gam6p_1.Light,0.04934028,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,gdp,gdp.gdp_1.Light,0.14160797,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,gdp,gdp.gdp_1.Light,0.124261046,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,gdp,gdp.gdp_1.Light,0.070368227,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,gdp,gdp.gdp_1.Light,0.153123746,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,gdp,gdp.gdp_1.Light,0.140889474,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,gdp,gdp.gdp_1.Light,0.081814661,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,gln-L,gln-L.gln-L_1.Light,1.200149097,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,gln-L,gln-L.gln-L_1.Light,1.652478071,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,gln-L,gln-L.gln-L_1.Light,1.46937262,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,gln-L,gln-L.gln-L_1.Light,1.21537657,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,gln-L,gln-L.gln-L_1.Light,1.545163709,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,gln-L,gln-L.gln-L_1.Light,1.116367257,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,glu-L,glu-L.glu-L_1.Light,10.61158921,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,glu-L,glu-L.glu-L_1.Light,12.48803425,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,glu-L,glu-L.glu-L_1.Light,11.98876452,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,glu-L,glu-L.glu-L_1.Light,10.65263146,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,glu-L,glu-L.glu-L_1.Light,12.41644613,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,glu-L,glu-L.glu-L_1.Light,10.90228738,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,glx,glx.glx_1.Light,0.038228209,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,glx,glx.glx_1.Light,0.019277391,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,glx,glx.glx_1.Light,0.087756566,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,glx,glx.glx_1.Light,0.15600419,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,glx,glx.glx_1.Light,0.345924679,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,glx,glx.glx_1.Light,0.071429014,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,glyc3p,glyc3p.glyc3p_1.Light,0.13455774,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,glyc3p,glyc3p.glyc3p_1.Light,0.128527539,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,glyc3p,glyc3p.glyc3p_1.Light,0.0995198,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,glyc3p,glyc3p.glyc3p_1.Light,0.109678817,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,glyc3p,glyc3p.glyc3p_1.Light,0.106196759,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,glyc3p,glyc3p.glyc3p_1.Light,0.083396956,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,glyclt,glyclt.glyclt_1.Light,0.030706378,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,glyclt,glyclt.glyclt_1.Light,0.052909731,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,glyclt,glyclt.glyclt_1.Light,0.072582838,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,glyclt,glyclt.glyclt_1.Light,0.078168908,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,glyclt,glyclt.glyclt_1.Light,0.147744715,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,glyclt,glyclt.glyclt_1.Light,0.056454972,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,gsn,gsn.gsn_1.Light,0.000917832,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,gsn,gsn.gsn_1.Light,0.001003363,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,gsn,gsn.gsn_1.Light,0.000707859,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,gsn,gsn.gsn_1.Light,0.000998146,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,gsn,gsn.gsn_1.Light,0.000953098,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,gsn,gsn.gsn_1.Light,0.000889099,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,gthox,gthox.gthox_1.Light,0.324241006,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,gthox,gthox.gthox_1.Light,0.544810955,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,gthox,gthox.gthox_1.Light,0.387096836,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,gthox,gthox.gthox_1.Light,0.398018083,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,gthox,gthox.gthox_1.Light,0.685725412,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,gthox,gthox.gthox_1.Light,0.435742042,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,gthrd,gthrd.gthrd_1.Light,2.587120073,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,gthrd,gthrd.gthrd_1.Light,2.59991567,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,gthrd,gthrd.gthrd_1.Light,2.433154834,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,gthrd,gthrd.gthrd_1.Light,2.172179249,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,gthrd,gthrd.gthrd_1.Light,3.077087206,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,gthrd,gthrd.gthrd_1.Light,2.257345206,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,gtp,gtp.gtp_1.Light,0.206389496,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,gtp,gtp.gtp_1.Light,0.193616399,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,gtp,gtp.gtp_1.Light,0.191238148,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,gtp,gtp.gtp_1.Light,0.211796725,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,gtp,gtp.gtp_1.Light,0.192567875,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,gtp,gtp.gtp_1.Light,0.161286115,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,gua,gua.gua_1.Light,0.001836717,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,gua,gua.gua_1.Light,0.001578327,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,gua,gua.gua_1.Light,0.000907838,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,gua,gua.gua_1.Light,0.001712666,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,gua,gua.gua_1.Light,0.001117116,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,gua,gua.gua_1.Light,0.001154627,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,hxan,hxan.hxan_1.Light,0.001436944,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,hxan,hxan.hxan_1.Light,0.001199904,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,hxan,hxan.hxan_1.Light,0.001338864,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,hxan,hxan.hxan_1.Light,0.001616555,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,hxan,hxan.hxan_1.Light,0.001471765,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,hxan,hxan.hxan_1.Light,0.001446539,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,icit,icit.icit_2.Light,0.008456946,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,icit,icit.icit_2.Light,0.017694661,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,icit,icit.icit_2.Light,0.016794245,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,icit,icit.icit_2.Light,0.015272088,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,icit,icit.icit_2.Light,0.018738642,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,icit,icit.icit_2.Light,0.023885099,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,imp,imp.imp_1.Light,0.029474983,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,imp,imp.imp_1.Light,0.014578948,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,imp,imp.imp_1.Light,0.03422032,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,ins,ins.ins_1.Light,0.001574565,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,ins,ins.ins_1.Light,0.001503643,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,ins,ins.ins_1.Light,0.000762156,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,ins,ins.ins_1.Light,0.001712924,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,ins,ins.ins_1.Light,0.001397162,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,ins,ins.ins_1.Light,0.001451292,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,itp,itp.itp_1.Light,0.001922652,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,itp,itp.itp_1.Light,0.001743896,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,itp,itp.itp_1.Light,0.001995877,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,itp,itp.itp_1.Light,0.001408079,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,itp,itp.itp_1.Light,0.000781205,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,itp,itp.itp_1.Light,0.002295409,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,lac-L,lac-L.lac-L_1.Light,0.162755236,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,lac-L,lac-L.lac-L_1.Light,0.279887493,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,lac-L,lac-L.lac-L_1.Light,0.290088225,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,lac-L,lac-L.lac-L_1.Light,0.270070712,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,lac-L,lac-L.lac-L_1.Light,0.418871906,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,lac-L,lac-L.lac-L_1.Light,0.354861761,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,mal-L,mal-L.mal-L_1.Light,1.552004985,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,mal-L,mal-L.mal-L_1.Light,1.401312389,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,mal-L,mal-L.mal-L_1.Light,0.799210904,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,mal-L,mal-L.mal-L_1.Light,1.558928253,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,mal-L,mal-L.mal-L_1.Light,1.657642791,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,mal-L,mal-L.mal-L_1.Light,0.993335406,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,malcoa,malcoa.malcoa_1.Light,,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-2,0,malcoa,malcoa.malcoa_1.Light,,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-3,0,malcoa,malcoa.malcoa_1.Light,11.21292488,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-4,0,malcoa,malcoa.malcoa_1.Light,,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-5,0,malcoa,malcoa.malcoa_1.Light,,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-6,0,malcoa,malcoa.malcoa_1.Light,15.69355056,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-1,0,met-L,met-L.met-L_1.Light,0.018672878,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,met-L,met-L.met-L_1.Light,0.018924045,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,met-L,met-L.met-L_1.Light,0.016054119,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,met-L,met-L.met-L_1.Light,0.015810749,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,met-L,met-L.met-L_1.Light,0.018263264,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,met-L,met-L.met-L_1.Light,0.016492923,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,mmal,mmal.mmal_1.Light,0.003321722,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,mmal,mmal.mmal_1.Light,0.003553067,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,mmal,mmal.mmal_1.Light,0.004493718,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,mmal,mmal.mmal_1.Light,0.002124675,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,mmal,mmal.mmal_1.Light,0.003447357,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,mmal,mmal.mmal_1.Light,0.004210882,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,nad,nad.nad_1.Light,0.446334653,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,nad,nad.nad_1.Light,0.36673965,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,nad,nad.nad_1.Light,0.400047586,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,nad,nad.nad_1.Light,0.369298223,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,nad,nad.nad_1.Light,0.428142564,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,nad,nad.nad_1.Light,0.402022974,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,nadh,nadh.nadh_1.Light,0.002071093,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,nadh,nadh.nadh_1.Light,0.002835045,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,nadh,nadh.nadh_1.Light,0.000450311,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,nadh,nadh.nadh_1.Light,0.002426921,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,nadh,nadh.nadh_1.Light,0.003812196,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,nadh,nadh.nadh_1.Light,0.000571535,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,nadp,nadp.nadp_1.Light,0.078157776,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,nadp,nadp.nadp_1.Light,0.06762238,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,nadp,nadp.nadp_1.Light,0.071129059,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,nadp,nadp.nadp_1.Light,0.089212821,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,nadp,nadp.nadp_1.Light,0.077744728,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,nadp,nadp.nadp_1.Light,0.08064987,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,nadph,nadph.nadph_1.Light,0.002279719,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,nadph,nadph.nadph_1.Light,0.002116654,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,nadph,nadph.nadph_1.Light,0.001341919,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,nadph,nadph.nadph_1.Light,0.002481855,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,nadph,nadph.nadph_1.Light,0.001675101,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,nadph,nadph.nadph_1.Light,0.002740632,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,pep,pep.pep_1.Light,0.031437348,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,pep,pep.pep_1.Light,0.0331433,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,pep,pep.pep_1.Light,0.032002889,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,pep,pep.pep_1.Light,0.034132617,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,pep,pep.pep_1.Light,0.033766168,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,pep,pep.pep_1.Light,0.028213093,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,phe-L,phe-L.phe-L_1.Light,0.010123762,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,phe-L,phe-L.phe-L_1.Light,0.009169298,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,phe-L,phe-L.phe-L_1.Light,0.009236712,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,phe-L,phe-L.phe-L_1.Light,0.012347913,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,phe-L,phe-L.phe-L_1.Light,0.011554842,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,phe-L,phe-L.phe-L_1.Light,0.010232949,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,phpyr,phpyr.phpyr_1.Light,0.778382261,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,phpyr,phpyr.phpyr_1.Light,0.748465608,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,phpyr,phpyr.phpyr_1.Light,0.477328367,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,phpyr,phpyr.phpyr_1.Light,0.713976278,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,phpyr,phpyr.phpyr_1.Light,0.595735392,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,phpyr,phpyr.phpyr_1.Light,0.430870881,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_1.Light,0.25589545,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_1.Light,0.286049558,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_1.Light,0.23107623,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_1.Light,0.257494322,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_1.Light,0.258916954,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_1.Light,0.230167824,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,prpp,prpp.prpp_1.Light,74.30257278,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-2,0,prpp,prpp.prpp_1.Light,45.66117781,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-3,0,prpp,prpp.prpp_1.Light,44.82750927,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-4,0,prpp,prpp.prpp_1.Light,64.77087358,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-5,0,prpp,prpp.prpp_1.Light,57.64818696,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-6,0,prpp,prpp.prpp_1.Light,41.39894723,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-1,0,r5p,r5p.r5p_1.Light,0.013100963,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,r5p,r5p.r5p_1.Light,0.012685641,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,r5p,r5p.r5p_1.Light,0.014629056,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,r5p,r5p.r5p_1.Light,0.011622485,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,r5p,r5p.r5p_1.Light,0.013481471,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,r5p,r5p.r5p_1.Light,0.016184799,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,ru5p-D,ru5p-D.ru5p-D_1.Light,0.002032332,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,ru5p-D,ru5p-D.ru5p-D_1.Light,,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,ru5p-D,ru5p-D.ru5p-D_1.Light,8.65E-05,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,ru5p-D,ru5p-D.ru5p-D_1.Light,,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,s7p,s7p.s7p_1.Light,0.027112638,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,s7p,s7p.s7p_1.Light,0.028999979,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,s7p,s7p.s7p_1.Light,0.061884839,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,s7p,s7p.s7p_1.Light,0.037620056,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,s7p,s7p.s7p_1.Light,0.030468307,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,s7p,s7p.s7p_1.Light,0.083761436,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,ser-L,ser-L.ser-L_1.Light,0.040479097,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,ser-L,ser-L.ser-L_1.Light,0.067500485,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,ser-L,ser-L.ser-L_1.Light,0.075532531,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,ser-L,ser-L.ser-L_1.Light,0.095813538,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,ser-L,ser-L.ser-L_1.Light,0.089332382,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,ser-L,ser-L.ser-L_1.Light,0.11669513,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,skm,skm.skm_1.Light,0.001638104,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,skm,skm.skm_1.Light,0.002110762,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,skm,skm.skm_1.Light,0.00235327,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,skm,skm.skm_1.Light,0.001877702,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,skm,skm.skm_1.Light,0.003032596,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,skm,skm.skm_1.Light,0.002532805,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,succ,succ.succ_1.Light,0.166362864,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,succ,succ.succ_1.Light,0.190422714,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,succ,succ.succ_1.Light,0.2601819,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,succ,succ.succ_1.Light,0.168691439,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,succ,succ.succ_1.Light,0.221607201,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,succ,succ.succ_1.Light,0.26055407,mM,t
rpomut02,OxicRpoBE546V_Broth-1,0,succoa,succoa.succoa_1.Light,,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-2,0,succoa,succoa.succoa_1.Light,,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-3,0,succoa,succoa.succoa_1.Light,,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-4,0,succoa,succoa.succoa_1.Light,,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-5,0,succoa,succoa.succoa_1.Light,,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-6,0,succoa,succoa.succoa_1.Light,4.109641242,height_ratio,t
rpomut02,OxicRpoBE546V_Broth-1,0,thr-L,thr-L.thr-L_1.Light,0.194144898,mM,t
rpomut02,OxicRpoBE546V_Broth-2,0,thr-L,thr-L.thr-L_1.Light,0.256405297,mM,t
rpomut02,OxicRpoBE546V_Broth-3,0,thr-L,thr-L.thr-L_1.Light,0.237128871,mM,t
rpomut02,OxicRpoBE546V_Broth-4,0,thr-L,thr-L.thr-L_1.Light,0.172468449,mM,t
rpomut02,OxicRpoBE546V_Broth-5,0,thr-L,thr-L.thr-L_1.Light,0.320391234,mM,t
rpomut02,OxicRpoBE546V_Broth-6,0,thr-L,thr-L.thr-L_1.Light,0.277751967,mM,t
