Index,Sample Index,Original Filename,Sample Name,Sample Name Original,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height,Comment,Use_Calculated_Concentration
7542,23,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup03.wiff (sample 3),41780.5270833333_140521_SST01,140521_SST01,,,Standard,5/21/2014 12:39,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,nadp.nadp_1.Light,282,,,742.0 / 620.0,763.0 / 635.0,nadp.nadp_1.Heavy,nadp,uM,FALSE,FALSE,Accuracy,,,0,1,0,14.2,14.2,Valley,N/A,92530.94926,N/A,92530.94926,N/A,N/A,8571.817534,N/A,8571.817534,N/A,N/A,10.79478756,N/A,10.79478756,N/A,8385,102,0.861593391,N/A,14.23783734,N/A,14.12063333,N/A,14.54893333,N/A,0.4283,N/A,0.16529064,N/A,77.8303509,N/A,0.00919372,N/A,FALSE,N/A,TRUE,N/A,N/A,14.13003845,14.54893333,0.418894885,14.13851288,14.54893333,0.410420458,183.9992784,2.49406865,4.435759573,1,N/A,36,15,,FALSE
7544,23,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup03.wiff (sample 3),41780.5270833333_140521_SST01,140521_SST01,,,Standard,5/21/2014 12:39,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,pep.pep_1.Light,284,,,167.0 / 79.0,170.0 / 79.0,pep.pep_1.Heavy,pep,uM,FALSE,FALSE,Accuracy,,,0,1,0,14.2,14.2,Baseline,Baseline,2664952.58,981.068,2664952.58,981.068,2716.379068,258888.3904,607,258888.3904,607,426.5047618,10.29382807,1.616257002,10.29382807,1.616257002,247162,607,1,0.132406695,14.23028419,14.18210007,14.09476667,14.14711667,14.86146667,14.20105,0.7667,0.053933333,0.119505273,0.026941873,119.5476861,3.840662965,0.052713835,0,FALSE,1.003397531,TRUE,<2 points,N/A,14.13426438,14.8562925,0.722028129,14.14167917,14.71128504,0.569605872,17799.66088,4.526692057,6.874281933,1,N/A,66,11,,FALSE
7552,23,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup03.wiff (sample 3),41780.5270833333_140521_SST01,140521_SST01,,,Standard,5/21/2014 12:39,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,fad.fad_1.Light,292,,,784.0 / 437.0,811.0 / 454.0,fad.fad_1.Heavy,fad,uM,FALSE,FALSE,Accuracy,,,0,1,0,15,15,Valley,N/A,35324300.4,N/A,35324300.4,N/A,N/A,4241200.894,N/A,4241200.894,N/A,N/A,8.328843948,N/A,8.328843948,N/A,4240884,118,1,N/A,15.35534086,N/A,14.89421667,N/A,15.61398333,N/A,0.719766667,N/A,0.115824895,N/A,4067.575072,N/A,7.37E-05,N/A,FALSE,N/A,TRUE,N/A,N/A,15.15701525,15.49479056,0.337775312,15.19550066,15.47582276,0.280322101,-434.3011811,0.855265584,0.763224224,1,N/A,56,11,,FALSE
7573,23,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup03.wiff (sample 3),41780.5270833333_140521_SST01,140521_SST01,,,Standard,5/21/2014 12:39,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,Accuracy,,,0,1,0,16,16,Valley,Valley,320738.7012,8361.9805,320738.7012,8361.9805,38.35678655,20053.53493,1202,20053.53493,1202,16.68347332,15.99412285,6.956722546,15.99412285,6.956722546,18903,1311,1,0.318545055,15.79305295,16.03527165,15.67613333,15.9417,16.70696667,16.1177,1.030833333,0.176,0.133655313,0.08128759,56.45364235,12.60759864,0.02097395,0,FALSE,0.984894631,TRUE,<2 points,N/A,15.6854405,16.70696667,1.02152617,15.69324609,16.69133306,0.998086972,408.0211843,4.371992048,8.155033105,1,N/A,71,10,,FALSE
7585,23,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup03.wiff (sample 3),41780.5270833333_140521_SST01,140521_SST01,,,Standard,5/21/2014 12:39,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,phpyr.phpyr_1.Light,325,,,163.0 / 91.0,172.0 / 98.0,phpyr.phpyr_1.Heavy,phpyr,uM,FALSE,FALSE,Accuracy,,,0,1,0,16.2,16.2,Baseline,Baseline,1147596.911,3343.022,1147596.911,3343.022,343.2812919,81605.13716,1103,81605.13716,1103,73.98471184,14.0628023,3.030844968,14.0628023,3.030844968,81258,1765,1,0.478084414,15.96004836,15.73329496,15.645,15.70701667,16.69276667,15.80226667,1.047766667,0.09525,0.197606768,0.071261746,267.7897652,4.527897491,0.006310877,0,FALSE,1.014412328,TRUE,<2 points,N/A,15.7404471,16.31853971,0.578092607,15.77699496,16.22619934,0.449204379,491.5216492,1.17465281,1.143951489,1,N/A,72,15,,FALSE
7588,23,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup03.wiff (sample 3),41780.5270833333_140521_SST01,140521_SST01,,,Standard,5/21/2014 12:39,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,accoa.accoa_1.Light,328,,,808.0 / 79.0,831.0 / 79.0,accoa.accoa_1.Heavy,accoa,uM,FALSE,FALSE,Accuracy,,,0,1,0,16.6,16.6,Valley,Valley,1379099.863,65723.78905,1379099.863,65723.78905,20.98326775,125545.5934,6901.275936,125545.5934,6901.275936,18.19164956,10.9848528,9.523425762,10.9848528,9.523425762,123790,6690,1,1,16.62823424,16.62835286,16.43753333,16.4801,17.10086667,16.85486667,0.663333333,0.374766667,0.139149378,0.137161694,403.6341422,67.1199861,0.007086379,0.022895824,FALSE,0.999992867,TRUE,<2 points,N/A,16.5229245,17.10086667,0.577942169,16.53384017,16.94140078,0.40756061,1341.201585,3.40330993,4.508084579,1,N/A,54,11,,FALSE
7712,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,arg-L.arg-L_1.Light,122,,,173.0 / 131.0,179.0 / 136.0,arg-L.arg-L_1.Heavy,arg-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.7,0.7,Baseline,Baseline,12958629.52,2871.511,12958629.52,2871.511,4512.826008,1286985.123,460.0084775,1286985.123,460.0084775,2797.742185,10.0689816,6.242300176,10.0689816,6.242300176,1283636,448,1,1,0.654071242,0.797865282,0.54815,0.686833333,1.175683333,0.881466667,0.627533333,0.194633333,0.194508204,0.125940532,509.3519277,4.904400206,0.001739725,0.210865679,FALSE,0.819776543,TRUE,<2 points,N/A,0.568081197,0.871261557,0.303180361,0.574323857,0.852077859,0.277754003,3567.937958,2.694035971,4.552176996,1,N/A,72,32,,FALSE
7713,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,orn.orn_1.Light,123,,,131.0 / 85.0,179.0 / 136.0,arg-L.arg-L_1.Heavy,orn,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.7,0.7,Valley,Baseline,161552.4257,2871.511,161552.4257,2871.511,56.26042375,17606.62106,460.0084775,17606.62106,460.0084775,38.27455781,9.17566324,6.242300176,9.17566324,6.242300176,17387,448,0.65631536,1,0.655515712,0.797865282,0.5672,0.686833333,0.801616667,0.881466667,0.234416667,0.194633333,0.1884526,0.125940532,54.7539965,4.904400206,0.007776224,0.210865679,FALSE,0.821586961,TRUE,<2 points,N/A,0.57150815,0.801616667,0.230108516,0.576034086,0.801616667,0.225582581,584.0584058,2.177332153,3.668908449,1,N/A,39,31,,FALSE
7714,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,his-L.his-L_1.Light,124,Change RT to 1.0,Change RT to 1.0,154.0 / 137.0,160.0 / 143.0,his-L.his-L_1.Heavy,his-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.88,0.88,Baseline,Baseline,24763030.38,1515.8885,24763030.38,1515.8885,16335.65423,1664457.034,351.6064287,1664457.034,351.6064287,4733.864055,14.87754257,4.311321911,14.87754257,4.311321911,1608521,474,1,0.494219231,0.92860566,1.019656907,0.726416667,0.946166667,1.492616667,1.082016667,0.7662,0.13585,0.226173825,0.098743459,129.6262123,7.363521904,0.043523503,0.150736721,FALSE,0.910704036,TRUE,<2 points,N/A,0.783057944,1.422241027,0.639183084,0.791625135,1.317093323,0.525468188,94548.42078,1.805003088,2.118662299,1,N/A,58,20,,FALSE
7716,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,asn-L.asn-L_1.Light,126,,,131.0 / 114.0,135.0 / 118.0,asn-L.asn-L_1.Heavy,asn-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.92,0.92,Baseline,Baseline,9198180.104,3836.5705,9198180.104,3836.5705,2397.500607,1124243.56,1081.316724,1124243.56,1081.316724,1039.698671,8.181661365,3.548054345,8.181661365,3.548054345,1124318,1783,1,0.729615176,0.881704546,0.822233238,0.726416667,0.779116667,1.259383333,0.881466667,0.532966667,0.10235,0.123337136,0.075145636,387.0261395,3.095677409,0.002439863,0.253394768,FALSE,1.072329,TRUE,<2 points,N/A,0.797756632,1.064789959,0.267033327,0.804390331,1.041416803,0.237026472,-5146.663331,2.192630612,3.368372989,1,N/A,42,12,,FALSE
7718,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,ser-L.ser-L_1.Light,128,,,104.0 / 74.0,107.0 / 76.0,ser-L.ser-L_1.Heavy,ser-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.92,0.92,Baseline,Baseline,5437157.119,458.3625,5437157.119,458.3625,11862.1334,783535.6335,274,783535.6335,274,2859.6191,6.939259539,1.672855839,6.939259539,1.672855839,780516,274,1,0.282637985,0.87091873,0.783311165,0.736466667,0.757583333,1.175683333,0.824433333,0.439216667,0.06685,0.117067023,0.053874029,324.5418912,5.44778723,0.003763709,0,FALSE,1.11184261,TRUE,<2 points,N/A,0.79786169,1.055859997,0.257998307,0.80525266,1.028498994,0.223246334,6714.226084,2.122104629,3.180851228,1,N/A,35,11,,FALSE
7720,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,citr-L.citr-L_1.Light,130,,,174.0 / 131.0,180.0 / 136.0,citr-L.citr-L_1.Heavy,citr-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.93,0.93,Baseline,Baseline,4605259.947,6010.0465,4605259.947,6010.0465,766.2602855,656069.0424,1378.876957,656069.0424,1378.876957,475.7995547,7.019474551,4.358653227,7.019474551,4.358653227,651574,17934,1,0.278328853,0.883467882,0.788682213,0.779116667,0.686833333,1.190833333,0.835833333,0.411716667,0.149,0.11615664,0.097704053,128.3496863,4.692167085,0.023261271,0.101531902,FALSE,1.120182334,TRUE,<2 points,N/A,0.802773897,1.059743682,0.256969784,0.813281941,1.034881264,0.221599323,-37066.75303,2.299460528,3.884478764,1,N/A,32,11,,FALSE
7721,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,gln-L.gln-L_1.Light,131,,,145.0 / 127.0,150.0 / 132.0,gln-L.gln-L_1.Heavy,gln-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.93,0.93,Valley,Baseline,7408925.074,4052.0995,7408925.074,4052.0995,1828.416374,989149.2747,747.1313826,989149.2747,747.1313826,1323.929496,7.490199167,5.423543428,7.490199167,5.423543428,986037,1687,1,1,0.872754885,0.805967853,0.757583333,0.736466667,1.175683333,0.9062,0.4181,0.169733333,0.131429984,0.146721809,368.5139752,4.290079605,0.003453393,0.093691687,FALSE,1.082865627,TRUE,<2 points,N/A,0.795601553,1.06151599,0.265914437,0.803261073,1.027350419,0.224089346,8170.104907,2.108810371,3.045742658,1,N/A,33,13,,FALSE
7725,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,Lcystin.Lcystin_1.Light,135,,,239.0 / 120.0,245.0 / 123.0,Lcystin.Lcystin_1.Heavy,Lcystin,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.94,0.94,Baseline,Baseline,1275254.438,87260.862,1275254.438,87260.862,14.61427733,117053.2029,10249.40996,117053.2029,10249.40996,11.42048209,10.8946565,8.51374492,10.8946565,8.51374492,113482,9649,1,1,0.917828083,0.885934172,0.779116667,0.726416667,1.4401,1.0523,0.660983333,0.325883333,0.1682273,0.176177849,124.8843224,35.55887566,0.026449511,0.098347125,FALSE,1.036000316,TRUE,<2 points,N/A,0.81718149,1.276702689,0.459521199,0.82478131,1.197052771,0.372271461,4683.930508,3.035741072,4.467717008,1,N/A,49,16,,FALSE
7726,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,thr-L.thr-L_1.Light,136,,,118.0 / 74.0,122.0 / 76.0,thr-L.thr-L_1.Heavy,thr-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.94,0.94,Baseline,Baseline,15402956.81,1030.284,15402956.81,1030.284,14950.20481,1969359.291,594.2398224,1969359.291,594.2398224,3314.081649,7.821303552,1.733784848,7.821303552,1.733784848,1965078,648,1,0.275468756,0.895842112,0.892866667,0.726416667,0.87005,1.378583333,0.960116667,0.652166667,0.090066667,0.122218949,0.020413238,517.1564172,5.711059935,0.002083926,0.121163203,FALSE,1.003332464,TRUE,<2 points,N/A,0.810336869,1.082501299,0.27216443,0.818487814,1.05470423,0.236216416,6292.869921,1.913153414,2.750725933,1,N/A,50,12,,FALSE
7732,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,met-L.met-L_1.Light,142,,,148.0 / 47.0,153.0 / 48.0,met-L.met-L_1.Heavy,met-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,1.22,1.22,Baseline,N/A,12759510.8,N/A,12759510.8,N/A,N/A,1694815.995,N/A,1694815.995,N/A,N/A,7.528552264,N/A,7.528552264,N/A,1691523,0,1,N/A,1.170031257,N/A,0.98485,N/A,1.5934,N/A,0.60855,N/A,0.115253139,N/A,525.3578621,N/A,0.002631554,N/A,FALSE,N/A,TRUE,N/A,N/A,1.069611425,1.356699937,0.287088512,1.082298515,1.324979792,0.242681277,7328.896557,1.927495332,2.927846432,1,N/A,44,10,,FALSE
7749,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,adn.adn_1.Light,159,,,265.9 / 134.0,276.0 / 139.0,adn.adn_1.Heavy,adn,uM,FALSE,FALSE,Accuracy,,,0,1,0,2,2,Baseline,Baseline,25620067.46,1315.368,25620067.46,1315.368,19477.4903,3084542.662,368.0005528,3084542.662,368.0005528,8381.896816,8.305953353,3.574364196,8.305953353,3.574364196,3080780,331,1,0.942641445,2.187023661,1.950962163,1.926566667,1.895983333,2.604683333,2.016583333,0.678116667,0.1206,0.121594265,0.084513705,1299.042105,4.137500536,0.001377838,0.152173684,FALSE,1.120997476,TRUE,<2 points,N/A,2.042581387,2.371901951,0.329320564,2.073980548,2.342779582,0.268799034,6267.358124,1.275263715,1.750721878,1,N/A,66,15,,FALSE
7754,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,glu-L.glu-L_1.Light,164,,,146.0 / 128.0,136.0 / 91.0,asp-L.asp-L_1.Heavy,glu-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,2.3,2.3,Baseline,Baseline,30710775.46,1110.2665,30710775.46,1110.2665,27660.72421,3327683.979,467.441913,3327683.979,467.441913,7118.925124,9.228873791,2.375196723,9.228873791,2.375196723,3326753,537,1,0.169058087,2.475479765,2.215854258,2.217666667,2.1717,3.22395,2.267533333,1.006283333,0.095833333,0.125924036,0.040855862,4635.195335,4.931546707,0.000250925,0.254577086,FALSE,1.117167231,TRUE,<2 points,N/A,2.334228616,2.700946634,0.366718018,2.351387287,2.651684273,0.300296986,829.7861769,1.431321289,1.706693895,1,N/A,99,12,,FALSE
7765,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,lac-L.lac-L_1.Light,175,,,89.0 / 43.0,92.0 / 45.0,lac-L.lac-L_1.Heavy,lac-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,3.3,3.3,Baseline,Baseline,10018529.34,3137.7525,10018529.34,3137.7525,3192.899803,777051.0256,852.4653465,777051.0256,852.4653465,911.5338573,12.89301347,3.680797715,12.89301347,3.680797715,761278,866,1,0.390168095,3.471672596,3.627996972,3.182416667,3.569266667,4.445116667,3.680366667,1.2627,0.1111,0.171492899,0.087419197,477.9406719,4.323541349,0.017015614,0.339016713,FALSE,0.956911657,TRUE,<2 points,N/A,3.283933145,3.824445074,0.540511929,3.308923089,3.729494437,0.420571348,10471.21248,1.467053405,1.641333333,1,N/A,136,21,,FALSE
7771,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,nad.nad_1.Light,181,,,662.0 / 540.0,683.0 / 555.0,nad.nad_1.Heavy,nad,uM,FALSE,FALSE,Accuracy,,,0,1,0,4.3,4.3,Valley,Baseline,3755805.589,367.836,3755805.589,367.836,10210.5438,247018.1288,290,247018.1288,290,851.786651,15.20457469,1.2684,15.20457469,1.2684,246826,406,1,0.245314766,4.451023286,4.252733333,3.965016667,4.231666667,5.179316667,4.28465,1.2143,0.052983333,0.193358566,0.017513889,1329.471146,5.832638558,0.000190193,0,FALSE,1.046626472,TRUE,<2 points,N/A,4.164061718,4.838623642,0.674561924,4.205062328,4.761811367,0.556749039,-38.6898806,1.251405982,1.436314498,1,N/A,106,19,,FALSE
7773,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,pyr.pyr_1.Light,183,,,87.0 / 43.0,90.0 / 45.0,pyr.pyr_1.Heavy,pyr,uM,FALSE,FALSE,Accuracy,,,0,1,0,4.4,4.4,Baseline,Baseline,588665.2415,1640.7885,588665.2415,1640.7885,358.7697266,37850.13823,462.6030832,37850.13823,462.6030832,81.81990048,15.55252554,3.546860277,15.55252554,3.546860277,37233,647,1,1,4.494225897,4.060426502,4.176883333,4.0072,4.976516667,4.096933333,0.799633333,0.089733333,0.220945906,0.077133403,99.344776,3.429334556,0.021743646,0.127539141,FALSE,1.106835918,TRUE,<2 points,N/A,4.205977277,4.865751085,0.659773807,4.258283018,4.824408949,0.566125931,1029.221727,1.155176519,1.426944124,1,N/A,69,20,,FALSE
7779,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,g6p.g6p_1.Light,189,,,259.0 / 199.0,265.0 / 203.0,g6p.g6p_1.Heavy,g6p,uM,FALSE,FALSE,Accuracy,,,0,1,0,4.69,6,Valley,Baseline,4113802.743,1859.0065,4113802.743,1859.0065,2212.903905,166933.7381,682.3801988,166933.7381,682.3801988,244.634499,24.64332729,2.724297251,24.64332729,2.724297251,164772,889,1,0.399679806,4.692300392,6.183967253,4.389216667,6.16135,5.464116667,6.2435,1.0749,0.08215,0.33347075,0.070323109,127.1997094,3.549393853,0.001683463,0.464550408,TRUE,0.758784806,TRUE,<2 points,N/A,4.447071281,5.464116667,1.017045386,4.474190664,5.464116667,0.989926003,-261.444636,2.575945522,4.813086413,1,N/A,90,28,,FALSE
7781,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,r5p.r5p_1.Light,191,,,229.0 / 97.0,234.0 / 97.0,r5p.r5p_1.Heavy,r5p,uM,FALSE,FALSE,Accuracy,,,0,1,0,4.72,6,Valley,Baseline,791072.0794,470.7735,791072.0794,470.7735,1680.366629,35061.94216,190,35061.94216,190,184.5365377,22.56212949,2.477755263,22.56212949,2.477755263,36828,254,0.96137102,0.224052015,4.716344784,6.122389219,4.528916667,6.089183333,5.5846,6.15105,1.055683333,0.061866667,0.333396727,0.046432283,65.7760812,3.672698671,0.009963093,0,TRUE,0.770343834,TRUE,<2 points,N/A,4.534176991,5.537730871,1.00355388,4.539288448,5.575991113,1.036702665,330.8997819,3.366733981,6.202914569,1,N/A,89,29,,FALSE
7785,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,glyc3p.glyc3p_1.Light,195,,,171.0 / 79.0,174.0 / 79.0,glyc3p.glyc3p_1.Heavy,glyc3p,uM,FALSE,FALSE,Accuracy,,,0,1,0,5.18,6.5,Valley,Baseline,4964881.106,806.778,4964881.106,806.778,6153.96194,186417.4578,504,186417.4578,504,369.8759084,26.63313385,1.60075,26.63313385,1.60075,185698,567,1,0.181858203,5.175892525,6.413930952,4.808966667,6.38865,6.130433333,6.449233333,1.321466667,0.060583333,0.39411839,0.024466667,297.220137,5.806895508,0.012401411,0,TRUE,0.806976652,TRUE,<2 points,N/A,4.897990506,6.130433333,1.232442828,4.921141739,5.988615376,1.067473637,1749.449708,2.79432341,4.408354799,1,N/A,118,35,,FALSE
7789,24,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140521_SystemWarmup04.wiff (sample 2),41781.4125_140521_SST01,140521_SST01,,,Standard,5/22/2014 9:54,1,1,46,1,10,BOP5500QTRAP\Administrator,140521_McCloskey2013.dam,FALSE,g1p.g1p_1.Light,199,,,259.0 / 241.0,265.0 / 247.0,g1p.g1p_1.Heavy,g1p,uM,FALSE,FALSE,Accuracy,,,0,1,0,5.45,7,Valley,Baseline,13868892.86,10294.247,13868892.86,10294.247,1347.246949,488794.683,2331.641529,488794.683,2331.641529,209.6354336,28.37365737,4.415021293,28.37365737,4.415021293,489758,2067,1,0.779740991,5.449198864,7.200457726,5.130683333,7.122966667,6.804833333,7.249383333,1.67415,0.126416667,0.385608432,0.088919459,387.5442859,3.889958187,0.021759546,0.782281486,TRUE,0.756785064,TRUE,<2 points,N/A,5.186998501,6.769727348,1.582728847,5.218141899,6.479826119,1.261684221,6353.045057,2.855693062,4.129323753,1,N/A,159,37,,FALSE
