"id","experiment_id","sample_name","sample_id","component_group_name","component_name","calculated_concentration","calculated_concentration_units","used_","comment_"
39782,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-2","140503_0_OxicWTEcoliGlcM9_Broth-2","imp","imp.imp_1.Light",0.034123135,"mM",t,""
39869,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-3","140503_0_OxicWTEcoliGlcM9_Broth-3","imp","imp.imp_1.Light",0.106714683,"mM",t,""
39952,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-4","140503_0_OxicWTEcoliGlcM9_Broth-4","imp","imp.imp_1.Light",0.02481457,"mM",t,""
40036,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-5","140503_0_OxicWTEcoliGlcM9_Broth-5","imp","imp.imp_1.Light",0.036311593,"mM",t,""
40124,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-6","140503_0_OxicWTEcoliGlcM9_Broth-6","imp","imp.imp_1.Light",0.145347869,"mM",t,""
40288,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-1","140523_0_OxicRph-pyrE82GlcM9_Broth-1","imp","imp.imp_1.Light",,"mM",t,""
40366,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-2","140523_0_OxicRph-pyrE82GlcM9_Broth-2","imp","imp.imp_1.Light",0.01773658,"mM",t,""
40450,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-3","140523_0_OxicRph-pyrE82GlcM9_Broth-3","imp","imp.imp_1.Light",0.017878581,"mM",t,""
40532,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-4","140523_0_OxicRph-pyrE82GlcM9_Broth-4","imp","imp.imp_1.Light",,"mM",t,""
40611,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-5","140523_0_OxicRph-pyrE82GlcM9_Broth-5","imp","imp.imp_1.Light",0.01273056,"mM",t,""
40694,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-6","140523_0_OxicRph-pyrE82GlcM9_Broth-6","imp","imp.imp_1.Light",0.017591869,"mM",t,""
40852,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Filtrate-4","140523_0_OxicRph-pyrE82GlcM9_Filtrate-4","imp","imp.imp_1.Light",,"mM",t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4"
37867,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-1","140503_0_OxicRpoBE546VGlcM9_Broth-1","ins","ins.ins_1.Light",0.002227983,"mM",t,""
37950,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-2","140503_0_OxicRpoBE546VGlcM9_Broth-2","ins","ins.ins_1.Light",0.002157061,"mM",t,""
38038,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-3","140503_0_OxicRpoBE546VGlcM9_Broth-3","ins","ins.ins_1.Light",0.001415574,"mM",t,""
38125,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-4","140503_0_OxicRpoBE546VGlcM9_Broth-4","ins","ins.ins_1.Light",0.002366342,"mM",t,""
38208,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-5","140503_0_OxicRpoBE546VGlcM9_Broth-5","ins","ins.ins_1.Light",0.002050581,"mM",t,""
38296,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-6","140503_0_OxicRpoBE546VGlcM9_Broth-6","ins","ins.ins_1.Light",0.00210471,"mM",t,""
38361,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Filtrate-1","140503_0_OxicRpoBE546VGlcM9_Filtrate-1","ins","ins.ins_1.Light",0.000646442,"mM",t,""
38408,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Filtrate-4","140503_0_OxicRpoBE546VGlcM9_Filtrate-4","ins","ins.ins_1.Light",0.000660395,"mM",t,""
39083,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-1","140503_0_OxicRpoBE672KGlcM9_Broth-1","ins","ins.ins_1.Light",0.001636511,"mM",t,""
39171,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-2","140503_0_OxicRpoBE672KGlcM9_Broth-2","ins","ins.ins_1.Light",0.001554093,"mM",t,""
39260,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-3","140503_0_OxicRpoBE672KGlcM9_Broth-3","ins","ins.ins_1.Light",0.004179283,"mM",t,""
39348,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-4","140503_0_OxicRpoBE672KGlcM9_Broth-4","ins","ins.ins_1.Light",0.00242032,"mM",t,""
39435,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-5","140503_0_OxicRpoBE672KGlcM9_Broth-5","ins","ins.ins_1.Light",0.002304125,"mM",t,""
39523,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-6","140503_0_OxicRpoBE672KGlcM9_Broth-6","ins","ins.ins_1.Light",0.003892865,"mM",t,""
39587,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Filtrate-1","140503_0_OxicRpoBE672KGlcM9_Filtrate-1","ins","ins.ins_1.Light",0.00059914,"mM",t,""
39632,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Filtrate-4","140503_0_OxicRpoBE672KGlcM9_Filtrate-4","ins","ins.ins_1.Light",0.000649176,"mM",t,""
38476,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1","ins","ins.ins_1.Light",0.001475015,"mM",t,""
38561,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2","ins","ins.ins_1.Light",0.012879529,"mM",t,""
38647,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3","ins","ins.ins_1.Light",0.002132263,"mM",t,""
38734,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4","ins","ins.ins_1.Light",0.001717289,"mM",t,""
38819,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5","ins","ins.ins_1.Light",0.011880526,"mM",t,""
38904,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6","ins","ins.ins_1.Light",0.00219971,"mM",t,""
38969,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Filtrate-1","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Filtrate-1","ins","ins.ins_1.Light",0.000638788,"mM",t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4"
39013,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Filtrate-4","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Filtrate-4","ins","ins.ins_1.Light",0.000638788,"mM",t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4"
39700,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-1","140503_0_OxicWTEcoliGlcM9_Broth-1","ins","ins.ins_1.Light",0.001110126,"mM",t,""
39783,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-2","140503_0_OxicWTEcoliGlcM9_Broth-2","ins","ins.ins_1.Light",0.001357445,"mM",t,""
39870,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-3","140503_0_OxicWTEcoliGlcM9_Broth-3","ins","ins.ins_1.Light",0.001094757,"mM",t,""
39953,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-4","140503_0_OxicWTEcoliGlcM9_Broth-4","ins","ins.ins_1.Light",0.001136454,"mM",t,""
40037,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-5","140503_0_OxicWTEcoliGlcM9_Broth-5","ins","ins.ins_1.Light",0.001423484,"mM",t,""
40125,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-6","140503_0_OxicWTEcoliGlcM9_Broth-6","ins","ins.ins_1.Light",0.001194252,"mM",t,""
40186,"rpomut02","140503_0_OxicWTEcoliGlcM9_Filtrate-1","140503_0_OxicWTEcoliGlcM9_Filtrate-1","ins","ins.ins_1.Light",0.000875647,"mM",t,""
40226,"rpomut02","140503_0_OxicWTEcoliGlcM9_Filtrate-4","140503_0_OxicWTEcoliGlcM9_Filtrate-4","ins","ins.ins_1.Light",0.000944177,"mM",t,""
40289,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-1","140523_0_OxicRph-pyrE82GlcM9_Broth-1","ins","ins.ins_1.Light",,"mM",t,""
40367,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-2","140523_0_OxicRph-pyrE82GlcM9_Broth-2","ins","ins.ins_1.Light",0.001559161,"mM",t,""
40451,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-3","140523_0_OxicRph-pyrE82GlcM9_Broth-3","ins","ins.ins_1.Light",0.002699973,"mM",t,""
40533,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-4","140523_0_OxicRph-pyrE82GlcM9_Broth-4","ins","ins.ins_1.Light",,"mM",t,""
40612,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-5","140523_0_OxicRph-pyrE82GlcM9_Broth-5","ins","ins.ins_1.Light",0.001618217,"mM",t,""
40695,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-6","140523_0_OxicRph-pyrE82GlcM9_Broth-6","ins","ins.ins_1.Light",0.002639801,"mM",t,""
40776,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Filtrate-1","140523_0_OxicRph-pyrE82GlcM9_Filtrate-1","ins","ins.ins_1.Light",0.000638788,"mM",t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4"
40853,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Filtrate-4","140523_0_OxicRph-pyrE82GlcM9_Filtrate-4","ins","ins.ins_1.Light",0.000638788,"mM",t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4"
37868,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-1","140503_0_OxicRpoBE546VGlcM9_Broth-1","itp","itp.itp_1.Light",0.001922652,"mM",t,""
37951,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-2","140503_0_OxicRpoBE546VGlcM9_Broth-2","itp","itp.itp_1.Light",0.001743896,"mM",t,""
38039,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-3","140503_0_OxicRpoBE546VGlcM9_Broth-3","itp","itp.itp_1.Light",0.001995877,"mM",t,""
38126,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-4","140503_0_OxicRpoBE546VGlcM9_Broth-4","itp","itp.itp_1.Light",0.001408079,"mM",t,""
38209,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-5","140503_0_OxicRpoBE546VGlcM9_Broth-5","itp","itp.itp_1.Light",0.000781205,"mM",t,""
38297,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-6","140503_0_OxicRpoBE546VGlcM9_Broth-6","itp","itp.itp_1.Light",0.002295409,"mM",t,""
39084,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-1","140503_0_OxicRpoBE672KGlcM9_Broth-1","itp","itp.itp_1.Light",0.001970751,"mM",t,""
39172,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-2","140503_0_OxicRpoBE672KGlcM9_Broth-2","itp","itp.itp_1.Light",0.002651326,"mM",t,""
39261,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-3","140503_0_OxicRpoBE672KGlcM9_Broth-3","itp","itp.itp_1.Light",0.002225057,"mM",t,""
39349,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-4","140503_0_OxicRpoBE672KGlcM9_Broth-4","itp","itp.itp_1.Light",0.00126766,"mM",t,""
39436,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-5","140503_0_OxicRpoBE672KGlcM9_Broth-5","itp","itp.itp_1.Light",0.00195314,"mM",t,""
39524,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-6","140503_0_OxicRpoBE672KGlcM9_Broth-6","itp","itp.itp_1.Light",0.001411476,"mM",t,""
38477,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1","itp","itp.itp_1.Light",0.002342093,"mM",t,""
38562,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2","itp","itp.itp_1.Light",0.003769244,"mM",t,""
38648,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3","itp","itp.itp_1.Light",0.00247723,"mM",t,""
38735,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4","itp","itp.itp_1.Light",0.000919597,"mM",t,""
38820,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5","itp","itp.itp_1.Light",0.007539053,"mM",t,""
38905,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6","itp","itp.itp_1.Light",0.092386384,"mM",t,""
39701,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-1","140503_0_OxicWTEcoliGlcM9_Broth-1","itp","itp.itp_1.Light",0.002300646,"mM",t,""
39784,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-2","140503_0_OxicWTEcoliGlcM9_Broth-2","itp","itp.itp_1.Light",0.003134282,"mM",t,""
39871,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-3","140503_0_OxicWTEcoliGlcM9_Broth-3","itp","itp.itp_1.Light",0.0016174,"mM",t,""
39954,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-4","140503_0_OxicWTEcoliGlcM9_Broth-4","itp","itp.itp_1.Light",0.002295187,"mM",t,""
40038,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-5","140503_0_OxicWTEcoliGlcM9_Broth-5","itp","itp.itp_1.Light",0.003642947,"mM",t,""
40126,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-6","140503_0_OxicWTEcoliGlcM9_Broth-6","itp","itp.itp_1.Light",0.001072131,"mM",t,""
40368,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-2","140523_0_OxicRph-pyrE82GlcM9_Broth-2","itp","itp.itp_1.Light",0.00421575,"mM",t,""
40452,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-3","140523_0_OxicRph-pyrE82GlcM9_Broth-3","itp","itp.itp_1.Light",0.004932595,"mM",t,""
40613,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-5","140523_0_OxicRph-pyrE82GlcM9_Broth-5","itp","itp.itp_1.Light",0.003452835,"mM",t,""
40696,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-6","140523_0_OxicRph-pyrE82GlcM9_Broth-6","itp","itp.itp_1.Light",0.003192178,"mM",t,""
37904,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-1-10.0x","140503_0_OxicRpoBE546VGlcM9_Broth-1","lac-L","lac-L.lac-L_1.Light",0.403419149,"mM",t,""
37987,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-2-10.0x","140503_0_OxicRpoBE546VGlcM9_Broth-2","lac-L","lac-L.lac-L_1.Light",0.520551406,"mM",t,""
38076,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-3-10.0x","140503_0_OxicRpoBE546VGlcM9_Broth-3","lac-L","lac-L.lac-L_1.Light",0.530752138,"mM",t,""
38162,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-4-10.0x","140503_0_OxicRpoBE546VGlcM9_Broth-4","lac-L","lac-L.lac-L_1.Light",0.510734625,"mM",t,""
38245,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-5-10.0x","140503_0_OxicRpoBE546VGlcM9_Broth-5","lac-L","lac-L.lac-L_1.Light",0.659535819,"mM",t,""
38334,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-6-10.0x","140503_0_OxicRpoBE546VGlcM9_Broth-6","lac-L","lac-L.lac-L_1.Light",0.595525674,"mM",t,""
38386,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Filtrate-1-10.0x","140503_0_OxicRpoBE546VGlcM9_Filtrate-1","lac-L","lac-L.lac-L_1.Light",0.206085579,"mM",t,""
38432,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Filtrate-4-10.0x","140503_0_OxicRpoBE546VGlcM9_Filtrate-4","lac-L","lac-L.lac-L_1.Light",0.275242247,"mM",t,""
39121,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-1-10.0x","140503_0_OxicRpoBE672KGlcM9_Broth-1","lac-L","lac-L.lac-L_1.Light",0.351151803,"mM",t,""
39209,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-2-10.0x","140503_0_OxicRpoBE672KGlcM9_Broth-2","lac-L","lac-L.lac-L_1.Light",0.438756247,"mM",t,""
39297,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-3-10.0x","140503_0_OxicRpoBE672KGlcM9_Broth-3","lac-L","lac-L.lac-L_1.Light",0.468094016,"mM",t,""
39386,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-4-10.0x","140503_0_OxicRpoBE672KGlcM9_Broth-4","lac-L","lac-L.lac-L_1.Light",0.411172773,"mM",t,""
39473,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-5-10.0x","140503_0_OxicRpoBE672KGlcM9_Broth-5","lac-L","lac-L.lac-L_1.Light",0.506268515,"mM",t,""
39560,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Broth-6-10.0x","140503_0_OxicRpoBE672KGlcM9_Broth-6","lac-L","lac-L.lac-L_1.Light",0.476190536,"mM",t,""
39611,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Filtrate-1-10.0x","140503_0_OxicRpoBE672KGlcM9_Filtrate-1","lac-L","lac-L.lac-L_1.Light",0.592387227,"mM",t,""
39657,"rpomut02","140503_0_OxicRpoBE672KGlcM9_Filtrate-4-10.0x","140503_0_OxicRpoBE672KGlcM9_Filtrate-4","lac-L","lac-L.lac-L_1.Light",0.613069349,"mM",t,""
38514,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1-10.0x","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-1","lac-L","lac-L.lac-L_1.Light",1.071996993,"mM",t,""
38598,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2-10.0x","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-2","lac-L","lac-L.lac-L_1.Light",1.273337481,"mM",t,""
38685,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3-10.0x","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-3","lac-L","lac-L.lac-L_1.Light",0.526550625,"mM",t,""
38772,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4-10.0x","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-4","lac-L","lac-L.lac-L_1.Light",1.088300534,"mM",t,""
38856,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5-10.0x","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-5","lac-L","lac-L.lac-L_1.Light",1.086373529,"mM",t,""
38942,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6-10.0x","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Broth-6","lac-L","lac-L.lac-L_1.Light",0.524175091,"mM",t,""
38993,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Filtrate-1-10.0x","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Filtrate-1","lac-L","lac-L.lac-L_1.Light",0.452300975,"mM",t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4"
39037,"rpomut02","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Filtrate-4-10.0x","140503_0_OxicRpoBE672K-rph-pyrE82GlcM9_Filtrate-4","lac-L","lac-L.lac-L_1.Light",0.444346311,"mM",t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4"
39735,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-1-10.0x","140503_0_OxicWTEcoliGlcM9_Broth-1","lac-L","lac-L.lac-L_1.Light",1.066439566,"mM",t,""
39820,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-2-10.0x","140503_0_OxicWTEcoliGlcM9_Broth-2","lac-L","lac-L.lac-L_1.Light",0.72299239,"mM",t,""
39907,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-3-10.0x","140503_0_OxicWTEcoliGlcM9_Broth-3","lac-L","lac-L.lac-L_1.Light",0.461283643,"mM",t,""
39989,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-4-10.0x","140503_0_OxicWTEcoliGlcM9_Broth-4","lac-L","lac-L.lac-L_1.Light",1.088512078,"mM",t,""
40075,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-5-10.0x","140503_0_OxicWTEcoliGlcM9_Broth-5","lac-L","lac-L.lac-L_1.Light",0.848293994,"mM",t,""
40163,"rpomut02","140503_0_OxicWTEcoliGlcM9_Broth-6-10.0x","140503_0_OxicWTEcoliGlcM9_Broth-6","lac-L","lac-L.lac-L_1.Light",0.558032973,"mM",t,""
40209,"rpomut02","140503_0_OxicWTEcoliGlcM9_Filtrate-1-10.0x","140503_0_OxicWTEcoliGlcM9_Filtrate-1","lac-L","lac-L.lac-L_1.Light",1.034735518,"mM",t,""
40249,"rpomut02","140503_0_OxicWTEcoliGlcM9_Filtrate-4-10.0x","140503_0_OxicWTEcoliGlcM9_Filtrate-4","lac-L","lac-L.lac-L_1.Light",1.081396987,"mM",t,""
40322,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-1-10.0x","140523_0_OxicRph-pyrE82GlcM9_Broth-1","lac-L","lac-L.lac-L_1.Light",,"mM",t,""
40404,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-2-10.0x","140523_0_OxicRph-pyrE82GlcM9_Broth-2","lac-L","lac-L.lac-L_1.Light",0.84260435,"mM",t,""
40489,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-3-10.0x","140523_0_OxicRph-pyrE82GlcM9_Broth-3","lac-L","lac-L.lac-L_1.Light",0.721961846,"mM",t,""
40567,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-4-10.0x","140523_0_OxicRph-pyrE82GlcM9_Broth-4","lac-L","lac-L.lac-L_1.Light",,"mM",t,""
40649,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-5-10.0x","140523_0_OxicRph-pyrE82GlcM9_Broth-5","lac-L","lac-L.lac-L_1.Light",0.806391842,"mM",t,""
40733,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Broth-6-10.0x","140523_0_OxicRph-pyrE82GlcM9_Broth-6","lac-L","lac-L.lac-L_1.Light",0.816786892,"mM",t,""
40809,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Filtrate-1-10.0x","140523_0_OxicRph-pyrE82GlcM9_Filtrate-1","lac-L","lac-L.lac-L_1.Light",0.421696101,"mM",t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4"
40887,"rpomut02","140523_0_OxicRph-pyrE82GlcM9_Filtrate-4-10.0x","140523_0_OxicRph-pyrE82GlcM9_Filtrate-4","lac-L","lac-L.lac-L_1.Light",0.421696101,"mM",t,"Replaced with the average of 140503_0_OxicRpoBE546VGlcM9_Filtrate-1,140503_0_OxicRpoBE546VGlcM9_Filtrate-4,140503_0_OxicRpoBE672KGlcM9_Filtrate-1,140503_0_OxicRpoBE672KGlcM9_Filtrate-4"
37870,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-1","140503_0_OxicRpoBE546VGlcM9_Broth-1","malcoa","malcoa.malcoa_1.Light",4.197070685,"height_ratio",t,""
37953,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-2","140503_0_OxicRpoBE546VGlcM9_Broth-2","malcoa","malcoa.malcoa_1.Light",3.555373573,"height_ratio",t,""
38041,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-3","140503_0_OxicRpoBE546VGlcM9_Broth-3","malcoa","malcoa.malcoa_1.Light",16.25570219,"height_ratio",t,""
38128,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-4","140503_0_OxicRpoBE546VGlcM9_Broth-4","malcoa","malcoa.malcoa_1.Light",4.381231061,"height_ratio",t,""
38211,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-5","140503_0_OxicRpoBE546VGlcM9_Broth-5","malcoa","malcoa.malcoa_1.Light",4.249545523,"height_ratio",t,""
38299,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Broth-6","140503_0_OxicRpoBE546VGlcM9_Broth-6","malcoa","malcoa.malcoa_1.Light",20.73632787,"height_ratio",t,""
38363,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Filtrate-1","140503_0_OxicRpoBE546VGlcM9_Filtrate-1","malcoa","malcoa.malcoa_1.Light",4.565876049,"height_ratio",t,""
38410,"rpomut02","140503_0_OxicRpoBE546VGlcM9_Filtrate-4","140503_0_OxicRpoBE546VGlcM9_Filtrate-4","malcoa","malcoa.malcoa_1.Light",5.519678575,"height_ratio",t,""
