 Volume in drive C is Windows
 Volume Serial Number is C630-A71C
03/26/2014  02:21 PM             2,670 4_acon-C_173_EPI.txt
03/26/2014  02:23 PM             1,182 4_acon-C_174_EPI.txt
03/26/2014  02:24 PM             2,746 4_acon-C_175_EPI.txt
03/26/2014  02:25 PM             2,660 4_acon-C_176_EPI.txt
03/26/2014  02:07 PM             1,682 4_akg_145_EPI.txt
03/26/2014  02:51 PM             3,342 4_amp_346_EPI.txt
03/26/2014  02:52 PM             5,356 4_amp_347_EPI.txt
03/26/2014  02:53 PM             4,603 4_amp_348_EPI.txt
03/26/2014  02:03 PM             2,325 4_asp-L_132_EPI.txt
03/26/2014  02:05 PM             1,922 4_asp-L_133_EPI.txt
03/26/2014  02:54 PM             2,868 4_atp_506_EPI.txt
03/26/2014  02:55 PM             2,956 4_atp_507_EPI.txt
03/26/2014  02:56 PM             1,897 4_atp_508_EPI.txt
03/26/2014  03:00 PM             2,395 4_fad_784_EPI.txt
03/26/2014  03:01 PM             1,959 4_fad_785_EPI.txt
03/26/2014  02:48 PM             2,600 4_fdp_339_EPI.txt
03/26/2014  02:49 PM             3,695 4_fdp_340_EPI.txt
03/26/2014  02:50 PM             7,380 4_fdp_341_EPI.txt
03/26/2014  02:50 PM             3,518 4_fdp_342_EPI.txt
03/26/2014  02:37 PM             1,957 4_g6p_259_EPI.txt
03/26/2014  02:37 PM             2,460 4_g6p_260_EPI.txt
03/26/2014  02:38 PM             1,991 4_g6p_261_EPI.txt
03/26/2014  02:39 PM             3,669 4_g6p_262_EPI.txt
03/26/2014  02:08 PM             2,909 4_glu-L_146_EPI.txt
03/26/2014  02:09 PM             1,695 4_glu-L_147_EPI.txt
03/26/2014  02:10 PM             2,405 4_glu-L_148_EPI.txt
03/26/2014  02:11 PM             1,989 4_glu-L_149_EPI.txt
03/26/2014  02:18 PM             1,203 4_glyc3p_171_EPI.txt
03/26/2014  02:20 PM             2,226 4_glyc3p_172_EPI.txt
03/26/2014  02:22 PM             2,237 4_glyc3p_173_EPI.txt
03/26/2014  01:58 PM               543 4_glyclt_75_EPI.txt
03/26/2014  02:57 PM             2,859 4_gtp_522_EPI.txt
03/26/2014  02:57 PM             1,761 4_gtp_523_EPI.txt
03/26/2014  02:58 PM             3,864 4_gtp_524_EPI.txt
03/26/2014  02:31 PM             2,667 4_icit_191_EPI.txt
03/26/2014  02:32 PM             2,174 4_icit_192_EPI.txt
03/26/2014  02:33 PM             2,144 4_icit_193_EPI.txt
03/26/2014  02:34 PM             3,316 4_icit_194_EPI.txt
03/26/2014  02:04 PM             1,050 4_mal-L_133_EPI.txt
03/26/2014  02:05 PM             2,207 4_mal-L_134_EPI.txt
03/26/2014  02:10 PM             1,202 4_met-L_148_EPI.txt
03/26/2014  02:12 PM               458 4_pep_167_EPI.txt
03/26/2014  02:53 PM             2,884 4_prpp_389_EPI.txt
03/26/2014  01:59 PM               591 4_pyr_87_EPI.txt
03/26/2014  02:35 PM             2,234 4_r5p_229_EPI.txt
03/26/2014  02:45 PM             1,755 4_s7p_289_EPI.txt
03/26/2014  01:59 PM               191 4_ser-L_104_EPI.txt
03/26/2014  02:00 PM             1,407 4_succ_117_EPI.txt
03/26/2014  02:00 PM               807 4_thr-L_118_EPI.txt
03/26/2014  02:46 PM             2,456 4_ump_323_EPI.txt
03/26/2014  02:47 PM             2,309 4_ump_324_EPI.txt
03/26/2014  02:47 PM             2,665 4_ump_325_EPI.txt
03/26/2014  03:50 PM             1,439 5b_2pg_185_EPI.txt
03/26/2014  03:50 PM             1,860 5b_2pg_186_EPI.txt
03/26/2014  04:21 PM             4,811 5b_accoa_809_EPI.txt
03/26/2014  04:22 PM             5,259 5b_accoa_810_EPI.txt
03/26/2014  04:23 PM             4,469 5b_accoa_811_EPI.txt
03/26/2014  03:45 PM             2,665 5b_acon-C_173_EPI.txt
03/26/2014  03:38 PM             1,780 5b_akg_145_EPI.txt
03/26/2014  03:24 PM             1,852 5b_asp-L_132_EPI_10x.txt
03/26/2014  03:25 PM             1,474 5b_asp-L_133_EPI_10x.txt
03/26/2014  04:15 PM             3,717 5b_atp_506_EPI.txt
03/26/2014  04:16 PM             3,085 5b_atp_507_EPI.txt
03/26/2014  04:16 PM             2,315 5b_atp_508_EPI.txt
03/26/2014  04:19 PM             2,584 5b_fad_784_EPI.txt
03/26/2014  04:19 PM             4,532 5b_fad_785_EPI.txt
03/26/2014  04:06 PM             2,117 5b_fdp_339_EPI.txt
03/26/2014  04:07 PM             4,260 5b_fdp_340_EPI.txt
03/26/2014  04:09 PM             1,210 5b_fdp_341_EPI.txt
03/26/2014  04:09 PM             7,791 5b_fdp_342_EPI.txt
03/26/2014  03:57 PM             2,213 5b_g6p_259_EPI.txt
03/26/2014  03:26 PM             1,364 5b_glu-L_146_EPI_10x.txt
03/26/2014  03:27 PM             2,422 5b_glu-L_147_EPI_10x.txt
03/26/2014  03:27 PM             1,731 5b_glu-L_148_EPI_10x.txt
03/26/2014  03:28 PM             2,011 5b_glu-L_149_EPI_10x.txt
03/26/2014  03:44 PM             1,303 5b_glyc3p_171_EPI.txt
03/26/2014  03:46 PM             1,666 5b_glyc3p_173_EPI.txt
03/26/2014  04:17 PM             2,784 5b_gtp_522_EPI.txt
03/26/2014  04:18 PM             1,202 5b_gtp_523_EPI.txt
03/26/2014  03:52 PM             2,199 5b_icit_191_EPI.txt
03/26/2014  03:55 PM             1,321 5b_icit_192_EPI.txt
03/26/2014  03:37 PM             3,887 5b_mal-L_133_EPI.txt
03/26/2014  04:14 PM             3,427 5b_prpp_389_EPI.txt
03/26/2014  03:33 PM               589 5b_pyr_87_EPI.txt
03/26/2014  03:34 PM             1,751 5b_succ_117_EPI.txt
03/26/2014  04:05 PM             1,909 5b_ump_323_EPI.txt
03/26/2014  04:06 PM             3,145 5b_ump_324_EPI.txt
03/26/2014  04:00 PM             4,379 5v_6pgc_275_EPI.txt
03/26/2014  03:49 PM             1,164 5_2pg_185_EPI.txt
03/26/2014  03:50 PM             1,935 5_2pg_186_EPI.txt
03/26/2014  03:51 PM             3,024 5_2pg_187_EPI.txt
03/26/2014  04:00 PM             4,245 5_6pgc_275_EPI.txt
03/26/2014  04:20 PM             3,822 5_accoa_808_EPI.txt
03/26/2014  04:21 PM             4,122 5_accoa_809_EPI.txt
03/26/2014  04:22 PM             5,271 5_accoa_810_EPI.txt
03/26/2014  04:22 PM             4,294 5_accoa_811_EPI.txt
03/26/2014  03:44 PM             2,438 5_acon-C_173_EPI.txt
03/26/2014  03:47 PM             1,910 5_acon-C_174_EPI.txt
03/26/2014  03:47 PM             2,027 5_acon-C_175_EPI.txt
03/26/2014  03:48 PM             2,625 5_acon-C_176_EPI.txt
03/26/2014  03:37 PM             1,958 5_akg_145_EPI.txt
03/26/2014  04:12 PM             7,534 5_amp_346_EPI_10x.txt
03/26/2014  04:13 PM             4,334 5_amp_347_EPI.txt
03/26/2014  03:24 PM             1,631 5_asp-L_132_EPI_10x.txt
03/26/2014  03:25 PM             1,419 5_asp-L_133_EPI_10x.txt
03/26/2014  04:15 PM             3,980 5_atp_506_EPI.txt
03/26/2014  04:15 PM             2,976 5_atp_507_EPI.txt
03/26/2014  04:16 PM             2,679 5_atp_508_EPI.txt
03/26/2014  04:19 PM             2,591 5_fad_784_EPI.txt
03/26/2014  04:19 PM             2,217 5_fad_785_EPI.txt
03/26/2014  04:20 PM             3,367 5_fad_786_EPI.txt
03/26/2014  04:06 PM             2,165 5_fdp_339_EPI.txt
03/26/2014  04:07 PM             3,404 5_fdp_340_EPI.txt
03/26/2014  04:09 PM             3,623 5_fdp_341_EPI.txt
03/26/2014  04:09 PM             2,875 5_fdp_342_EPI.txt
03/26/2014  03:57 PM             2,084 5_g6p_259_EPI.txt
03/26/2014  03:59 PM             2,348 5_g6p_260_EPI.txt
03/26/2014  03:59 PM             2,832 5_g6p_261_EPI.txt
03/26/2014  03:26 PM             2,005 5_glu-L_146_EPI_10x.txt
03/26/2014  03:27 PM             3,289 5_glu-L_147_EPI_10x.txt
03/26/2014  03:27 PM             2,433 5_glu-L_148_EPI_10x.txt
03/26/2014  03:28 PM             1,423 5_glu-L_149_EPI_10x.txt
03/26/2014  03:42 PM             1,173 5_glyc3p_171_EPI.txt
03/26/2014  03:45 PM             1,744 5_glyc3p_173_EPI.txt
03/26/2014  03:29 PM               379 5_glyclt_75_EPI.txt
03/26/2014  04:17 PM             2,879 5_gtp_522_EPI.txt
03/26/2014  04:18 PM             1,475 5_gtp_523_EPI.txt
03/26/2014  04:18 PM             2,093 5_gtp_524_EPI.txt
03/26/2014  03:52 PM             2,589 5_icit_191_EPI.txt
03/26/2014  03:53 PM               926 5_icit_192_EPI.txt
03/26/2014  03:55 PM             2,849 5_icit_193_EPI.txt
03/26/2014  03:36 PM             1,642 5_mal-L_133_EPI.txt
03/26/2014  03:39 PM               675 5_met-L_148_EPI.txt
03/26/2014  03:40 PM               773 5_pep_167_EPI.txt
03/26/2014  04:14 PM             2,812 5_prpp_389_EPI.txt
03/26/2014  04:14 PM             4,239 5_prpp_390_EPI.txt
03/26/2014  03:33 PM               640 5_pyr_87_EPI.txt
03/26/2014  03:56 PM             2,251 5_r5p_229_EPI.txt
03/26/2014  04:02 PM             1,978 5_s7p_289_EPI.txt
03/26/2014  03:34 PM             1,266 5_succ_117_EPI.txt
03/26/2014  03:35 PM               314 5_thr-L_118_EPI.txt
03/26/2014  04:04 PM             2,508 5_ump_323_EPI.txt
03/26/2014  04:05 PM             3,058 5_ump_324_EPI.txt
03/26/2014  04:53 PM             1,174 6b_2pg_185_EPI.txt
03/26/2014  04:54 PM             2,619 6b_2pg_186_EPI.txt
03/26/2014  04:55 PM             1,869 6b_2pg_187_EPI.txt
03/26/2014  07:51 PM             5,080 6b_6pgc_275_EPI.txt
03/26/2014  08:47 PM             3,475 6b_accoa_808_EPI.txt
03/26/2014  08:48 PM             4,383 6b_accoa_809_EPI.txt
03/26/2014  08:48 PM             4,306 6b_accoa_810_EPI.txt
03/26/2014  04:49 PM             3,625 6b_acon-C_173_EPI.txt
03/26/2014  04:50 PM             3,041 6b_acon-C_174_EPI.txt
03/26/2014  04:51 PM             1,875 6b_acon-C_175_EPI.txt
03/26/2014  04:42 PM             2,034 6b_akg_145_EPI.txt
03/26/2014  08:35 PM             4,334 6b_amp_347_EPI.txt
03/26/2014  04:36 PM             2,701 6b_asp-L_132_EPI.txt
03/26/2014  04:40 PM             1,692 6b_asp-L_133_EPI.txt
03/26/2014  08:40 PM             3,377 6b_atp_506_EPI.txt
03/26/2014  08:41 PM             3,619 6b_atp_507_EPI.txt
03/26/2014  08:42 PM             1,896 6b_atp_508_EPI.txt
03/26/2014  08:45 PM             1,926 6b_fad_784_EPI.txt
03/26/2014  08:46 PM             3,844 6b_fad_785_EPI.txt
03/26/2014  08:13 PM             2,334 6b_fdp_339_EPI.txt
03/26/2014  05:00 PM             2,456 6b_g6p_259_EPI.txt
03/26/2014  07:39 PM             3,343 6b_g6p_260_EPI.txt
03/26/2014  04:42 PM             2,475 6b_glu-L_146_EPI.txt
03/26/2014  04:43 PM             1,298 6b_glu-L_147_EPI.txt
03/26/2014  04:44 PM             2,202 6b_glu-L_148_EPI.txt
03/26/2014  04:45 PM             1,900 6b_glu-L_149_EPI.txt
03/26/2014  04:48 PM             1,537 6b_glyc3p_171_EPI.txt
03/26/2014  04:48 PM             2,983 6b_glyc3p_172_EPI.txt
03/26/2014  08:43 PM             2,823 6b_gtp_522_EPI.txt
03/26/2014  08:44 PM             1,321 6b_gtp_523_EPI.txt
03/26/2014  04:56 PM             1,991 6b_icit_191_EPI.txt
03/26/2014  04:57 PM             2,261 6b_icit_192_EPI.txt
03/26/2014  04:58 PM             3,123 6b_icit_193_EPI.txt
03/26/2014  04:38 PM             1,422 6b_mal-L_133_EPI.txt
03/26/2014  04:41 PM             3,012 6b_mal-L_134_EPI.txt
03/26/2014  04:34 PM               969 6b_pyr_87_EPI.txt
03/26/2014  04:59 PM             2,105 6b_r5p_229_EPI.txt
03/26/2014  07:54 PM             2,414 6b_s7p_289_EPI.txt
03/26/2014  04:35 PM             1,666 6b_suc_117_EPI.txt
03/26/2014  07:59 PM             2,727 6b_ump_323_EPI.txt
03/26/2014  08:01 PM             3,782 6b_ump_324_EPI.txt
03/26/2014  04:53 PM             1,013 6_2pg_185_EPI.txt
03/26/2014  04:54 PM             2,063 6_2pg_186_EPI.txt
03/26/2014  04:54 PM             1,603 6_2pg_187_EPI.txt
03/26/2014  07:50 PM             4,389 6_6pgc_275_EPI.txt
03/26/2014  07:51 PM             2,978 6_6pgc_276_EPI.txt
03/26/2014  07:53 PM             3,386 6_6pgc_277_EPI.txt
03/26/2014  08:47 PM             3,821 6_accoa_808_EPI.txt
03/26/2014  08:48 PM             3,793 6_accoa_809_EPI.txt
03/26/2014  08:48 PM             4,385 6_accoa_810_EPI.txt
03/26/2014  08:49 PM             3,297 6_accoa_811_EPI.txt
03/26/2014  04:49 PM             2,218 6_acon-C_173_EPI.txt
03/26/2014  04:50 PM             1,787 6_acon-C_174_EPI.txt
03/26/2014  04:51 PM             2,607 6_acon-C_175_EPI.txt
03/26/2014  04:52 PM             2,878 6_acon-C_176_EPI.txt
03/26/2014  04:41 PM             1,972 6_akg_145_EPI.txt
03/26/2014  08:33 PM             3,386 6_amp_346_EPI.txt
03/26/2014  08:34 PM             4,076 6_amp_347_EPI.txt
03/26/2014  08:38 PM             3,500 6_amp_348_EPI.txt
03/26/2014  04:36 PM             2,369 6_asp-L_132_EPI.txt
03/26/2014  04:40 PM             1,797 6_asp-L_133_EPI.txt
03/26/2014  08:40 PM             3,179 6_atp_506_EPI.txt
03/26/2014  08:41 PM             3,131 6_atp_507_EPI.txt
03/26/2014  08:42 PM             3,061 6_atp_508_EPI.txt
03/26/2014  08:45 PM             1,885 6_fad_784_EPI.txt
03/26/2014  08:46 PM             3,523 6_fad_785_EPI.txt
03/26/2014  08:46 PM             4,850 6_fad_786_EPI.txt
03/26/2014  08:13 PM             1,845 6_fdp_339_EPI.txt
03/26/2014  08:16 PM             3,872 6_fdp_340_EPI.txt
03/26/2014  08:17 PM             1,866 6_fdp_341_EPI.txt
03/26/2014  08:19 PM             4,613 6_fdp_342_EPI.txt
03/26/2014  05:00 PM             1,616 6_g6p_259_EPI.txt
03/26/2014  07:39 PM             2,827 6_g6p_260_EPI.txt
03/26/2014  07:47 PM             2,594 6_g6p_261_EPI.txt
03/26/2014  04:42 PM             2,255 6_glu-L_146_EPI.txt
03/26/2014  04:43 PM             1,843 6_glu-L_147_EPI.txt
03/26/2014  04:44 PM             2,216 6_glu-L_148_EPI.txt
03/26/2014  04:44 PM             1,784 6_glu-L_149_EPI.txt
03/26/2014  04:47 PM             1,553 6_glyc3p_171_EPI.txt
03/26/2014  04:48 PM             3,014 6_glyc3p_172_EPI.txt
03/26/2014  04:50 PM             2,185 6_glyc3p_173_EPI.txt
03/26/2014  04:33 PM               235 6_glyclt_75_EPI.txt
03/26/2014  08:43 PM             2,906 6_gtp_522_EPI.txt
03/26/2014  08:44 PM             1,112 6_gtp_523_EPI.txt
03/26/2014  08:44 PM             3,915 6_gtp_524_EPI.txt
03/26/2014  04:56 PM             1,639 6_icit_191_EPI.txt
03/26/2014  04:56 PM             1,921 6_icit_192_EPI.txt
03/26/2014  04:58 PM             2,957 6_icit_193_EPI.txt
03/26/2014  04:58 PM             2,189 6_icit_194_EPI.txt
03/26/2014  04:37 PM             5,353 6_mal-L_133_EPI.txt
03/26/2014  04:40 PM             1,319 6_mal-L_134_EPI.txt
03/26/2014  04:43 PM             1,298 6_met-L_148_EPI.txt
03/26/2014  04:45 PM               833 6_pep_167_EPI.txt
03/26/2014  04:46 PM             1,763 6_pep_168_EPI.txt
03/26/2014  08:39 PM             2,956 6_prpp_389_EPI.txt
03/26/2014  04:34 PM               994 6_pyr_87_EPI.txt
03/26/2014  04:58 PM             2,014 6_r5p_229_EPI.txt
03/26/2014  07:57 PM             1,734 6_s7p_289_EPI.txt
03/26/2014  04:35 PM               189 6_ser-L_104_EPI.txt
03/26/2014  04:35 PM             1,333 6_suc_117_EPI.txt
03/26/2014  04:36 PM               549 6_thr-L_118_EPI.txt
03/26/2014  07:59 PM             2,633 6_ump_323_EPI.txt
03/26/2014  08:01 PM             4,044 6_ump_324_EPI.txt
03/26/2014  08:11 PM             2,322 6_ump_325_EPI.txt
03/25/2014  04:28 PM            14,337 fileList.csv
03/27/2014  09:20 AM             4,335 folderList.txt
03/26/2014  12:27 PM            12,704 peakViewAssignment.csv
             656 File(s)      1,948,821 bytes
               2 Dir(s)  882,651,435,008 bytes free
